Time (s) 	 Position (mm) 	 Delay (ps) 	 X 	 Y 	 R 	 theta 

6.043	90.0	600.4169999999999	-6.11137e-06	-3.94883e-07	6.19053e-06	-176.49
7.0997	90.01	600.483713	-6.48948e-06	-9.59267e-08	6.53046e-06	-178.992
8.107	90.02	600.5504259999999	-6.27249e-06	-3.92089e-07	6.30229e-06	-176.52
9.1304	90.03	600.617139	-6.0499e-06	-3.0827e-07	6.00427e-06	-176.964
10.1385	90.04	600.683852	-6.2045e-06	-4.39586e-07	6.23989e-06	-176.07
11.1623	90.05	600.7505649999999	-5.58145e-06	-3.40866e-07	5.53488e-06	-176.142
12.1695	90.06	600.817278	-5.23499e-06	-2.8778e-07	5.23034e-06	-177.246
13.1773	90.07	600.8839909999999	-6.36841e-06	-2.30969e-07	6.37493e-06	-177.636
14.1843	90.08	600.950704	-6.01451e-06	-5.71836e-07	6.06666e-06	-174.684
15.1925	90.09	601.017417	-6.70648e-06	-3.30621e-07	6.71021e-06	-177.294
16.1997	90.1	601.08413	-6.0974e-06	-1.57394e-07	6.05828e-06	-178.554
17.2229	90.11	601.150843	-6.0974e-06	1.86266e-09	6.13465e-06	-179.862
18.2475	90.12	601.217556	-6.35444e-06	-7.35749e-08	6.33116e-06	-179.25
19.2858	90.13	601.2842689999999	-6.03407e-06	-1.02446e-08	6.00147e-06	179.958
20.3097	90.14	601.3509819999999	-5.92138e-06	-4.50762e-07	5.91858e-06	-175.722
21.333	90.15	601.417695	-6.57703e-06	-3.66943e-07	6.60869e-06	-176.952
22.356	90.16	601.4844079999999	-6.2371e-06	-6.38891e-07	6.28366e-06	-173.862
23.3799	90.17	601.551121	-5.22661e-06	-4.73114e-07	5.21171e-06	-175.536
24.4038	90.18	601.617834	-6.66178e-06	-1.44356e-07	6.7428e-06	-178.71
25.4122	90.19	601.684547	-6.63384e-06	1.87197e-07	6.58075e-06	178.332
26.4189	90.2	601.75126	-6.1719e-06	1.08965e-07	6.12348e-06	178.932
27.4269	90.21	601.8179729999999	-6.52953e-06	-8.94074e-08	6.55747e-06	-179.358
28.4344	90.22	601.884686	-6.43174e-06	-1.50875e-07	6.47365e-06	-178.488
29.4418	90.23	601.951399	-5.93255e-06	7.17123e-08	5.9428e-06	179.202
