Time (s) 	 Position (mm) 	 Delay (ps) 	 X 	 Y 	 R 	 theta 

6.0562	90.0	600.4169999999999	5.19682e-07	2.97094e-07	6.49135e-07	25.878
7.111	90.01	600.483713	1.66708e-07	-3.35278e-08	6.5193e-08	-76.14
8.1349	90.02	600.5504259999999	3.79981e-07	-4.61006e-07	5.59729e-07	-53.382
9.1587	90.03	600.617139	5.98844e-07	3.44592e-08	6.49135e-07	2.802
10.166	90.04	600.683852	6.13745e-07	-1.35043e-07	5.83012e-07	-12.456
11.1901	90.05	600.7505649999999	3.34347e-07	6.5193e-08	4.13509e-07	11.454
12.1974	90.06	600.817278	2.67291e-07	-4.33998e-07	5.14094e-07	-58.38
13.2042	90.07	600.8839909999999	-1.59257e-07	-2.85918e-07	3.31553e-07	-129.096
14.2123	90.08	600.950704	6.06295e-07	-5.68109e-08	5.78355e-07	-10.668
15.2203	90.09	601.017417	4.68457e-07	-3.22239e-07	6.24921e-07	-25.992
16.2267	90.1	601.08413	2.57978e-07	1.11759e-07	2.16068e-07	29.64
17.2343	90.11	601.150843	5.53209e-07	2.01167e-07	5.41102e-07	23.22
18.2425	90.12	601.217556	2.79398e-08	8.00942e-08	1.44356e-07	26.652
19.2502	90.13	601.2842689999999	3.94883e-07	-1.79746e-07	4.64732e-07	-24.3
20.2575	90.14	601.3509819999999	1.29455e-07	-7.26436e-08	1.31317e-07	-37.956
21.2813	90.15	601.417695	2.68223e-07	-1.35043e-07	3.04544e-07	-27.036
22.3048	90.16	601.4844079999999	9.5927e-07	-1.69502e-07	9.67651e-07	-8.736
23.3604	90.17	601.551121	1.71364e-07	-2.37488e-07	2.73811e-07	-66.012
24.3842	90.18	601.617834	7.86971e-07	-1.24798e-07	7.8604e-07	-8.544
25.4073	90.19	601.684547	4.33067e-07	-4.4238e-07	6.48204e-07	-37.602
26.4303	90.2	601.75126	-2.14205e-08	1.08965e-07	1.21073e-07	108.138
27.4387	90.21	601.8179729999999	6.49135e-07	-3.84638e-07	7.75795e-07	-28.38
28.4631	90.22	601.884686	3.0175e-07	-1.85334e-07	3.44591e-07	-30.726
29.4696	90.23	601.951399	1.14367e-06	-6.14677e-08	1.14926e-06	-2.826
30.4941	90.24	602.018112	5.39239e-07	-1.29455e-07	5.33651e-07	-12.108
31.5002	90.25	602.0848249999999	9.59267e-08	1.22935e-07	1.51806e-07	68.562
32.5092	90.26	602.151538	3.96745e-07	-6.14677e-08	3.89295e-07	-9.042
33.5157	90.27	602.2182509999999	1.89991e-07	-1.36905e-07	2.32832e-07	-32.496
34.524	90.28	602.284964	5.62522e-07	-3.00819e-07	6.38891e-07	-30.312
35.5473	90.29	602.351677	4.46105e-07	-3.16652e-08	3.85569e-07	-2.334
36.5866	90.3	602.4183899999999	8.27949e-07	1.26661e-07	8.7731e-07	6.438
37.6103	90.31	602.485103	8.29812e-07	5.58796e-09	8.34469e-07	0.69
38.6178	90.32	602.5518159999999	3.13858e-07	5.49483e-08	2.76605e-07	13.86
39.625	90.33	602.618529	5.22476e-07	2.27244e-07	6.06295e-07	22.116
40.6487	90.34	602.685242	5.59729e-07	-9.77893e-08	5.55072e-07	-9.438
41.656	90.35	602.751955	-1.20142e-07	-2.03029e-07	2.32832e-07	-99.666
42.6639	90.36	602.818668	9.29464e-07	-1.32249e-07	8.89417e-07	-7.71
43.6716	90.37	602.8853809999999	2.64497e-07	-4.17234e-07	5.113e-07	-50.67
44.6787	90.38	602.9520939999999	1.26381e-06	2.00235e-07	1.28244e-06	9.684
45.6873	90.39	603.0188069999999	1.77884e-07	-1.10828e-07	1.93716e-07	-36.36
46.6941	90.4	603.08552	5.00124e-07	-1.81609e-07	5.55072e-07	-19.662
47.7015	90.41	603.1522329999999	8.19568e-08	-1.78815e-07	1.69502e-07	-103.098
48.7251	90.42	603.218946	6.72419e-07	-2.04892e-08	6.808e-07	-1.608
49.7489	90.43	603.285659	2.13274e-07	1.21073e-07	2.74742e-07	29.196
50.7722	90.44	603.352372	3.72531e-07	3.35278e-07	4.69388e-07	45.288
51.7961	90.45	603.419085	1.72296e-07	-5.58796e-08	1.24798e-07	-21.36
52.8195	90.46	603.4857979999999	1.86266e-08	-4.93603e-08	5.30856e-08	-40.05
53.8429	90.47	603.552511	5.59729e-07	2.32832e-08	5.75561e-07	4.152
54.8656	90.48	603.619224	9.12701e-08	-1.90922e-07	2.03961e-07	-77.346
55.89	90.49	603.685937	1.26661e-07	-4.4238e-07	4.61938e-07	-71.538
56.8978	90.5	603.75265	5.84874e-07	1.46219e-07	6.26784e-07	18.81
57.9054	90.51	603.819363	7.65551e-07	-2.40283e-07	7.81383e-07	-18.234
58.9128	90.52	603.8860759999999	8.93142e-07	-9.12701e-08	8.62408e-07	-5.784
59.936	90.53	603.9527889999999	1.14553e-07	2.01167e-07	2.62635e-07	48.684
60.944	90.54	604.019502	-1.15484e-07	-1.31317e-07	1.84403e-07	-116.91
61.968	90.55	604.0862149999999	8.20499e-07	-1.42493e-07	8.61477e-07	-9.486
62.976	90.56	604.152928	8.37263e-07	-7.45064e-09	7.69276e-07	1.848
63.9818	90.57	604.2196409999999	6.7335e-07	-1.6857e-07	6.98496e-07	-15.924
64.9903	90.58	604.286354	2.8778e-07	7.82316e-08	3.67874e-07	12.828
66.0303	90.59	604.353067	9.78827e-07	1.02446e-07	1.03098e-06	4.266
67.0538	90.6	604.41978	-4.81497e-07	2.3842e-07	5.78355e-07	155.34
68.0766	90.61	604.486493	7.89765e-07	2.14205e-08	7.53444e-07	1.08
69.1001	90.62	604.553206	6.11883e-07	-1.18278e-07	6.76144e-07	-9.738
70.1081	90.63	604.619919	3.2969e-07	2.35626e-07	4.65663e-07	28.254
71.1162	90.64	604.6866319999999	3.73462e-07	-1.94647e-07	4.36792e-07	-26.364
72.1231	90.65	604.753345	1.76952e-08	-6.60311e-07	6.57517e-07	-93.042
73.1302	90.66	604.8200579999999	1.86266e-09	5.58796e-08	5.21543e-08	95.118
74.1383	90.67	604.886771	6.37028e-07	-4.7032e-07	7.97216e-07	-38.412
75.1456	90.68	604.953484	6.30509e-07	-2.16068e-07	6.15608e-07	-18.99
76.17	90.69	605.0201969999999	4.65664e-09	-3.44592e-08	6.5193e-08	-21.492
77.1774	90.7	605.08691	9.11768e-07	3.52042e-07	1.00677e-06	18.342
78.1836	90.71	605.1536229999999	9.49953e-07	1.7509e-07	9.16425e-07	11.274
79.1918	90.72	605.220336	3.23171e-07	3.18514e-07	4.44243e-07	39.69
80.2146	90.73	605.287049	3.87432e-07	1.16416e-07	3.88363e-07	19.506
81.2383	90.74	605.353762	5.28995e-07	-1.08034e-07	5.83012e-07	-11.814
82.2631	90.75	605.420475	3.25033e-07	-3.62286e-07	4.20028e-07	-62.196
83.2864	90.76	605.487188	-1.06171e-07	-1.26661e-07	1.35974e-07	-99.828
84.2937	90.77	605.5539009999999	3.96745e-07	-1.78815e-07	4.13509e-07	-22.524
85.3172	90.78	605.6206139999999	9.79759e-07	-2.47734e-07	9.5927e-07	-15.81
86.3255	90.79	605.687327	7.30161e-07	-2.20724e-07	7.18053e-07	-19.602
87.3487	90.8	605.7540399999999	7.35748e-07	3.72531e-08	6.84526e-07	-0.744
88.3566	90.81	605.820753	3.75325e-07	5.70904e-07	6.83594e-07	61.962
89.3633	90.82	605.8874659999999	2.05823e-07	-1.26661e-07	2.74742e-07	-25.464
90.3713	90.83	605.954179	7.65551e-07	-2.23518e-07	7.23641e-07	-18.822
91.3787	90.84	606.020892	3.25965e-07	-4.55419e-07	5.56003e-07	-52.794
92.3862	90.85	606.0876049999999	-1.62051e-07	-2.16068e-07	2.319e-07	-113.55
93.3946	90.86	606.154318	3.07338e-07	1.35974e-07	3.20377e-07	28.728
94.401	90.87	606.221031	1.45287e-07	1.76021e-07	2.56116e-07	42.51
95.4094	90.88	606.287744	1.64845e-07	-3.73462e-07	4.08852e-07	-70.59
96.432	90.89	606.3544569999999	6.30509e-07	1.546e-07	6.66831e-07	14.466
97.4562	90.9	606.42117	8.58683e-07	5.15956e-07	1.00863e-06	32.586
98.4788	90.91	606.4878829999999	8.47508e-08	2.07686e-07	2.50528e-07	57.948
99.5193	90.92	606.554596	8.7079e-07	1.27592e-07	7.0874e-07	10.518
100.5258	90.93	606.621309	2.59841e-07	1.07103e-07	2.71948e-07	22.53
101.5338	90.94	606.6880219999999	-1.40631e-07	2.97094e-07	3.26896e-07	120.162
