Time (s) 	 Position (mm) 	 Delay (ps) 	 X 	 Y 	 R 	 theta 

6.1353	90.0	600.4169999999999	4.93605e-07	-7.0781e-08	5.7463e-07	-5.652
7.2385	90.01	600.483713	2.45871e-07	1.29455e-07	2.12342e-07	31.686
8.2456	90.02	600.5504259999999	3.77187e-07	-1.08034e-07	4.19097e-07	-15.996
9.2698	90.03	600.617139	1.86266e-09	-2.27244e-07	2.41214e-07	-71.376
10.2921	90.04	600.683852	1.6343e-05	1.83471e-06	1.60589e-05	6.282
11.2998	90.05	600.7505649999999	-3.12926e-07	-2.9253e-06	3.0175e-06	-102.354
12.3244	90.06	600.817278	5.05618e-06	-3.66384e-06	6.48948e-06	-34.398
13.3312	90.07	600.8839909999999	-4.98726e-06	-1.98839e-06	5.49949e-06	-160.374
14.3396	90.08	600.950704	5.62522e-07	-3.93951e-07	7.86971e-07	-25.932
15.3462	90.09	601.017417	-4.18166e-07	-1.46405e-06	1.66801e-06	-120.258
16.4015	90.1	601.08413	-4.72182e-07	-2.86756e-06	2.85731e-06	-99.174
