Time (s) 	 Position (mm) 	 Delay (ps) 	 X 	 Y 	 R 	 theta 

6.0895	90.0	600.4169999999999	-3.86316e-06	2.19793e-07	3.93394e-06	177.0
7.1936	90.01	600.483713	-4.11647e-06	1.89991e-07	4.11275e-06	177.36
8.217	90.02	600.5504259999999	-4.37725e-06	-1.22935e-07	4.33627e-06	-177.828
9.2236	90.03	600.617139	-4.28039e-06	1.41562e-07	4.23196e-06	177.78
10.2317	90.04	600.683852	-4.80565e-06	-1.1921e-07	4.80193e-06	-178.692
11.2394	90.05	600.7505649999999	-4.55606e-06	-6.33304e-08	4.50763e-06	-179.874
12.2632	90.06	600.817278	-4.41077e-06	-2.16068e-07	4.4294e-06	-177.108
13.2699	90.07	600.8839909999999	-3.0026e-06	-2.34694e-07	2.98025e-06	-175.026
14.2942	90.08	600.950704	-4.42195e-06	-4.88017e-07	4.50018e-06	-173.574
15.3173	90.09	601.017417	-3.47199e-06	-1.93716e-07	3.49806e-06	-176.676
16.3418	90.1	601.08413	-4.43312e-06	3.31553e-07	4.3996e-06	176.358
17.3648	90.11	601.150843	-3.22984e-06	-3.0175e-07	3.25964e-06	-174.594
18.3726	90.12	601.217556	-3.66197e-06	-3.72531e-07	3.71785e-06	-174.732
19.3956	90.13	601.2842689999999	-4.43312e-06	4.8429e-08	4.4592e-06	178.722
20.4037	90.14	601.3509819999999	-4.07922e-06	2.98025e-08	4.04197e-06	179.952
21.4113	90.15	601.417695	-3.90041e-06	-3.98608e-07	3.94884e-06	-174.384
22.4187	90.16	601.4844079999999	-4.08295e-06	-3.5763e-07	4.12393e-06	-175.116
23.4268	90.17	601.551121	-4.33254e-06	5.96051e-08	4.4145e-06	179.358
24.4337	90.18	601.617834	-4.36979e-06	-4.91742e-07	4.43312e-06	-174.108
25.441	90.19	601.684547	-3.93021e-06	-3.72531e-07	3.96374e-06	-174.24
26.4489	90.2	601.75126	-4.43685e-06	-1.34111e-07	4.47783e-06	-179.28
27.4565	90.21	601.8179729999999	-4.65664e-06	-1.30386e-07	4.67154e-06	-178.326
28.464	90.22	601.884686	-4.52253e-06	2.71948e-07	4.51508e-06	176.184
29.503	90.23	601.951399	-4.25059e-06	-4.35861e-07	4.3847e-06	-173.928
30.5265	90.24	602.018112	-4.03452e-06	-7.9349e-07	4.00099e-06	-168.954
31.551	90.25	602.0848249999999	-4.0606e-06	-2.49596e-07	4.01962e-06	-176.766
32.575	90.26	602.151538	-4.54861e-06	8.56821e-08	4.48155e-06	178.926
33.5977	90.27	602.2182509999999	-4.00099e-06	-8.94074e-08	3.91903e-06	-179.214
34.6218	90.28	602.284964	-4.23941e-06	-2.23518e-07	4.25431e-06	-176.688
35.6449	90.29	602.351677	-4.12393e-06	-2.943e-07	4.16118e-06	-175.836
36.6521	90.3	602.4183899999999	-4.40705e-06	-2.64497e-07	4.36234e-06	-176.046
37.6752	90.31	602.485103	-4.18353e-06	4.47037e-08	4.22078e-06	179.148
38.6827	90.32	602.5518159999999	-4.93604e-06	1.37837e-07	4.90624e-06	178.086
39.691	90.33	602.618529	-3.53904e-06	2.98025e-08	3.55022e-06	179.25
40.6982	90.34	602.685242	-3.97491e-06	5.58796e-08	3.99354e-06	179.574
41.7061	90.35	602.751955	-3.11808e-06	-1.08034e-07	3.03985e-06	-178.164
42.7136	90.36	602.818668	-3.89296e-06	1.26661e-07	3.82963e-06	178.05
43.7374	90.37	602.8853809999999	-3.86688e-06	-2.3842e-07	3.86316e-06	-176.688
44.7449	90.38	602.9520939999999	-4.65664e-06	-6.07226e-07	4.66409e-06	-172.494
45.7842	90.39	603.0188069999999	-4.21333e-06	3.98608e-07	4.19471e-06	174.3
46.8238	90.4	603.08552	-4.59331e-06	1.22935e-07	4.58959e-06	178.59
47.8479	90.41	603.1522329999999	-3.92649e-06	-4.39586e-07	3.98982e-06	-173.928
48.8709	90.42	603.218946	-3.99727e-06	-5.21544e-07	3.94139e-06	-172.362
