Time (s) 	 Position (mm) 	 Delay (ps) 	 X 	 Y 	 R 	 theta 

6.0851	90.0	600.4169999999999	5.1223e-06	-2.60772e-07	4.54861e-06	-3.03
7.1571	90.01	600.483713	1.93716e-07	6.70557e-08	1.49013e-07	-1.548
8.1651	90.02	600.5504259999999	4.47037e-07	-1.63914e-07	4.73114e-07	-18.306
9.1725	90.03	600.617139	6.66831e-07	-1.26661e-07	7.26435e-07	-11.01
10.1796	90.04	600.683852	4.39586e-07	2.19793e-07	4.58213e-07	30.816
11.1874	90.05	600.7505649999999	6.92908e-07	1.04309e-07	7.04084e-07	7.398
12.2112	90.06	600.817278	1.21445e-06	-5.96051e-08	1.18837e-06	-3.588
13.2347	90.07	600.8839909999999	9.16425e-07	-2.12342e-07	9.38777e-07	-11.628
14.2583	90.08	600.950704	4.09784e-07	1.8254e-07	4.73114e-07	23.61
15.2813	90.09	601.017417	3.16651e-07	-6.48204e-07	6.96633e-07	-67.128
16.3052	90.1	601.08413	9.16425e-07	-5.58796e-08	9.2015e-07	-4.608
17.3128	90.11	601.150843	4.47037e-07	-1.22935e-07	5.14094e-07	-10.752
18.3196	90.12	601.217556	4.09784e-07	2.45871e-07	5.17819e-07	27.042
19.3275	90.13	601.2842689999999	4.91742e-07	1.37837e-07	4.61938e-07	20.658
20.3356	90.14	601.3509819999999	5.66248e-07	2.98025e-08	5.886e-07	2.532
21.3434	90.15	601.417695	3.12926e-07	-7.82316e-08	3.24102e-07	-14.172
22.3506	90.16	601.4844079999999	-5.58796e-08	-5.43896e-07	5.58797e-07	-97.596
23.358	90.17	601.551121	9.83484e-07	3.31553e-07	1.01329e-06	20.424
24.3654	90.18	601.617834	6.70557e-08	-3.72532e-09	6.70557e-08	-16.926
25.3896	90.19	601.684547	5.99775e-07	6.70557e-08	5.2527e-07	5.46
26.3963	90.2	601.75126	1.89991e-07	-3.24102e-07	4.13509e-07	-55.446
27.4046	90.21	601.8179729999999	6.51929e-07	-2.27244e-07	6.85457e-07	-20.394
28.4276	90.22	601.884686	7.59963e-07	-4.09784e-08	7.2271e-07	-1.902
29.4518	90.23	601.951399	2.75673e-07	-2.83124e-07	4.17234e-07	-37.404
30.4587	90.24	602.018112	1.02446e-06	-1.41562e-07	1.02819e-06	-7.446
31.4825	90.25	602.0848249999999	5.77424e-07	7.82316e-08	6.14677e-07	8.088
32.4903	90.26	602.151538	3.61355e-07	-2.16068e-07	4.61938e-07	-27.102
33.4982	90.27	602.2182509999999	5.99775e-07	-1.86265e-07	6.37028e-07	-21.642
34.5057	90.28	602.284964	8.15842e-07	0.0	8.19568e-07	-3.192
35.5134	90.29	602.351677	9.72308e-07	1.11759e-07	9.49953e-07	6.384
36.5205	90.3	602.4183899999999	7.2271e-07	1.71364e-07	7.15259e-07	16.464
37.5445	90.31	602.485103	-4.58213e-07	2.42146e-07	4.73114e-07	143.748
38.5512	90.32	602.5518159999999	3.72532e-09	2.23518e-07	2.42146e-07	58.536
39.5592	90.33	602.618529	3.12926e-07	-1.56463e-07	3.50179e-07	-25.854
40.5669	90.34	602.685242	9.16425e-07	-1.60188e-07	8.86623e-07	-9.318
41.575	90.35	602.751955	1.00583e-07	4.50762e-07	4.61938e-07	76.572
