# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -402.50000000 ps, Average over 1000 waveforms. Timestamp: 2024-05-06T14:23:21
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-20.18347264
0.01465559	-24.66556648
0.02931119	-39.64178949
0.04396678	-31.57665865
0.05862238	-38.66092831
0.07327797	-34.92102848
0.08793356	-41.77041748
0.10258916	-39.66891338
0.11724475	-37.63502735
0.13190034	-30.79925097
0.14655594	-37.99217402
0.16121153	-31.88697825
0.17586713	-25.13210279
0.19052272	-23.47616075
0.20517831	-29.21726074
0.21983391	-18.63919599
0.23448950	-16.21719377
0.24914510	-19.00822830
0.26380069	-21.30490200
0.27845628	-15.27544841
0.29311188	-13.31640535
0.30776747	-16.76859453
0.32242306	-15.86992358
0.33707866	-9.88673297
0.35173425	-8.51846380
0.36638985	-13.00226554
0.38104544	-11.39742997
0.39570103	-6.77732209
0.41035663	-6.53578455
0.42501222	-10.51892464
0.43966782	-7.79364263
0.45432341	-3.17716615
0.46897900	-3.52677615
0.48363460	-7.72059560
0.49829019	-5.10535090
0.51294578	-1.92627127
0.52760138	-3.24759392
0.54225697	-7.23829537
0.55691257	-3.68713859
0.57156816	-0.25109313
0.58622375	-1.57828917
0.60087935	-5.82558389
0.61553494	-1.72702794
0.63019054	-0.21466719
0.64484613	-2.73434651
0.65950172	-6.02477325
0.67415732	-1.39452563
0.68881291	0.00000000
0.70346850	-2.78180775
0.71812410	-4.99011269
0.73277969	-1.00167330
0.74743529	-0.79912909
0.76209088	-4.74652706
0.77674647	-5.48133749
0.79140207	-1.58790807
0.80605766	-1.22332673
0.82071325	-5.18293793
0.83536885	-4.33376031
0.85002444	-1.26909859
0.86468004	-2.39548344
0.87933563	-6.92895505
0.89399122	-4.98116629
0.90864682	-2.35516740
0.92330241	-3.83317700
0.93795801	-7.24777967
0.95261360	-4.27880771
0.96726919	-2.86139508
0.98192479	-5.98797979
0.99658038	-9.41042231
1.01123597	-6.04351749
1.02589157	-5.19481026
1.04054716	-8.08781568
1.05520276	-9.00681116
1.06985835	-5.46278759
1.08451394	-6.30057513
1.09916954	-11.43279571
1.11382513	-10.12989930
1.12848073	-7.48764628
1.14313632	-8.83148043
1.15779191	-13.05333476
1.17244751	-9.75401526
1.18710310	-7.81046027
1.20175869	-10.83072881
1.21641429	-13.56088949
1.23106988	-11.06663818
1.24572548	-11.39460947
1.26038107	-14.62828337
1.27503666	-14.53368508
1.28969226	-11.51693769
1.30434785	-12.84793604
1.31900345	-16.63606755
1.33365904	-15.09113914
1.34831463	-14.37558528
1.36297023	-17.56455267
1.37762582	-19.42833843
1.39228141	-16.18588869
1.40693701	-16.97606636
1.42159260	-20.39625116
1.43624820	-18.98117017
1.45090379	-17.88272008
1.46555938	-20.49041557
1.48021498	-23.73563924
