# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -402.50000000 ps, Average over 1000 waveforms. Timestamp: 2024-05-06T14:31:52
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-20.12355368
0.01465559	-24.60429288
0.02931119	-39.81254996
0.04396678	-31.49629740
0.05862238	-38.36955279
0.07327797	-34.98297822
0.08793356	-41.44420702
0.10258916	-39.36996736
0.11724475	-37.64416715
0.13190034	-30.91085375
0.14655594	-38.14579913
0.16121153	-31.83104319
0.17586713	-25.21048870
0.19052272	-23.58192968
0.20517831	-29.22219383
0.21983391	-18.67922143
0.23448950	-16.27191665
0.24914510	-19.06220209
0.26380069	-21.37345964
0.27845628	-15.31194319
0.29311188	-13.35988793
0.30776747	-16.81768767
0.32242306	-15.88257658
0.33707866	-9.88797701
0.35173425	-8.51673293
0.36638985	-13.00491215
0.38104544	-11.36582466
0.39570103	-6.75070225
0.41035663	-6.51550830
0.42501222	-10.50742143
0.43966782	-7.76947087
0.45432341	-3.15660572
0.46897900	-3.51034245
0.48363460	-7.70874566
0.49829019	-5.07942360
0.51294578	-1.90803820
0.52760138	-3.24141698
0.54225697	-7.23784764
0.55691257	-3.66702114
0.57156816	-0.24152187
0.58622375	-1.57829936
0.60087935	-5.82492265
0.61553494	-1.71601521
0.63019054	-0.20853876
0.64484613	-2.73381482
0.65950172	-6.02640814
0.67415732	-1.39142205
0.68881291	0.00000000
0.70346850	-2.78306744
0.71812410	-4.97973405
0.73277969	-1.00488088
0.74743529	-0.80342239
0.76209088	-4.74905431
0.77674647	-5.48521336
0.79140207	-1.59062737
0.80605766	-1.22482060
0.82071326	-5.18403200
0.83536885	-4.33808054
0.85002444	-1.27299571
0.86468004	-2.39827821
0.87933563	-6.92266667
0.89399122	-4.98336696
0.90864682	-2.35846807
0.92330241	-3.83445935
0.93795801	-7.23060470
0.95261360	-4.27925068
0.96726919	-2.85938061
0.98192479	-5.97255638
0.99658038	-9.40421034
1.01123598	-6.03439778
1.02589157	-5.18128058
1.04054716	-8.06157820
1.05520276	-8.99304161
1.06985835	-5.45347635
1.08451394	-6.28523038
1.09916954	-11.39174980
1.11382513	-10.09971756
1.12848073	-7.46639943
1.14313632	-8.80711576
1.15779191	-13.01423363
1.17244751	-9.73363309
1.18710310	-7.79158900
1.20175870	-10.78520785
1.21641429	-13.53356114
1.23106988	-11.04647130
1.24572548	-11.35707252
1.26038107	-14.58690350
1.27503666	-14.50957724
1.28969226	-11.49484795
1.30434785	-12.82117032
1.31900345	-16.61400921
1.33365904	-15.06136201
1.34831463	-14.34656602
1.36297023	-17.52993308
1.37762582	-19.41255850
1.39228142	-16.18472392
1.40693701	-16.96152706
1.42159260	-20.34424599
1.43624820	-18.95433631
1.45090379	-17.86327248
1.46555938	-20.45549708
1.48021498	-23.70459569
1.49487057	-21.64244124
1.50952617	-21.10404257
1.52418176	-23.66720710
1.53883735	-24.18433012
1.55349295	-22.75670004
1.56814854	-24.88508320
1.58280414	-28.37443918
1.59745973	-27.86287366
1.61211532	-27.47318810
1.62677092	-29.49600047
1.64142651	-29.47153566
1.65608210	-28.85405006
1.67073770	-32.82391984
1.68539329	-33.24272205
1.70004889	-31.64091947
1.71470448	-34.30677286
1.72936007	-36.35889540
1.74401567	-34.13331930
1.75867126	-33.22163126
1.77332686	-34.97675740
1.78798245	-36.46072763
1.80263804	-36.12796237
1.81729364	-37.25920404
1.83194923	-38.98322775
1.84660482	-38.57014718
1.86126042	-38.93990852
1.87591601	-40.28648865
1.89057161	-40.03641392
1.90522720	-41.29105490
1.91988279	-43.57116872
1.93453839	-43.33925837
1.94919398	-43.97702613
1.96384958	-45.43004714
1.97850517	-45.40381575
1.99316076	-45.76626683
2.00781636	-47.94513293
2.02247195	-50.20106025
2.03712754	-52.15131192
2.05178314	-53.76064545
2.06643873	-54.95232961
2.08109433	-58.46597287
2.09574992	-60.39359804
2.11040551	-64.17465283
2.12506111	-71.18254795
2.13971670	-65.18961771
2.15437230	-61.66496334
2.16902789	-62.78351707
2.18368348	-62.07485790
2.19833908	-59.58098262
2.21299467	-59.15609465
2.22765026	-59.85415097
2.24230586	-59.43320323
2.25696145	-57.96329921
2.27161705	-58.50762397
2.28627264	-59.16829978
2.30092823	-59.04053581
