# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -402.50000000 ps, Average over 1000 waveforms. Timestamp: 2024-05-06T14:08:15
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-402.35013846	0.00000000
-402.31680513	0.00000004
-402.28347180	0.00000056
-402.25013846	0.00000344
-402.21680513	0.00000622
-402.18347180	0.00001187
-402.15013847	0.00001671
-402.11680514	0.00002846
-402.08347181	0.00003253
-402.05013848	0.00004062
-402.01680514	0.00006054
-401.98347181	0.00005870
-401.95013848	0.00007045
-401.91680515	0.00006538
-401.88347182	0.00007377
-401.85013849	0.00004439
-401.81680515	0.00004000
-401.78347182	0.00004371
-401.75013849	-0.00000639
-401.71680516	-0.00003752
-401.68347183	-0.00009419
-401.65013850	-0.00012777
-401.61680517	-0.00015709
-401.58347183	-0.00026053
-401.55013850	-0.00033191
-401.51680517	-0.00036157
-401.48347184	-0.00043729
-401.45013851	-0.00051101
-401.41680518	-0.00059819
-401.38347185	-0.00075388
-401.35013851	-0.00080173
-401.31680518	-0.00084358
-401.28347185	-0.00097483
-401.25013852	-0.00104455
-401.21680519	-0.00109149
-401.18347186	-0.00119279
-401.15013853	-0.00113482
-401.11680519	-0.00122933
-401.08347186	-0.00119426
-401.05013853	-0.00114593
-401.01680520	-0.00106945
-400.98347187	-0.00089334
-400.95013854	-0.00068932
-400.91680521	-0.00048945
-400.88347187	-0.00031177
-400.85013854	-0.00005212
-400.81680521	0.00027326
-400.78347188	0.00068873
-400.75013855	0.00091248
-400.71680522	0.00118260
-400.68347189	0.00147017
-400.65013855	0.00151796
-400.61680522	0.00179560
-400.58347189	0.00184443
-400.55013856	0.00173794
-400.51680523	0.00174007
-400.48347190	0.00141679
-400.45013857	0.00120928
-400.41680523	0.00100249
-400.38347190	0.00073524
-400.35013857	0.00031963
-400.31680524	0.00011060
-400.28347191	-0.00016998
-400.25013858	-0.00047053
-400.21680525	-0.00079168
-400.18347191	-0.00106619
-400.15013858	-0.00133509
-400.11680525	-0.00132611
-400.08347192	-0.00135962
-400.05013859	-0.00135075
-400.01680526	-0.00154659
-399.98347193	-0.00127886
-399.95013859	-0.00137732
-399.91680526	-0.00116904
-399.88347193	-0.00115530
-399.85013860	-0.00119021
-399.81680527	-0.00098788
-399.78347194	-0.00092448
-399.75013861	-0.00092786
-399.71680527	-0.00080800
-399.68347194	-0.00082708
-399.65013861	-0.00070809
-399.61680528	-0.00062028
-399.58347195	-0.00067403
-399.55013862	-0.00068649
-399.51680529	-0.00069082
-399.48347195	-0.00069024
-399.45013862	-0.00055746
-399.41680529	-0.00060186
-399.38347196	-0.00057090
-399.35013863	-0.00045824
-399.31680530	-0.00054353
-399.28347197	-0.00057075
-399.25013863	-0.00046938
-399.21680530	-0.00064878
-399.18347197	-0.00053279
-399.15013864	-0.00056406
-399.11680531	-0.00051565
-399.08347198	-0.00058727
-399.05013865	-0.00050419
-399.01680531	-0.00045673
-398.98347198	-0.00060008
-398.95013865	-0.00057830
-398.91680532	-0.00052391
-398.88347199	-0.00060256
-398.85013866	-0.00043661
-398.81680533	-0.00040723
-398.78347199	-0.00057186
-398.75013866	-0.00050556
-398.71680533	-0.00058219
-398.68347200	-0.00059459
-398.65013867	-0.00049195
-398.61680534	-0.00048390
-398.58347201	-0.00048451
-398.55013867	-0.00040743
-398.51680534	-0.00041544
-398.48347201	-0.00037236
-398.45013868	-0.00030761
-398.41680535	-0.00042302
-398.38347202	-0.00033848
-398.35013869	-0.00036573
-398.31680535	-0.00040563
-398.28347202	-0.00046537
-398.25013869	-0.00030599
-398.21680536	-0.00049859
-398.18347203	-0.00037203
-398.15013870	-0.00039113
-398.11680537	-0.00051401
-398.08347203	-0.00056274
-398.05013870	-0.00053999
-398.01680537	-0.00066082
-397.98347204	-0.00069247
-397.95013871	-0.00044717
-397.91680538	-0.00061420
-397.88347205	-0.00055525
-397.85013871	-0.00059012
-397.81680538	-0.00058545
-397.78347205	-0.00079400
-397.75013872	-0.00083225
-397.71680539	-0.00080089
-397.68347206	-0.00084011
-397.65013873	-0.00092125
-397.61680539	-0.00081556
-397.58347206	-0.00091768
-397.55013873	-0.00093984
-397.51680540	-0.00084835
-397.48347207	-0.00088204
-397.45013874	-0.00088511
-397.41680541	-0.00101622
-397.38347207	-0.00108348
-397.35013874	-0.00101407
-397.31680541	-0.00115014
-397.28347208	-0.00121344
-397.25013875	-0.00129880
-397.21680542	-0.00130341
-397.18347209	-0.00151569
-397.15013875	-0.00149458
-397.11680542	-0.00158213
-397.08347209	-0.00164080
-397.05013876	-0.00190645
-397.01680543	-0.00208809
-396.98347210	-0.00209613
-396.95013877	-0.00220320
-396.91680543	-0.00248746
-396.88347210	-0.00272005
-396.85013877	-0.00276552
-396.81680544	-0.00302280
-396.78347211	-0.00324133
-396.75013878	-0.00335188
-396.71680544	-0.00356163
-396.68347211	-0.00368476
-396.65013878	-0.00379612
-396.61680545	-0.00370366
-396.58347212	-0.00377650
-396.55013879	-0.00367786
-396.51680546	-0.00351892
-396.48347212	-0.00307523
-396.45013879	-0.00277611
-396.41680546	-0.00212442
-396.38347213	-0.00157461
-396.35013880	-0.00095082
-396.31680547	-0.00015505
-396.28347214	0.00067280
-396.25013880	0.00129969
-396.21680547	0.00216058
-396.18347214	0.00298230
-396.15013881	0.00351320
-396.11680548	0.00410505
-396.08347215	0.00437035
-396.05013882	0.00439099
-396.01680548	0.00452517
-395.98347215	0.00425583
-395.95013882	0.00372915
-395.91680549	0.00278206
-395.88347216	0.00190238
-395.85013883	0.00083335
-395.81680550	-0.00044588
-395.78347216	-0.00168254
-395.75013883	-0.00303353
-395.71680550	-0.00443563
-395.68347217	-0.00572843
-395.65013884	-0.00682513
-395.61680551	-0.00777530
-395.58347218	-0.00865506
-395.55013884	-0.00913656
-395.51680551	-0.00946463
-395.48347218	-0.00954891
-395.45013885	-0.00945992
-395.41680552	-0.00916478
-395.38347219	-0.00860653
-395.35013886	-0.00784550
-395.31680552	-0.00717844
-395.28347219	-0.00634762
-395.25013886	-0.00555936
-395.21680553	-0.00455910
-395.18347220	-0.00367659
-395.15013887	-0.00284745
-395.11680554	-0.00199302
-395.08347220	-0.00133227
-395.05013887	-0.00049756
-395.01680554	0.00043752
-394.98347221	0.00137932
-394.95013888	0.00257388
-394.91680555	0.00378138
-394.88347222	0.00532725
-394.85013888	0.00704105
-394.81680555	0.00908284
-394.78347222	0.01135092
-394.75013889	0.01400574
-394.71680556	0.01689210
-394.68347223	0.02014447
-394.65013890	0.02369013
-394.61680556	0.02752712
-394.58347223	0.03166804
-394.55013890	0.03590895
-394.51680557	0.04049645
-394.48347224	0.04543275
-394.45013891	0.05039832
-394.41680558	0.05569062
-394.38347224	0.06117745
-394.35013891	0.06692094
-394.31680558	0.07274086
-394.28347225	0.07866756
-394.25013892	0.08437850
-394.21680559	0.09027236
-394.18347226	0.09599253
-394.15013892	0.10128092
-394.11680559	0.10595592
-394.08347226	0.10994877
-394.05013893	0.11297973
-394.01680560	0.11472832
-393.98347227	0.11498623
-393.95013894	0.11336519
-393.91680560	0.10948500
-393.88347227	0.10307806
-393.85013894	0.09377377
-393.81680561	0.08105741
-393.78347228	0.06417970
-393.75013895	0.04353846
-393.71680562	0.01850547
-393.68347228	-0.01122282
-393.65013895	-0.04580486
-393.61680562	-0.08545132
-393.58347229	-0.12974470
-393.55013896	-0.17838174
-393.51680563	-0.23130401
-393.48347230	-0.28737724
-393.45013896	-0.34572609
-393.41680563	-0.40494699
-393.38347230	-0.46394983
-393.35013897	-0.52071873
-393.31680564	-0.57300307
-393.28347231	-0.61877440
-393.25013898	-0.65590578
-393.21680564	-0.68152714
-393.18347231	-0.69326179
-393.15013898	-0.68920853
-393.11680565	-0.66748357
-393.08347232	-0.62650462
-393.05013899	-0.56569750
-393.01680566	-0.48495214
-392.98347232	-0.38487655
-392.95013899	-0.26677939
-392.91680566	-0.13400825
-392.88347233	0.01043886
-392.85013900	0.16306392
-392.81680567	0.31922108
-392.78347234	0.47287867
-392.75013900	0.61896836
-392.71680567	0.75241224
-392.68347234	0.86784199
-392.65013901	0.96004510
-392.61680568	1.02520854
-392.58347235	1.06061799
-392.55013902	1.06402219
-392.51680568	1.03519319
-392.48347235	0.97521712
-392.45013902	0.88588091
-392.41680569	0.77086911
-392.38347236	0.63526264
-392.35013903	0.48473165
-392.31680570	0.32483398
