# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -402.50000000 ps, Average over 1000 waveforms. Timestamp: 2024-05-06T13:58:51
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Frequency [THz]	THz Signal [a.u.]
3.42938737	-74.38489082
3.44404287	-77.54395141
3.45869837	-81.19745643
3.47335387	-84.80944120
3.48800937	-81.06663728
3.50266487	-77.14278982
3.51732038	-78.81650499
3.53197588	-96.39523708
3.54663138	-82.18804040
3.56128688	-87.78063677
3.57594238	-79.00245751
3.59059788	-80.24718223
3.60525338	-91.22604589
3.61990889	-80.73165042
3.63456439	-84.06034888
3.64921989	-85.24027308
3.66387539	-80.70293281
3.67853089	-101.68987732
3.69318639	-83.59639001
3.70784190	-92.75437326
3.72249740	-85.73046181
3.73715290	-91.77855562
3.75180840	-93.02941132
3.76646390	-101.70538092
3.78111940	-92.87105703
3.79577490	-81.85036657
3.81043041	-79.73845103
3.82508591	-82.15031718
3.83974141	-84.39745476
3.85439691	-84.97957085
3.86905241	-83.10320617
3.88370791	-87.80208882
3.89836342	-86.00442400
3.91301892	-93.30289961
3.92767442	-82.50350495
3.94232992	-77.35434551
3.95698542	-79.76648074
3.97164092	-93.04300522
3.98629643	-83.70713856
4.00095193	-88.62127055
4.01560743	-87.80095968
4.03026293	-82.95477156
4.04491843	-86.79363714
4.05957393	-82.41858960
4.07422943	-84.23927313
4.08888494	-82.92236516
4.10354044	-77.65266494
4.11819594	-76.77568005
4.13285144	-84.11437874
4.14750694	-84.92327208
4.16216244	-79.07823551
4.17681795	-78.81887964
4.19147345	-78.53497608
4.20612895	-79.27278790
4.22078445	-92.02128799
4.23543995	-87.77990428
4.25009545	-110.29029888
4.26475095	-83.22996333
4.27940646	-83.18955563
4.29406196	-88.22828056
4.30871746	-79.94714838
4.32337296	-82.18726383
4.33802846	-80.15067503
4.35268396	-80.60401560
4.36733947	-79.77139126
4.38199497	-75.58168178
4.39665047	-76.45797068
4.41130597	-88.70060713
4.42596147	-81.05454919
4.44061697	-79.77719599
4.45527248	-78.90764302
4.46992798	-81.99083592
4.48458348	-88.39930237
4.49923898	-94.22827038
4.51389448	-87.07019834
4.52854998	-90.19902515
4.54320548	-89.06235233
4.55786099	-79.90811341
4.57251649	-78.40695100
4.58717199	-89.36886109
4.60182749	-82.38108006
4.61648299	-83.91222347
4.63113849	-93.09738911
4.64579400	-79.51878001
4.66044950	-79.43187398
4.67510500	-80.28605259
4.68976050	-80.18008917
4.70441600	-92.68796917
4.71907150	-84.77369599
4.73372700	-89.35740054
4.74838251	-89.59042642
4.76303801	-86.35098885
4.77769351	-83.81936635
4.79234901	-76.74571577
4.80700451	-76.51581872
4.82166001	-82.18537824
4.83631552	-90.85470613
4.85097102	-83.34978324
4.86562652	-86.08077244
4.88028202	-105.68863177
4.89493752	-86.77302103
4.90959302	-80.15186611
4.92424853	-86.85167656
4.93890403	-78.28908922
4.95355953	-80.22893965
4.96821503	-86.59104607
4.98287053	-78.50262266
4.99752603	-75.06353397
5.01218153	-81.88747931
5.02683704	-80.26817082
5.04149254	-74.23127356
5.05614804	-76.91582529
5.07080354	-87.09933584
5.08545904	-76.59521880
5.10011454	-78.81906872
5.11477005	-87.24603741
5.12942555	-90.20589776
5.14408105	-80.85662867
5.15873655	-77.83828778
5.17339205	-79.97918637
5.18804755	-84.69177465
5.20270305	-85.62869105
5.21735856	-79.89004161
5.23201406	-77.46583683
5.24666956	-97.47540100
5.26132506	-76.95578650
5.27598056	-78.59180414
5.29063606	-85.70721434
5.30529157	-85.99868024
5.31994707	-78.22405761
5.33460257	-82.84596270
5.34925807	-81.05456395
5.36391357	-88.65916996
5.37856907	-84.85690423
5.39322458	-82.32172314
5.40788008	-80.22076653
5.42253558	-87.55472065
5.43719108	-91.42005331
5.45184658	-85.46934242
5.46650208	-81.55130867
5.48115758	-83.82396278
5.49581309	-90.17105322
5.51046859	-80.69833741
5.52512409	-83.42176527
5.53977959	-86.20777017
5.55443509	-81.92495939
5.56909059	-92.53595505
5.58374610	-83.05115675
5.59840160	-87.90193789
5.61305710	-79.47574215
5.62771260	-80.98681181
5.64236810	-82.10463073
5.65702360	-86.54296917
5.67167910	-82.94526571
5.68633461	-82.86845775
5.70099011	-84.12449516
5.71564561	-76.20747432
5.73030111	-81.45334196
5.74495661	-88.20422203
5.75961211	-84.60339911
5.77426762	-78.99721762
5.78892312	-84.21923806
5.80357862	-85.65490884
5.81823412	-85.63229371
5.83288962	-88.52398868
5.84754512	-82.37930031
5.86220063	-98.43239361
5.87685613	-89.48420620
5.89151163	-78.91972102
5.90616713	-84.04907002
5.92082263	-82.09427075
5.93547813	-86.02479761
5.95013363	-81.74600155
5.96478914	-78.89772138
5.97944464	-80.79111953
5.99410014	-90.03650775
6.00875564	-84.79209860
6.02341114	-77.16365794
6.03806664	-79.14367996
6.05272215	-85.25466925
6.06737765	-78.87382607
6.08203315	-89.99457359
6.09668865	-84.20011597
6.11134415	-81.90148381
6.12599965	-82.92258772
6.14065515	-90.36350353
6.15531066	-87.38966909
6.16996616	-89.59319410
6.18462166	-89.16028970
6.19927716	-84.82155442
6.21393266	-99.71765764
6.22858816	-81.82109991
6.24324367	-83.81851030
6.25789917	-81.45400172
6.27255467	-76.29227225
6.28721017	-79.93568886
6.30186567	-85.38402719
6.31652117	-78.87328225
6.33117668	-75.63355923
6.34583218	-74.44931624
6.36048768	-82.13410046
6.37514318	-78.34714205
6.38979868	-81.75171612
6.40445418	-75.23364359
6.41910968	-77.16655291
6.43376519	-84.66935374
6.44842069	-77.79593176
6.46307619	-105.41213242
6.47773169	-75.58781927
6.49238719	-78.15485873
6.50704269	-83.03284044
6.52169820	-77.67123545
6.53635370	-81.84992033
6.55100920	-102.50115473
6.56566470	-80.27011073
6.58032020	-73.50256812
6.59497570	-74.18475018
6.60963120	-75.82738003
6.62428671	-72.56597597
6.63894221	-74.45221567
6.65359771	-76.68660472
6.66825321	-77.38580928
6.68290871	-77.95009457
6.69756421	-74.42438987
6.71221972	-75.67514374
6.72687522	-77.57705983
6.74153072	-81.08692077
6.75618622	-80.03836199
6.77084172	-74.57359272
6.78549722	-77.65957561
6.80015273	-77.54413429
6.81480823	-77.74481179
6.82946373	-79.42230544
6.84411923	-74.56285493
6.85877473	-83.23881872
6.87343023	-73.97139593
6.88808573	-76.52463001
6.90274124	-111.32142405
6.91739674	-83.40319265
6.93205224	-81.45108898
6.94670774	-86.63457276
6.96136324	-89.66893723
6.97601874	-90.34231819
6.99067425	-94.80194962
7.00532975	-98.52324227
7.01998525	-91.78492932
7.03464075	-80.45498686
7.04929625	-80.55863308
7.06395175	-82.31518367
7.07860725	-84.92851670
7.09326276	-85.91006647
7.10791826	-82.27224646
7.12257376	-82.17344155
7.13722926	-83.95574346
7.15188476	-85.86985022
7.16654026	-77.36488503
7.18119577	-78.40157315
7.19585127	-93.22717615
7.21050677	-94.16804010
7.22516227	-106.81770961
7.23981777	-90.10043163
7.25447327	-82.50298452
7.26912878	-90.86490873
7.28378428	-85.51004673
7.29843978	-83.93864117
7.31309528	-87.13016007
7.32775078	-81.70580648
7.34240628	-79.52888527
7.35706178	-83.29243010
7.37171729	-81.55591397
7.38637279	-80.89980224
7.40102829	-86.37553101
7.41568379	-94.11404433
7.43033929	-85.90252093
7.44499479	-92.67255520
7.45965030	-83.83205885
7.47430580	-80.87135297
7.48896130	-81.22867905
7.50361680	-81.01635174
7.51827230	-84.72895498
7.53292780	-91.06249657
7.54758330	-100.90698719
7.56223881	-91.17655923
7.57689431	-86.62078394
7.59154981	-78.54452557
7.60620531	-84.02286286
7.62086081	-87.57387877
7.63551631	-87.13541772
7.65017182	-78.70831855
7.66482732	-80.13034323
7.67948282	-81.70031598
7.69413832	-90.83012633
7.70879382	-87.11519313
7.72344932	-94.15504646
7.73810483	-79.52028510
7.75276033	-78.54195354
7.76741583	-91.76146483
7.78207133	-79.95368058
7.79672683	-81.07548860
7.81138233	-86.91311756
7.82603783	-94.33066812
7.84069334	-80.83209719
7.85534884	-91.54909266
7.87000434	-77.51873699
7.88465984	-87.59137877
7.89931534	-78.15930425
7.91397084	-82.60798549
7.92862635	-82.84257846
7.94328185	-79.14896288
7.95793735	-80.45934144
7.97259285	-89.79147900
7.98724835	-82.09873525
8.00190385	-78.70909110
8.01655935	-77.20822230
8.03121486	-79.16389904
8.04587036	-80.98686727
8.06052586	-75.33408170
8.07518136	-77.03448566
8.08983686	-81.45881373
8.10449236	-81.12093900
8.11914787	-77.91509999
8.13380337	-79.86528096
8.14845887	-76.30645787
8.16311437	-75.17825231
8.17776987	-78.73362328
8.19242537	-75.18971850
8.20708088	-80.67763957
8.22173638	-76.71187678
8.23639188	-76.26877606
8.25104738	-79.70678026
8.26570288	-79.10660068
8.28035838	-76.34474053
8.29501388	-76.92261427
8.30966939	-89.36058890
8.32432489	-74.51815009
8.33898039	-75.78296475
8.35363589	-77.61835872
