# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -402.50000000 ps, Average over 1000 waveforms. Timestamp: 2024-05-06T14:49:16
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-20.01047623
0.01465550	-24.57040169
0.02931100	-39.54657739
0.04396650	-31.39862992
0.05862201	-38.05000180
0.07327751	-34.85716329
0.08793301	-41.62559910
0.10258851	-39.14199593
0.11724401	-38.02508811
0.13189951	-30.88012095
0.14655502	-37.87739261
0.16121052	-32.02559565
0.17586602	-25.44867522
0.19052152	-23.68095446
0.20517702	-29.32627145
0.21983252	-18.82693211
0.23448802	-16.39832690
0.24914353	-19.16015152
0.26379903	-21.53474216
0.27845453	-15.44001703
0.29311003	-13.44700286
0.30776553	-16.88226185
0.32242103	-15.96555100
0.33707653	-9.92724466
0.35173204	-8.53037280
0.36638754	-13.05286425
0.38104304	-11.36355649
0.39569854	-6.73601414
0.41035404	-6.50700116
0.42500954	-10.53866411
0.43966505	-7.74830375
0.45432055	-3.13327059
0.46897605	-3.51106943
0.48363155	-7.74974660
0.49828705	-5.05699835
0.51294255	-1.88449081
0.52759805	-3.25112499
0.54225356	-7.27201966
0.55690906	-3.63941288
0.57156456	-0.23015003
0.58622006	-1.59524461
0.60087556	-5.84452769
0.61553106	-1.68680039
0.63018657	-0.19829228
0.64484207	-2.74658087
0.65949757	-6.03643020
0.67415307	-1.36944366
0.68880857	0.00000000
0.70346407	-2.80595208
0.71811957	-4.96646821
0.73277508	-1.00273937
0.74743058	-0.81749177
0.76208608	-4.77968377
0.77674158	-5.47957734
0.79139708	-1.60172935
0.80605258	-1.25024360
0.82070809	-5.22097517
0.83536359	-4.33708459
0.85001909	-1.29155705
0.86467459	-2.43140795
0.87933009	-6.94151988
0.89398559	-4.99355486
0.90864109	-2.38234872
0.92329660	-3.87206042
0.93795210	-7.23388279
0.95260760	-4.29531727
0.96726310	-2.88750865
0.98191860	-6.00338846
0.99657410	-9.43120358
1.01122960	-6.05873526
1.02588511	-5.21579551
1.04054061	-8.09578900
1.05519611	-9.00538327
1.06985161	-5.48508480
1.08450711	-6.33498378
1.09916261	-11.42276353
1.11381812	-10.12988263
1.12847362	-7.51714809
1.14312912	-8.86205933
1.15778462	-13.03774260
1.17244012	-9.78509065
1.18709562	-7.85576733
1.20175112	-10.84318550
1.21640663	-13.60713263
1.23106213	-11.11268410
1.24571763	-11.43094897
1.26037313	-14.65806776
1.27502863	-14.59021046
1.28968413	-11.59038513
1.30433964	-12.93447373
1.31899514	-16.71945854
1.33365064	-15.13898445
1.34830614	-14.47065480
1.36296164	-17.66874392
1.37761714	-19.52062727
1.39227264	-16.32228577
1.40692815	-17.10484570
1.42158365	-20.44005263
1.43623915	-19.09926180
1.45089465	-18.03566008
1.46555015	-20.61484659
1.48020565	-23.85926665
1.49486116	-21.81795855
1.50951666	-21.28151077
1.52417216	-23.83815117
1.53882766	-24.37955832
1.55348316	-22.90865128
1.56813866	-25.00881070
1.58279416	-28.50550435
1.59744967	-28.01894932
1.61210517	-27.67343641
1.62676067	-29.66906964
1.64141617	-29.61539494
1.65607167	-28.98300219
1.67072717	-32.95492624
1.68538267	-33.39397048
1.70003818	-31.78758276
1.71469368	-34.51000816
1.72934918	-36.43941439
1.74400468	-34.30681361
1.75866018	-33.48366019
1.77331568	-35.14743880
1.78797119	-36.55646551
1.80262669	-36.37449844
1.81728219	-37.41046161
1.83193769	-39.09018287
1.84659319	-38.80843226
1.86124869	-39.01304911
1.87590419	-40.34444385
1.89055970	-40.14506793
1.90521520	-41.37644497
1.91987070	-43.78081603
1.93452620	-43.71868825
1.94918170	-44.47049056
1.96383720	-45.78276581
1.97849271	-45.75060583
1.99314821	-46.10312769
