# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -402.50000000 ps, Average over 1000 waveforms. Timestamp: 2024-05-06T15:09:04
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-20.15969384
0.01465550	-24.78065270
0.02931100	-39.42706446
0.04396650	-31.32906294
0.05862201	-37.53551908
0.07327751	-34.66610245
0.08793301	-41.11740682
0.10258851	-38.51833794
0.11724401	-38.31671354
0.13189951	-31.00055274
0.14655502	-37.88667017
0.16121052	-32.41381784
0.17586602	-25.93386480
0.19052152	-24.02333153
0.20517702	-29.71353237
0.21983252	-19.17358952
0.23448802	-16.70643169
0.24914353	-19.41430342
0.26379903	-21.88533996
0.27845453	-15.70778009
0.29311003	-13.69675353
0.30776553	-17.10797271
0.32242103	-16.20443291
0.33707654	-10.10039780
0.35173204	-8.65263916
0.36638754	-13.21835369
0.38104304	-11.44963455
0.39569854	-6.79582267
0.41035404	-6.54889356
0.42500954	-10.63179652
0.43966505	-7.78883564
0.45432055	-3.14805717
0.46897605	-3.54123783
0.48363155	-7.84696982
0.49828705	-5.06976897
0.51294255	-1.87085888
0.52759806	-3.28490574
0.54225356	-7.37516575
0.55690906	-3.61902370
0.57156456	-0.20838558
0.58622006	-1.61808762
0.60087556	-5.91049089
0.61553106	-1.63918093
0.63018657	-0.17414852
0.64484207	-2.76872241
0.65949757	-6.07473671
0.67415307	-1.33822310
0.68880857	0.00000000
0.70346407	-2.85536529
0.71811958	-4.98422757
0.73277508	-1.01113356
0.74743058	-0.86232920
0.76208608	-4.88850166
0.77674158	-5.51765089
0.79139708	-1.65671247
0.80605258	-1.34003176
0.82070809	-5.36613996
0.83536359	-4.40539773
0.85001909	-1.39294019
0.86467459	-2.57387613
0.87933009	-7.08716076
0.89398559	-5.10933092
0.90864110	-2.53195032
0.92329660	-4.06134422
0.93795210	-7.38586523
0.95260760	-4.45035254
0.96726310	-3.06295444
0.98191860	-6.22752282
0.99657410	-9.66473262
1.01122961	-6.26389267
1.02588511	-5.45655678
1.04054061	-8.37228124
1.05519611	-9.23308785
1.06985161	-5.73423141
1.08450711	-6.65265726
1.09916262	-11.73845948
1.11381812	-10.41927026
1.12847362	-7.85442120
1.14312912	-9.23252561
1.15778462	-13.37467884
