# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -402.50000000 ps, Average over 1000 waveforms. Timestamp: 2024-05-06T14:46:58
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-395.01593714	-0.00002994
-394.98260381	0.00091808
-394.94927047	0.00200865
-394.91593714	0.00313543
-394.88260381	0.00443949
-394.84927048	0.00597374
-394.81593714	0.00792404
-394.78260381	0.01007157
-394.74927048	0.01264693
-394.71593715	0.01542056
-394.68260381	0.01839489
-394.64927048	0.02187096
-394.61593715	0.02531216
-394.58260382	0.02939340
-394.54927048	0.03365900
-394.51593715	0.03816613
-394.48260382	0.04303126
-394.44927049	0.04801787
-394.41593715	0.05343271
-394.38260382	0.05890305
-394.34927049	0.06453943
-394.31593716	0.07046795
-394.28260382	0.07629899
-394.24927049	0.08257771
-394.21593716	0.08853072
-394.18260382	0.09456642
-394.14927049	0.10024115
-394.11593716	0.10551660
-394.08260383	0.11022295
-394.04927049	0.11413690
-394.01593716	0.11721961
-393.98260383	0.11851208
-393.94927050	0.11850891
-393.91593716	0.11627020
-393.88260383	0.11194330
-393.84927050	0.10459880
-393.81593717	0.09431188
-393.78260383	0.08019389
-393.74927050	0.06227246
-393.71593717	0.04003298
-393.68260384	0.01337994
-393.64927050	-0.01824598
-393.61593717	-0.05498295
-393.58260384	-0.09652223
-393.54927051	-0.14290231
-393.51593717	-0.19389320
-393.48260384	-0.24887078
-393.44927051	-0.30703049
-393.41593718	-0.36708555
-393.38260384	-0.42813826
-393.34927051	-0.48842429
-393.31593718	-0.54583516
-393.28260385	-0.59843471
-393.24927051	-0.64387404
-393.21593718	-0.67974829
-393.18260385	-0.70355211
-393.14927051	-0.71283255
-393.11593718	-0.70556262
-393.08260385	-0.67973258
-393.04927052	-0.63412999
-393.01593718	-0.56824687
-392.98260385	-0.48184724
-392.94927052	-0.37574990
-392.91593719	-0.25211819
-392.88260385	-0.11400335
-392.84927052	0.03608774
-392.81593719	0.19381887
-392.78260386	0.35334899
-392.74927052	0.50980861
-392.71593719	0.65808053
-392.68260386	0.79242659
-392.64927053	0.90733830
-392.61593719	0.99767059
-392.58260386	1.06026415
-392.54927053	1.09208541
-392.51593720	1.09103723
-392.48260386	1.05680168
-392.44927053	0.99086499
-392.41593720	0.89521385
-392.38260387	0.77400774
-392.34927053	0.63271786
-392.31593720	0.47627889
-392.28260387	0.31086566
-392.24927053	0.14407929
-392.21593720	-0.01729802
-392.18260387	-0.16763234
-392.14927054	-0.30088018
-392.11593720	-0.41118094
-392.08260387	-0.49551384
-392.04927054	-0.55215249
-392.01593721	-0.58036973
-391.98260387	-0.58127745
-391.94927054	-0.55802320
-391.91593721	-0.51434106
-391.88260388	-0.45529239
-391.84927054	-0.38656313
-391.81593721	-0.31359393
-391.78260388	-0.24110089
-391.74927055	-0.17366202
-391.71593721	-0.11510526
-391.68260388	-0.06779505
-391.64927055	-0.03240794
-391.61593722	-0.00929256
-391.58260388	0.00235781
-391.54927055	0.00458074
-391.51593722	-0.00025328
-391.48260389	-0.00964905
-391.44927055	-0.02057685
-391.41593722	-0.03083309
-391.38260389	-0.03808348
-391.34927055	-0.04143740
-391.31593722	-0.03987907
-391.28260389	-0.03330690
-391.24927056	-0.02270494
-391.21593722	-0.00899683
-391.18260389	0.00632944
-391.14927056	0.02170994
-391.11593723	0.03577202
-391.08260389	0.04721253
-391.04927056	0.05513185
-391.01593723	0.05918533
-390.98260390	0.05959274
-390.94927056	0.05622564
