# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -402.50000000 ps, Average over 1000 waveforms. Timestamp: 2024-05-06T14:36:30
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-20.10618207
0.01465569	-24.66057790
0.02931137	-39.34633352
0.04396706	-31.42203252
0.05862274	-38.21274275
0.07327843	-34.98763054
0.08793412	-41.67942877
0.10258980	-39.46251742
0.11724549	-37.65493174
0.13190118	-30.85545379
0.14655686	-38.15378798
0.16121255	-31.94668125
0.17586823	-25.32564635
0.19052392	-23.61782541
0.20517961	-29.33661335
0.21983529	-18.73133187
0.23449098	-16.31988973
0.24914667	-19.10374489
0.26380235	-21.42580025
0.27845804	-15.34851066
0.29311372	-13.37741144
0.30776941	-16.82418986
0.32242510	-15.90232761
0.33708078	-9.89366343
0.35173647	-8.51207326
0.36639216	-13.01776372
0.38104784	-11.35244659
0.39570353	-6.74335354
0.41035921	-6.51152669
0.42501490	-10.51050712
0.43967059	-7.75444114
0.45432627	-3.14422149
0.46898196	-3.50966754
0.48363765	-7.71414016
0.49829333	-5.06566730
0.51294902	-1.89545296
0.52760470	-3.23960554
0.54226039	-7.24341054
0.55691608	-3.65503988
0.57157176	-0.23557534
0.58622745	-1.58262826
0.60088313	-5.82822296
0.61553882	-1.70298891
0.63019451	-0.20512581
0.64485019	-2.73655432
0.65950588	-6.02549621
0.67416157	-1.38262280
0.68881725	0.00000000
0.70347294	-2.78966362
0.71812862	-4.96887818
0.73278431	-1.00387146
0.74744000	-0.80903389
0.76209568	-4.76085451
0.77675137	-5.48088585
0.79140706	-1.59089475
0.80606274	-1.23034721
0.82071843	-5.19531991
0.83537411	-4.33708876
0.85002980	-1.27852247
0.86468549	-2.40809539
0.87934117	-6.92696434
0.89399686	-4.98078136
0.90865255	-2.36078005
0.92330823	-3.84611109
0.93796392	-7.22957340
0.95261960	-4.27630540
0.96727529	-2.86460879
0.98193098	-5.97904667
0.99658666	-9.41109290
1.01124235	-6.03987770
1.02589804	-5.18723148
1.04055372	-8.07032667
1.05520941	-8.98395907
1.06986509	-5.45375330
1.08452078	-6.29819623
1.09917647	-11.40255461
1.11383215	-10.09438304
1.12848784	-7.46909662
1.14314352	-8.81359009
1.15779921	-13.00719671
1.17245490	-9.73242710
1.18711058	-7.80150281
1.20176627	-10.79698803
1.21642196	-13.53570032
1.23107764	-11.05352328
1.24573333	-11.37125721
1.26038901	-14.60095663
1.27504470	-14.51029764
1.28970039	-11.50821695
1.30435607	-12.84428451
1.31901176	-16.62607536
1.33366745	-15.06302929
1.34832313	-14.35987837
1.36297882	-17.55391448
1.37763450	-19.41925638
1.39229019	-16.19730947
1.40694588	-16.98611943
1.42160156	-20.35398327
1.43625725	-18.96957527
1.45091294	-17.89273572
1.46556862	-20.49005482
1.48022431	-23.73168048
1.49487999	-21.64849246
1.50953568	-21.12664107
1.52419137	-23.72562826
1.53884705	-24.21127872
1.55350274	-22.77310610
1.56815843	-24.91511476
1.58281411	-28.38764244
1.59746980	-27.87228590
1.61212548	-27.49401587
1.62678117	-29.53061851
1.64143686	-29.49808467
1.65609254	-28.87484934
1.67074823	-32.83296613
1.68540392	-33.20178825
1.70005960	-31.67649174
1.71471529	-34.37555377
1.72937097	-36.34777734
1.74402666	-34.14580189
1.75868235	-33.27558765
1.77333803	-35.04926656
1.78799372	-36.46148221
1.80264940	-36.19007806
1.81730509	-37.27969691
1.83196078	-38.95876661
1.84661646	-38.57030282
1.86127215	-38.82772147
1.87592784	-40.26710993
1.89058352	-40.04893601
1.90523921	-41.34167622
1.91989489	-43.53568392
1.93455058	-43.30951481
1.94920627	-44.33751153
1.96386195	-45.43709853
1.97851764	-45.35069436
1.99317333	-45.90446652
2.00782901	-47.84966683
2.02248470	-50.45868966
2.03714038	-52.04576906
2.05179607	-53.62564926
2.06645176	-55.95710603
2.08110744	-58.30473141
2.09576313	-59.43374924
2.11041882	-63.98308779
2.12507450	-71.89853927
2.13973019	-65.38686019
2.15438587	-61.55509562
2.16904156	-62.92079284
2.18369725	-61.27619607
2.19835293	-59.36603387
2.21300862	-59.04462085
2.22766431	-59.04355411
2.24231999	-59.25219193
2.25697568	-57.25353659
2.27163136	-57.95463331
2.28628705	-59.36877694
2.30094274	-58.65301227
2.31559842	-59.52457860
2.33025411	-59.69930937
2.34490979	-60.49557321
2.35956548	-62.07264057
2.37422117	-61.66685547
2.38887685	-62.05676483
2.40353254	-62.88004462
2.41818823	-62.94206269
2.43284391	-62.93669089
2.44749960	-64.01374281
2.46215528	-64.67534730
2.47681097	-64.33293934
2.49146666	-63.43304962
2.50612234	-62.49650634
2.52077803	-64.64587175
2.53543372	-65.45324596
2.55008940	-63.63634699
2.56474509	-64.68208017
2.57940077	-65.51936617
2.59405646	-65.43182584
2.60871215	-65.41176051
2.62336783	-65.21573048
2.63802352	-65.52362574
2.65267921	-65.31580313
2.66733489	-65.46927092
2.68199058	-67.22375574
2.69664626	-66.86926496
2.71130195	-66.20587835
2.72595764	-66.20181059
2.74061332	-68.14827094
2.75526901	-69.70547185
2.76992470	-67.11961251
2.78458038	-67.92165175
2.79923607	-67.57499732
2.81389175	-66.51247917
2.82854744	-66.71307684
2.84320313	-67.01376475
2.85785881	-69.72431977
2.87251450	-68.43942560
2.88717018	-68.79390457
2.90182587	-68.38827969
2.91648156	-66.83360253
2.93113724	-68.25400985
2.94579293	-70.62716376
2.96044862	-71.74054252
2.97510430	-71.75715073
2.98975999	-71.28981966
3.00441567	-72.25214681
3.01907136	-75.27226850
3.03372705	-72.61800668
3.04838273	-72.34538434
3.06303842	-72.43483684
3.07769411	-70.61817550
3.09234979	-71.04941145
3.10700548	-72.92537839
3.12166116	-78.09599118
3.13631685	-78.06615103
3.15097254	-75.21566602
3.16562822	-77.64808837
3.18028391	-86.77628704
3.19493960	-81.82970098
3.20959528	-85.23691405
3.22425097	-89.56171236
3.23890665	-79.30937412
3.25356234	-80.71990312
3.26821803	-73.73073233
3.28287371	-71.69723782
3.29752940	-80.19317084
3.31218509	-76.71233910
3.32684077	-83.34746902
3.34149646	-79.63116661
3.35615214	-78.18113575
3.37080783	-82.31307804
3.38546352	-83.49192220
3.40011920	-78.21071327
3.41477489	-78.98623893
3.42943057	-82.75810800
3.44408626	-79.57325784
3.45874195	-83.09307317
3.47339763	-83.77626956
3.48805332	-89.23996833
3.50270901	-81.46039077
3.51736469	-78.12469579
3.53202038	-84.97392815
3.54667606	-80.46417141
3.56133175	-78.65448728
3.57598744	-82.27982221
3.59064312	-85.46012209
3.60529881	-75.75876059
3.61995450	-76.68020319
3.63461018	-86.26699350
3.64926587	-85.52885451
3.66392155	-93.16944560
3.67857724	-86.66887585
3.69323293	-84.94690117
3.70788861	-90.20166083
3.72254430	-77.96420141
3.73719999	-76.04828746
3.75185567	-82.89420742
3.76651136	-96.93242824
3.78116704	-91.00342131
3.79582273	-85.10017903
3.81047842	-97.76429278
3.82513410	-82.70141588
3.83978979	-79.19620580
3.85444548	-79.08941957
3.86910116	-110.23502313
3.88375685	-79.27851327
3.89841253	-80.96593020
3.91306822	-86.26341914
3.92772391	-85.07222117
3.94237959	-88.99190733
3.95703528	-79.92221089
3.97169097	-81.56479701
3.98634665	-84.48383407
4.00100234	-82.64978140
4.01565802	-80.18453643
4.03031371	-79.07776543
4.04496940	-81.14992872
