# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -402.50000000 ps, Average over 1000 waveforms. Timestamp: 2024-05-06T14:51:51
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-402.34927031	0.00000000
-402.31593719	0.00000003
-402.28260406	0.00000071
-402.24927094	0.00000152
-402.21593782	0.00000449
-402.18260470	0.00000874
-402.14927157	0.00001916
-402.11593845	0.00002654
-402.08260533	0.00002977
-402.04927221	0.00004254
-402.01593908	0.00005777
-401.98260596	0.00006140
-401.94927284	0.00007361
-401.91593972	0.00008203
-401.88260659	0.00006582
-401.84927347	0.00006219
-401.81594035	0.00006030
-401.78260722	0.00005108
-401.74927410	0.00002123
-401.71594098	-0.00004032
-401.68260786	-0.00008314
-401.64927473	-0.00009588
-401.61594161	-0.00014952
-401.58260849	-0.00023876
-401.54927537	-0.00031406
-401.51594224	-0.00041682
-401.48260912	-0.00043351
-401.44927600	-0.00050166
-401.41594288	-0.00058411
-401.38260975	-0.00073359
-401.34927663	-0.00079613
-401.31594351	-0.00095772
-401.28261038	-0.00101329
-401.24927726	-0.00111091
-401.21594414	-0.00117255
-401.18261102	-0.00123558
-401.14927789	-0.00131408
-401.11594477	-0.00140691
-401.08261165	-0.00130181
-401.04927853	-0.00126816
-401.01594540	-0.00124395
-400.98261228	-0.00103780
-400.94927916	-0.00104745
-400.91594604	-0.00078812
-400.88261291	-0.00059313
-400.84927979	-0.00032673
-400.81594667	-0.00008472
-400.78261355	0.00024556
-400.74928042	0.00072067
-400.71594730	0.00086085
-400.68261418	0.00119200
-400.64928105	0.00146160
-400.61594793	0.00168564
-400.58261481	0.00173701
-400.54928169	0.00195314
-400.51594856	0.00189317
-400.48261544	0.00165564
-400.44928232	0.00164385
-400.41594920	0.00141289
-400.38261607	0.00119341
-400.34928295	0.00083599
-400.31594983	0.00036055
-400.28261671	0.00008774
-400.24928358	-0.00030762
-400.21595046	-0.00060574
-400.18261734	-0.00071520
-400.14928421	-0.00099839
-400.11595109	-0.00110880
-400.08261797	-0.00131976
-400.04928485	-0.00143730
-400.01595172	-0.00146417
-399.98261860	-0.00156146
-399.94928548	-0.00146104
-399.91595236	-0.00147339
-399.88261923	-0.00128903
-399.84928611	-0.00131255
-399.81595299	-0.00124073
-399.78261987	-0.00114873
-399.74928674	-0.00107834
-399.71595362	-0.00105570
-399.68262050	-0.00097344
-399.64928737	-0.00089652
-399.61595425	-0.00085130
-399.58262113	-0.00085179
-399.54928801	-0.00082956
-399.51595488	-0.00088448
-399.48262176	-0.00084755
-399.44928864	-0.00076831
-399.41595552	-0.00088869
-399.38262239	-0.00082028
-399.34928927	-0.00076384
-399.31595615	-0.00077705
-399.28262303	-0.00077452
-399.24928990	-0.00077452
-399.21595678	-0.00067386
-399.18262366	-0.00073990
-399.14929053	-0.00077814
-399.11595741	-0.00072616
-399.08262429	-0.00076374
-399.04929117	-0.00080397
-399.01595804	-0.00065775
-398.98262492	-0.00074265
-398.94929180	-0.00076862
-398.91595868	-0.00080159
-398.88262555	-0.00078666
-398.84929243	-0.00078241
-398.81595931	-0.00074818
-398.78262619	-0.00085982
-398.74929306	-0.00076410
-398.71595994	-0.00066714
-398.68262682	-0.00070313
-398.64929369	-0.00063489
-398.61596057	-0.00054160
-398.58262745	-0.00054968
-398.54929433	-0.00063181
-398.51596120	-0.00042895
-398.48262808	-0.00056363
-398.44929496	-0.00060536
-398.41596184	-0.00044475
-398.38262871	-0.00041355
-398.34929559	-0.00048092
-398.31596247	-0.00052902
-398.28262935	-0.00042193
-398.24929622	-0.00045069
-398.21596310	-0.00062434
-398.18262998	-0.00053535
-398.14929686	-0.00041856
-398.11596373	-0.00049264
-398.08263061	-0.00057311
-398.04929749	-0.00060832
-398.01596436	-0.00055070
-397.98263124	-0.00061136
-397.94929812	-0.00056547
-397.91596500	-0.00070054
-397.88263187	-0.00073180
-397.84929875	-0.00069007
-397.81596563	-0.00072239
-397.78263251	-0.00070312
-397.74929938	-0.00079601
-397.71596626	-0.00087723
-397.68263314	-0.00078969
-397.64930002	-0.00085996
-397.61596689	-0.00079235
-397.58263377	-0.00070214
-397.54930065	-0.00086467
-397.51596752	-0.00086911
-397.48263440	-0.00076121
-397.44930128	-0.00095492
-397.41596816	-0.00100657
-397.38263503	-0.00101589
-397.34930191	-0.00100799
-397.31596879	-0.00101256
-397.28263567	-0.00104186
-397.24930254	-0.00097581
-397.21596942	-0.00115233
-397.18263630	-0.00131863
-397.14930318	-0.00132834
-397.11597005	-0.00143333
-397.08263693	-0.00151923
-397.04930381	-0.00166584
-397.01597068	-0.00173523
-396.98263756	-0.00197291
-396.94930444	-0.00220178
-396.91597132	-0.00222986
-396.88263819	-0.00240032
-396.84930507	-0.00265594
-396.81597195	-0.00297655
-396.78263883	-0.00312443
-396.74930570	-0.00325658
-396.71597258	-0.00358403
-396.68263946	-0.00372390
-396.64930634	-0.00391469
-396.61597321	-0.00399367
-396.58264009	-0.00401082
-396.54930697	-0.00392942
-396.51597384	-0.00391174
-396.48264072	-0.00373472
-396.44930760	-0.00335402
-396.41597448	-0.00300769
-396.38264135	-0.00258122
-396.34930823	-0.00187771
-396.31597511	-0.00113283
-396.28264199	-0.00044415
-396.24930886	0.00039094
-396.21597574	0.00107037
-396.18264262	0.00192612
-396.14930950	0.00268728
-396.11597637	0.00321067
-396.08264325	0.00375133
-396.04931013	0.00407698
-396.01597701	0.00432930
-395.98264388	0.00410149
-395.94931076	0.00378755
-395.91597764	0.00336245
-395.88264451	0.00239674
-395.84931139	0.00150675
-395.81597827	0.00040353
-395.78264515	-0.00105311
-395.74931202	-0.00231503
-395.71597890	-0.00359923
-395.68264578	-0.00517806
-395.64931266	-0.00644658
-395.61597953	-0.00767139
-395.58264641	-0.00862514
-395.54931329	-0.00945033
-395.51598017	-0.00996532
-395.48264704	-0.01031132
-395.44931392	-0.01042164
-395.41598080	-0.01022572
-395.38264767	-0.00985050
-395.34931455	-0.00925414
-395.31598143	-0.00845864
-395.28264831	-0.00767684
-395.24931518	-0.00667733
-395.21598206	-0.00567856
-395.18264894	-0.00486200
-395.14931582	-0.00392236
-395.11598269	-0.00302609
-395.08264957	-0.00214308
-395.04931645	-0.00125477
-395.01598333	-0.00015592
-394.98265020	0.00065797
-394.94931708	0.00181247
-394.91598396	0.00275168
-394.88265083	0.00410888
-394.84931771	0.00573335
-394.81598459	0.00757809
-394.78265147	0.00968386
-394.74931834	0.01204645
-394.71598522	0.01459357
-394.68265210	0.01775100
-394.64931898	0.02104624
-394.61598585	0.02474883
-394.58265273	0.02870562
-394.54931961	0.03299649
-394.51598649	0.03751114
-394.48265336	0.04214074
-394.44932024	0.04718634
-394.41598712	0.05245408
-394.38265399	0.05810886
-394.34932087	0.06383616
-394.31598775	0.06972527
-394.28265463	0.07586731
-394.24932150	0.08188083
-394.21598838	0.08800870
-394.18265526	0.09407812
-394.14932214	0.09995889
-394.11598901	0.10540797
-394.08265589	0.11039979
-394.04932277	0.11463723
-394.01598965	0.11783094
-393.98265652	0.11964776
-393.94932340	0.11988055
-393.91599028	0.11835155
-393.88265715	0.11439179
-393.84932403	0.10768473
-393.81599091	0.09788224
-393.78265779	0.08451962
-393.74932466	0.06738014
-393.71599154	0.04573754
-393.68265842	0.01968443
-393.64932530	-0.01123925
-393.61599217	-0.04722593
-393.58265905	-0.08816225
-393.54932593	-0.13399527
-393.51599281	-0.18469074
-393.48265968	-0.23939259
-393.44932656	-0.29740711
-393.41599344	-0.35754847
-393.38266032	-0.41899160
-393.34932719	-0.48003148
-393.31599407	-0.53878581
-393.28266095	-0.59270772
-393.24932782	-0.64015587
-393.21599470	-0.67863498
-393.18266158	-0.70515031
-393.14932846	-0.71746062
-393.11599533	-0.71353037
-393.08266221	-0.69130859
-393.04932909	-0.64942678
-393.01599597	-0.58716112
-392.98266284	-0.50426118
-392.94932972	-0.40156304
-392.91599660	-0.28060109
-392.88266348	-0.14451391
-392.84933035	0.00451588
-392.81599723	0.16201144
-392.78266411	0.32236859
-392.74933098	0.48057223
-392.71599786	0.63199415
-392.68266474	0.77056775
-392.64933162	0.89043273
-392.61599849	0.98662818
-392.58266537	1.05578305
-392.54933225	1.09449542
-392.51599913	1.10043303
-392.48266600	1.07317410
-392.44933288	1.01341625
-392.41599976	0.92328060
-392.38266664	0.80660206
-392.34933351	0.66874369
-392.31600039	0.51403169
-392.28266727	0.34922698
-392.24933414	0.18141423
-392.21600102	0.01739538
-392.18266790	-0.13678433
-392.14933478	-0.27491233
-392.11600165	-0.39132618
-392.08266853	-0.48224300
-392.04933541	-0.54582057
-392.01600229	-0.58074086
-391.98266916	-0.58775193
-391.94933604	-0.56994489
-391.91600292	-0.53048599
-391.88266980	-0.47424716
-391.84933667	-0.40697002
-391.81600355	-0.33411410
-391.78267043	-0.26065433
-391.74933730	-0.19130787
-391.71600418	-0.12988282
-391.68267106	-0.07919610
-391.64933794	-0.04047861
-391.61600481	-0.01406382
-391.58267169	0.00043208
-391.54933857	0.00493732
-391.51600545	0.00180839
-391.48267232	-0.00660900
-391.44933920	-0.01728899
