# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -402.50000000 ps, Average over 1000 waveforms. Timestamp: 2024-05-06T14:58:24
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-402.34927031	0.00000000
-402.31593698	-0.00000002
-402.28260365	0.00000039
-402.24927031	0.00000128
-402.21593698	0.00000440
-402.18260365	0.00000838
-402.14927031	0.00001442
-402.11593698	0.00002539
-402.08260365	0.00003021
-402.04927032	0.00005128
-402.01593698	0.00005587
-401.98260365	0.00007825
-401.94927032	0.00007676
-401.91593699	0.00008132
-401.88260365	0.00008495
-401.84927032	0.00007295
-401.81593699	0.00003694
-401.78260366	0.00005625
-401.74927032	0.00000625
-401.71593699	-0.00001764
-401.68260366	-0.00009104
-401.64927032	-0.00009619
-401.61593699	-0.00019003
-401.58260366	-0.00022587
-401.54927033	-0.00026794
-401.51593699	-0.00035591
-401.48260366	-0.00047236
-401.44927033	-0.00057414
-401.41593700	-0.00062841
-401.38260366	-0.00070533
-401.34927033	-0.00075961
-401.31593700	-0.00085406
-401.28260367	-0.00098603
-401.24927033	-0.00105642
-401.21593700	-0.00116238
-401.18260367	-0.00116985
-401.14927034	-0.00137878
-401.11593700	-0.00132228
-401.08260367	-0.00130891
-401.04927034	-0.00128194
-401.01593700	-0.00126387
-400.98260367	-0.00115846
-400.94927034	-0.00097452
-400.91593701	-0.00086925
-400.88260367	-0.00061797
-400.84927034	-0.00035726
-400.81593701	-0.00012954
-400.78260368	0.00029515
-400.74927034	0.00066900
-400.71593701	0.00092295
-400.68260368	0.00121205
-400.64927035	0.00133368
-400.61593701	0.00161549
-400.58260368	0.00178678
-400.54927035	0.00184444
-400.51593701	0.00186394
-400.48260368	0.00165020
-400.44927035	0.00170231
-400.41593702	0.00142524
-400.38260368	0.00109336
-400.34927035	0.00080913
-400.31593702	0.00050011
-400.28260369	0.00020731
-400.24927035	-0.00017132
-400.21593702	-0.00054888
-400.18260369	-0.00082664
-400.14927036	-0.00096743
-400.11593702	-0.00128208
-400.08260369	-0.00131096
-400.04927036	-0.00143338
-400.01593702	-0.00169113
-399.98260369	-0.00163867
-399.94927036	-0.00154939
-399.91593703	-0.00147257
-399.88260369	-0.00137972
-399.84927036	-0.00137218
-399.81593703	-0.00130547
-399.78260370	-0.00113548
-399.74927036	-0.00110452
-399.71593703	-0.00108498
-399.68260370	-0.00092363
-399.64927037	-0.00100420
-399.61593703	-0.00088125
-399.58260370	-0.00091259
-399.54927037	-0.00091534
-399.51593703	-0.00088818
-399.48260370	-0.00079542
-399.44927037	-0.00078883
-399.41593704	-0.00086251
-399.38260370	-0.00074516
-399.34927037	-0.00074432
-399.31593704	-0.00080145
-399.28260371	-0.00066939
-399.24927037	-0.00070380
-399.21593704	-0.00054045
-399.18260371	-0.00064937
-399.14927038	-0.00067780
-399.11593704	-0.00078276
-399.08260371	-0.00066705
-399.04927038	-0.00062635
-399.01593704	-0.00072052
-398.98260371	-0.00081572
-398.94927038	-0.00069606
-398.91593705	-0.00077150
-398.88260371	-0.00069169
-398.84927038	-0.00075694
-398.81593705	-0.00068481
-398.78260372	-0.00069154
-398.74927038	-0.00070771
-398.71593705	-0.00067110
-398.68260372	-0.00066525
-398.64927039	-0.00054359
-398.61593705	-0.00044683
-398.58260372	-0.00055089
-398.54927039	-0.00041287
-398.51593705	-0.00044910
-398.48260372	-0.00046457
-398.44927039	-0.00046586
-398.41593706	-0.00047754
-398.38260372	-0.00033529
-398.34927039	-0.00041468
-398.31593706	-0.00033457
-398.28260373	-0.00044625
-398.24927039	-0.00047739
-398.21593706	-0.00040180
-398.18260373	-0.00051754
-398.14927040	-0.00053434
-398.11593706	-0.00042043
-398.08260373	-0.00053087
-398.04927040	-0.00043882
-398.01593706	-0.00057463
-397.98260373	-0.00058774
-397.94927040	-0.00066964
-397.91593707	-0.00054637
-397.88260373	-0.00064837
-397.84927040	-0.00063386
-397.81593707	-0.00068125
-397.78260374	-0.00067892
-397.74927040	-0.00068400
-397.71593707	-0.00082993
-397.68260374	-0.00086368
-397.64927041	-0.00082826
-397.61593707	-0.00085329
-397.58260374	-0.00085309
-397.54927041	-0.00077052
-397.51593707	-0.00077420
-397.48260374	-0.00094670
-397.44927041	-0.00087986
-397.41593708	-0.00083042
-397.38260374	-0.00084288
-397.34927041	-0.00090812
-397.31593708	-0.00099991
-397.28260375	-0.00105536
-397.24927041	-0.00101431
-397.21593708	-0.00109748
-397.18260375	-0.00122711
-397.14927042	-0.00127906
-397.11593708	-0.00132372
-397.08260375	-0.00138762
-397.04927042	-0.00160743
-397.01593708	-0.00173114
-396.98260375	-0.00191889
-396.94927042	-0.00206530
-396.91593709	-0.00225805
-396.88260375	-0.00256428
-396.84927042	-0.00266530
-396.81593709	-0.00288650
-396.78260376	-0.00308761
-396.74927042	-0.00337174
-396.71593709	-0.00348779
-396.68260376	-0.00365568
-396.64927043	-0.00390956
-396.61593709	-0.00412249
-396.58260376	-0.00391437
-396.54927043	-0.00399881
-396.51593709	-0.00392096
-396.48260376	-0.00372219
