# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -402.50000000 ps, Average over 1000 waveforms. Timestamp: 2024-05-06T14:29:37
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-402.34953386	0.00000000
-402.31620052	0.00000012
-402.28286719	0.00000046
-402.24953386	0.00000185
-402.21620053	0.00000659
-402.18286719	0.00001067
-402.14953386	0.00001882
-402.11620053	0.00002699
-402.08286719	0.00003880
-402.04953386	0.00004986
-402.01620053	0.00004943
-401.98286720	0.00005937
-401.94953386	0.00007491
-401.91620053	0.00006324
-401.88286720	0.00008042
-401.84953387	0.00006731
-401.81620053	0.00004372
-401.78286720	0.00002663
-401.74953387	-0.00001054
-401.71620054	-0.00002351
-401.68286720	-0.00006926
-401.64953387	-0.00013734
-401.61620054	-0.00020004
-401.58286721	-0.00026373
-401.54953387	-0.00031924
-401.51620054	-0.00039549
-401.48286721	-0.00050296
-401.44953388	-0.00052304
-401.41620054	-0.00060214
-401.38286721	-0.00069483
-401.34953388	-0.00078454
-401.31620055	-0.00090198
-401.28286721	-0.00097319
-401.24953388	-0.00107776
-401.21620055	-0.00112595
-401.18286722	-0.00111024
-401.14953388	-0.00128052
-401.11620055	-0.00124832
-401.08286722	-0.00121578
-401.04953389	-0.00116577
-401.01620055	-0.00119595
-400.98286722	-0.00102976
-400.94953389	-0.00079490
-400.91620055	-0.00060618
-400.88286722	-0.00031816
-400.84953389	-0.00005723
-400.81620056	0.00027892
-400.78286722	0.00056610
-400.74953389	0.00075136
-400.71620056	0.00095980
-400.68286723	0.00129344
-400.64953389	0.00157782
-400.61620056	0.00173774
-400.58286723	0.00171682
-400.54953390	0.00183452
-400.51620056	0.00177468
-400.48286723	0.00168788
-400.44953390	0.00155949
-400.41620057	0.00128446
-400.38286723	0.00091406
-400.34953390	0.00072329
-400.31620057	0.00025983
-400.28286724	-0.00014478
-400.24953390	-0.00042109
-400.21620057	-0.00071474
-400.18286724	-0.00088749
-400.14953391	-0.00120805
-400.11620057	-0.00129089
-400.08286724	-0.00132319
-400.04953391	-0.00130136
-400.01620058	-0.00139167
-399.98286724	-0.00140546
-399.94953391	-0.00143849
-399.91620058	-0.00131098
-399.88286725	-0.00112380
-399.84953391	-0.00110196
-399.81620058	-0.00092299
-399.78286725	-0.00093998
-399.74953391	-0.00077662
-399.71620058	-0.00070067
-399.68286725	-0.00064775
-399.64953392	-0.00076941
-399.61620058	-0.00079065
-399.58286725	-0.00066794
-399.54953392	-0.00066839
-399.51620059	-0.00061461
-399.48286725	-0.00067787
-399.44953392	-0.00065414
-399.41620059	-0.00061663
-399.38286726	-0.00046728
-399.34953392	-0.00055081
-399.31620059	-0.00054959
-399.28286726	-0.00045990
-399.24953393	-0.00044611
-399.21620059	-0.00045485
-399.18286726	-0.00033582
-399.14953393	-0.00046846
-399.11620060	-0.00044862
-399.08286726	-0.00053838
-399.04953393	-0.00045320
-399.01620060	-0.00047471
-398.98286727	-0.00054020
-398.94953393	-0.00053748
-398.91620060	-0.00059855
-398.88286727	-0.00053163
-398.84953394	-0.00049848
-398.81620060	-0.00062657
-398.78286727	-0.00038010
-398.74953394	-0.00046192
-398.71620061	-0.00045604
-398.68286727	-0.00039926
-398.64953394	-0.00034012
-398.61620061	-0.00042923
-398.58286727	-0.00035152
-398.54953394	-0.00038383
-398.51620061	-0.00041657
-398.48286728	-0.00041573
-398.44953394	-0.00021665
-398.41620061	-0.00045563
-398.38286728	-0.00036741
-398.34953395	-0.00035765
-398.31620061	-0.00024470
-398.28286728	-0.00030062
-398.24953395	-0.00039485
-398.21620062	-0.00040603
-398.18286728	-0.00038994
-398.14953395	-0.00038349
-398.11620062	-0.00029388
-398.08286729	-0.00043807
-398.04953395	-0.00047251
-398.01620062	-0.00053692
-397.98286729	-0.00060272
-397.94953396	-0.00054655
-397.91620062	-0.00052923
-397.88286729	-0.00065678
-397.84953396	-0.00084714
-397.81620063	-0.00070317
-397.78286729	-0.00070841
-397.74953396	-0.00075126
-397.71620063	-0.00075484
-397.68286730	-0.00078597
-397.64953396	-0.00091118
-397.61620063	-0.00084507
-397.58286730	-0.00090885
-397.54953397	-0.00096854
-397.51620063	-0.00099131
-397.48286730	-0.00099417
-397.44953397	-0.00093833
-397.41620063	-0.00103345
-397.38286730	-0.00102481
-397.34953397	-0.00097879
-397.31620064	-0.00100249
-397.28286730	-0.00116102
-397.24953397	-0.00130421
-397.21620064	-0.00118988
-397.18286731	-0.00127798
-397.14953397	-0.00145388
-397.11620064	-0.00158050
