# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -402.50000000 ps, Average over 1000 waveforms. Timestamp: 2024-05-06T14:41:13
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-20.04941516
0.01465559	-24.57992456
0.02931119	-39.62372888
0.04396678	-31.47067031
0.05862238	-38.27233417
0.07327797	-34.94902172
0.08793356	-41.56782613
0.10258916	-39.35934738
0.11724475	-37.73018208
0.13190034	-30.80736105
0.14655594	-38.02998382
0.16121153	-31.92118384
0.17586713	-25.34131007
0.19052272	-23.62044628
0.20517831	-29.28376300
0.21983391	-18.78436988
0.23448950	-16.35801023
0.24914510	-19.12928776
0.26380069	-21.44914329
0.27845628	-15.38162821
0.29311188	-13.39730271
0.30776747	-16.83609320
0.32242306	-15.92023626
0.33707866	-9.89865171
0.35173425	-8.51478040
0.36638985	-13.02547585
0.38104544	-11.34829712
0.39570103	-6.72888350
0.41035663	-6.50012565
0.42501222	-10.51187686
0.43966782	-7.74579466
0.45432341	-3.13343780
0.46897900	-3.50322427
0.48363460	-7.72133025
0.49829019	-5.05865756
0.51294578	-1.89034153
0.52760138	-3.24215095
0.54225697	-7.25290058
0.55691257	-3.64499665
0.57156816	-0.23253708
0.58622375	-1.58748157
0.60087935	-5.83048927
0.61553494	-1.69744947
0.63019054	-0.20296954
0.64484613	-2.74151638
0.65950172	-6.02795280
0.67415732	-1.37725544
0.68881291	0.00000000
0.70346850	-2.79544268
0.71812410	-4.96672635
0.73277969	-1.00361233
0.74743529	-0.81179683
0.76209088	-4.76358071
0.77674647	-5.47991401
0.79140207	-1.59483061
0.80605766	-1.23578037
0.82071326	-5.19980224
0.83536885	-4.33602763
0.85002444	-1.28154864
0.86468004	-2.41394883
0.87933563	-6.92914453
0.89399123	-4.98240918
0.90864682	-2.36466568
0.92330241	-3.85020325
0.93795801	-7.22318136
0.95261360	-4.28015859
0.96726919	-2.86959841
0.98192479	-5.97933558
0.99658038	-9.40788549
1.01123598	-6.03759604
1.02589157	-5.18719008
1.04054716	-8.06341645
1.05520276	-8.98540095
1.06985835	-5.45938560
1.08451395	-6.29951055
1.09916954	-11.39639319
1.11382513	-10.09665057
1.12848073	-7.47375552
1.14313632	-8.81483883
1.15779191	-12.99860941
1.17244751	-9.73987161
1.18710310	-7.80706314
1.20175870	-10.79303150
1.21641429	-13.54598419
1.23106988	-11.06603082
1.24572548	-11.37688442
1.26038107	-14.59848522
1.27503667	-14.52843207
1.28969226	-11.52337879
1.30434785	-12.85210297
