# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -402.50000000 ps, Average over 1000 waveforms. Timestamp: 2024-05-06T14:11:22
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-20.32333767
0.01465559	-24.80672518
0.02931119	-39.49726618
0.04396678	-31.60297549
0.05862238	-38.74818108
0.07327797	-35.18166847
0.08793357	-41.70454540
0.10258916	-39.61075078
0.11724476	-37.81266400
0.13190035	-30.96192432
0.14655594	-38.32270206
0.16121154	-31.93799682
0.17586713	-25.14702860
0.19052273	-23.48274979
0.20517832	-29.18822893
0.21983392	-18.58328221
0.23448951	-16.16448894
0.24914510	-18.96490364
0.26380070	-21.25204014
0.27845629	-15.23667772
0.29311189	-13.28034876
0.30776748	-16.73777576
0.32242308	-15.85882654
0.33707867	-9.87974629
0.35173427	-8.51819763
0.36638986	-12.99904228
0.38104545	-11.40971315
0.39570105	-6.79018727
0.41035664	-6.54983893
0.42501224	-10.53207021
0.43966783	-7.80320650
0.45432343	-3.18965312
0.46897902	-3.53947778
0.48363461	-7.73364631
0.49829021	-5.11699344
0.51294580	-1.93390595
0.52760140	-3.25037607
0.54225699	-7.23962712
0.55691259	-3.69723433
0.57156818	-0.25807653
0.58622378	-1.58211640
0.60087937	-5.82675281
0.61553496	-1.73180279
0.63019056	-0.21893481
0.64484615	-2.73528484
0.65950175	-6.01995655
0.67415734	-1.39535398
0.68881294	0.00000000
0.70346853	-2.78308755
0.71812413	-4.99104133
0.73277972	-0.99970476
0.74743531	-0.79815417
0.76209091	-4.74553823
0.77674650	-5.47463998
0.79140210	-1.58403751
0.80605769	-1.22326620
0.82071329	-5.18427207
0.83536888	-4.32806447
0.85002447	-1.26495731
0.86468007	-2.39267568
0.87933566	-6.92101678
0.89399126	-4.97461029
0.90864685	-2.34940462
0.92330245	-3.82754161
0.93795804	-7.24570671
0.95261364	-4.26998680
0.96726923	-2.85617777
0.98192482	-5.98445455
0.99658042	-9.40150958
1.01123601	-6.04418660
1.02589161	-5.19883787
1.04054720	-8.08910628
1.05520280	-8.99972264
1.06985839	-5.46046467
1.08451398	-6.29985541
1.09916958	-11.43403790
1.11382517	-10.13906021
1.12848077	-7.49408531
1.14313636	-8.82864677
1.15779196	-13.06433925
1.17244755	-9.75837529
1.18710315	-7.81149958
1.20175874	-10.84207448
1.21641433	-13.55695597
1.23106993	-11.06411310
1.24572552	-11.39544853
1.26038112	-14.62875449
1.27503671	-14.53015363
1.28969231	-11.51640692
1.30434790	-12.84822567
1.31900349	-16.62146511
1.33365909	-15.09453930
1.34831468	-14.38224353
1.36297028	-17.56187409
1.37762587	-19.41646193
1.39228147	-16.18232049
1.40693706	-16.97934474
1.42159266	-20.40877668
1.43624825	-18.97478045
1.45090384	-17.87192174
1.46555944	-20.48894405
1.48021503	-23.74108188
1.49487063	-21.63032944
1.50952622	-21.11624684
1.52418182	-23.70860267
1.53883741	-24.16488827
1.55349301	-22.77265245
1.56814860	-24.92584803
1.58280419	-28.40722838
1.59745979	-27.89662404
1.61211538	-27.50896211
