# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -402.50000000 ps, Average over 1000 waveforms. Timestamp: 2024-05-06T15:05:32
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-20.32266483
0.01465569	-24.95690080
0.02931137	-39.36013890
0.04396706	-31.38424668
0.05862274	-37.49434338
0.07327843	-34.60795802
0.08793412	-41.12779536
0.10258980	-38.63268018
0.11724549	-38.34312536
0.13190118	-30.97210598
0.14655686	-37.73925351
0.16121255	-32.28666955
0.17586823	-25.79402167
0.19052392	-23.93708557
0.20517961	-29.61865466
0.21983529	-19.09877959
0.23449098	-16.64259052
0.24914666	-19.37643960
0.26380235	-21.79935894
0.27845804	-15.65488931
0.29311372	-13.64679025
0.30776941	-17.06545966
0.32242510	-16.14404702
0.33708078	-10.05821072
0.35173647	-8.62386405
0.36639215	-13.18004118
0.38104784	-11.42145359
0.39570353	-6.77661043
0.41035921	-6.53869248
0.42501490	-10.61610965
0.43967059	-7.76698753
0.45432627	-3.13753907
0.46898196	-3.53535375
0.48363764	-7.82059137
0.49829333	-5.05923596
0.51294902	-1.87268432
0.52760470	-3.28094156
0.54226039	-7.34737315
0.55691607	-3.61524951
0.57157176	-0.21218045
0.58622745	-1.61443960
0.60088313	-5.89110917
0.61553882	-1.64658813
0.63019451	-0.17970139
0.64485019	-2.76356513
0.65950588	-6.05846101
0.67416156	-1.34007529
0.68881725	0.00000000
0.70347294	-2.84218230
0.71812862	-4.97201758
0.73278431	-1.00624440
0.74743999	-0.84955608
0.76209568	-4.86163162
0.77675137	-5.50191245
0.79140705	-1.63720799
0.80606274	-1.31299659
0.82071843	-5.32904259
0.83537411	-4.37975452
0.85002980	-1.36293689
0.86468548	-2.53626592
0.87934117	-7.04740646
0.89399686	-5.06630467
0.90865254	-2.48356395
0.92330823	-4.00728606
0.93796391	-7.33545190
0.95261960	-4.40046808
0.96727529	-3.01178219
0.98193097	-6.16653471
0.99658666	-9.59667381
1.01124235	-6.19952239
1.02589803	-5.38215430
1.04055372	-8.28982984
