# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -402.50000000 ps, Average over 1000 waveforms. Timestamp: 2024-05-06T14:11:22
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-402.35013846	0.00000000
-402.31680512	0.00000006
-402.28347179	0.00000067
-402.25013846	0.00000289
-402.21680513	0.00000633
-402.18347180	0.00001117
-402.15013847	0.00002020
-402.11680514	0.00002611
-402.08347180	0.00003268
-402.05013847	0.00004274
-402.01680514	0.00004912
-401.98347181	0.00006006
-401.95013848	0.00007469
-401.91680515	0.00006896
-401.88347182	0.00007137
-401.85013848	0.00007126
-401.81680515	0.00004347
-401.78347182	0.00003576
-401.75013849	0.00000669
-401.71680516	-0.00003635
-401.68347183	-0.00008927
-401.65013850	-0.00014378
-401.61680516	-0.00021133
-401.58347183	-0.00025130
-401.55013850	-0.00033841
-401.51680517	-0.00041911
-401.48347184	-0.00045146
-401.45013851	-0.00051624
-401.41680518	-0.00063165
-401.38347184	-0.00064530
-401.35013851	-0.00081201
-401.31680518	-0.00085905
-401.28347185	-0.00093308
-401.25013852	-0.00104175
-401.21680519	-0.00114216
-401.18347186	-0.00115153
-401.15013852	-0.00117898
-401.11680519	-0.00121932
-401.08347186	-0.00114583
-401.05013853	-0.00117566
-401.01680520	-0.00110248
-400.98347187	-0.00090969
-400.95013854	-0.00076444
-400.91680520	-0.00055540
-400.88347187	-0.00030186
-400.85013854	-0.00002711
-400.81680521	0.00026432
-400.78347188	0.00052233
-400.75013855	0.00096379
-400.71680522	0.00119062
-400.68347188	0.00139894
-400.65013855	0.00157577
-400.61680522	0.00166845
-400.58347189	0.00179627
-400.55013856	0.00193626
-400.51680523	0.00160484
-400.48347190	0.00164208
-400.45013856	0.00150588
-400.41680523	0.00106953
-400.38347190	0.00083543
-400.35013857	0.00043165
-400.31680524	0.00018987
-400.28347191	-0.00014761
-400.25013858	-0.00044852
-400.21680524	-0.00065108
-400.18347191	-0.00085618
-400.15013858	-0.00117962
-400.11680525	-0.00117013
-400.08347192	-0.00123273
-400.05013859	-0.00138193
-400.01680526	-0.00140862
-399.98347192	-0.00127660
-399.95013859	-0.00116064
-399.91680526	-0.00123637
-399.88347193	-0.00113788
-399.85013860	-0.00096428
-399.81680527	-0.00092747
-399.78347194	-0.00086321
-399.75013860	-0.00072636
-399.71680527	-0.00077691
-399.68347194	-0.00065972
-399.65013861	-0.00066855
-399.61680528	-0.00055043
-399.58347195	-0.00049979
-399.55013862	-0.00061134
-399.51680528	-0.00053845
-399.48347195	-0.00054394
-399.45013862	-0.00057200
-399.41680529	-0.00047990
-399.38347196	-0.00038984
-399.35013863	-0.00055924
-399.31680530	-0.00056588
-399.28347196	-0.00054483
-399.25013863	-0.00042603
-399.21680530	-0.00042176
-399.18347197	-0.00043261
-399.15013864	-0.00049593
-399.11680531	-0.00046700
-399.08347198	-0.00041774
-399.05013864	-0.00061308
-399.01680531	-0.00056514
-398.98347198	-0.00050444
-398.95013865	-0.00053920
-398.91680532	-0.00055757
-398.88347199	-0.00050309
-398.85013866	-0.00031300
-398.81680532	-0.00056583
-398.78347199	-0.00055191
-398.75013866	-0.00048905
-398.71680533	-0.00049683
-398.68347200	-0.00045902
-398.65013867	-0.00055358
-398.61680533	-0.00054292
-398.58347200	-0.00042567
-398.55013867	-0.00037697
-398.51680534	-0.00035326
-398.48347201	-0.00028360
-398.45013868	-0.00032549
-398.41680535	-0.00038369
-398.38347201	-0.00050304
-398.35013868	-0.00035945
-398.31680535	-0.00025224
-398.28347202	-0.00037271
-398.25013869	-0.00040167
-398.21680536	-0.00040826
