# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -402.50000000 ps, Average over 1000 waveforms. Timestamp: 2024-05-06T14:39:01
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-19.84528721
0.01465550	-24.40985240
0.02931100	-39.15486473
0.04396650	-31.37778088
0.05862201	-38.30047404
0.07327751	-35.06403657
0.08793301	-41.98994934
0.10258851	-39.33868658
0.11724401	-37.84304212
0.13189951	-30.81723037
0.14655502	-38.14403077
0.16121052	-31.84969431
0.17586602	-25.30749021
0.19052152	-23.61375009
0.20517702	-29.30228192
0.21983252	-18.74269331
0.23448802	-16.34430328
0.24914353	-19.10978504
0.26379903	-21.43645041
0.27845453	-15.36599573
0.29311003	-13.38148252
0.30776553	-16.83732983
0.32242103	-15.90151706
0.33707653	-9.89864335
0.35173204	-8.51473737
0.36638754	-13.02156927
0.38104304	-11.34791463
0.39569854	-6.73256920
0.41035404	-6.50384738
0.42500954	-10.50780819
0.43966505	-7.74653910
0.45432055	-3.13767764
0.46897605	-3.50593445
0.48363155	-7.71935398
0.49828705	-5.06178949
0.51294255	-1.89241927
0.52759805	-3.24242474
0.54225356	-7.24346450
0.55690906	-3.64798359
0.57156456	-0.23353976
0.58622006	-1.58455631
0.60087556	-5.82960981
0.61553106	-1.70015112
0.63018657	-0.20278524
0.64484207	-2.73680251
0.65949757	-6.02528926
0.67415307	-1.37782607
0.68880857	0.00000000
0.70346407	-2.79321288
0.71811957	-4.96657637
0.73277508	-1.00329571
0.74743058	-0.81137088
0.76208608	-4.76172432
0.77674158	-5.47991628
0.79139708	-1.59469064
0.80605258	-1.23291130
0.82070808	-5.19635466
0.83536359	-4.33432793
0.85001909	-1.27975838
0.86467459	-2.41213790
0.87933009	-6.93244848
0.89398559	-4.98426157
0.90864109	-2.36473596
0.92329660	-3.84897275
0.93795210	-7.22519118
0.95260760	-4.27822246
0.96726310	-2.86657896
0.98191860	-5.97975701
0.99657410	-9.40682845
1.01122960	-6.03641022
1.02588511	-5.18599565
1.04054061	-8.06642229
1.05519611	-8.98671229
1.06985161	-5.45742715
1.08450711	-6.29599610
1.09916261	-11.39507199
1.11381812	-10.09553787
1.12847362	-7.47028398
1.14312912	-8.81526962
1.15778462	-13.00140644
1.17244012	-9.73744143
1.18709562	-7.80504079
1.20175112	-10.79576920
1.21640663	-13.54155867
1.23106213	-11.06161750
1.24571763	-11.37479202
1.26037313	-14.59653495
1.27502863	-14.52732317
1.28968413	-11.51723069
1.30433964	-12.84825709
1.31899514	-16.63166915
1.33365064	-15.07201047
1.34830614	-14.37327247
1.36296164	-17.55792585
1.37761714	-19.42360879
1.39227264	-16.20426348
1.40692815	-16.98838012
1.42158365	-20.35401002
1.43623915	-18.98560956
1.45089465	-17.91136656
1.46555015	-20.49444396
1.48020565	-23.73551774
1.49486115	-21.66913828
1.50951666	-21.13503906
1.52417216	-23.69500131
1.53882766	-24.20176514
1.55348316	-22.77070288
1.56813866	-24.88659165
1.58279416	-28.37404591
1.59744967	-27.86203535
1.61210517	-27.50843535
1.62676067	-29.51866399
1.64141617	-29.43493661
1.65607167	-28.83412003
1.67072717	-32.77112984
1.68538267	-33.24368238
1.70003818	-31.64972255
1.71469368	-34.28988083
1.72934918	-36.30137348
1.74400468	-34.11020876
1.75866018	-33.26476101
1.77331568	-34.97788525
1.78797119	-36.45929673
1.80262669	-36.21181697
1.81728219	-37.33127508
1.83193769	-39.09879836
1.84659319	-38.64968931
1.86124869	-38.97410179
1.87590419	-40.31727247
1.89055970	-40.05083741
1.90521520	-41.27867125
1.91987070	-43.57176580
1.93452620	-43.46466875
1.94918170	-44.26083591
1.96383720	-45.67284273
1.97849270	-45.34706259
