# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -402.50000000 ps, Average over 1000 waveforms. Timestamp: 2024-05-06T14:00:08
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-19.89359481
0.01465569	-24.33212142
0.02931137	-39.66080409
0.04396706	-31.49616688
0.05862274	-38.68781299
0.07327843	-34.95335259
0.08793412	-41.70955510
0.10258980	-39.51543891
0.11724549	-37.77666986
0.13190118	-30.91368237
0.14655686	-38.35141938
0.16121255	-32.02566335
0.17586823	-25.07049151
0.19052392	-23.35520404
0.20517961	-29.08152552
0.21983529	-18.52529886
0.23449098	-16.08317009
0.24914667	-18.83997362
0.26380235	-21.16803833
0.27845804	-15.13669733
0.29311372	-13.17811005
0.30776941	-16.65925875
0.32242510	-15.79101503
0.33708078	-9.79832747
0.35173647	-8.44991819
0.36639215	-12.96429491
0.38104784	-11.36711864
0.39570353	-6.74560541
0.41035921	-6.52583454
0.42501490	-10.54031779
0.43967059	-7.76188797
0.45432627	-3.15968076
0.46898196	-3.53298346
0.48363764	-7.74623238
0.49829333	-5.07675132
0.51294902	-1.91504066
0.52760470	-3.25477068
0.54226039	-7.22889442
0.55691607	-3.66706357
0.57157176	-0.24923101
0.58622745	-1.59139209
0.60088313	-5.81161234
0.61553882	-1.69941662
0.63019451	-0.20856423
0.64485019	-2.75029522
0.65950588	-5.99741630
0.67416156	-1.36426443
0.68881725	0.00000000
0.70347294	-2.80321029
0.71812862	-4.96253015
0.73278431	-0.98645380
0.74744000	-0.81074441
0.76209568	-4.76987698
0.77675137	-5.43196378
0.79140705	-1.57466675
0.80606274	-1.24126684
0.82071843	-5.19587466
0.83537411	-4.28417447
0.85002980	-1.25742115
0.86468548	-2.40468175
0.87934117	-6.90706216
0.89399686	-4.93592133
0.90865254	-2.34539965
0.92330823	-3.83627950
0.93796392	-7.21153388
0.95261960	-4.23864729
0.96727529	-2.85387954
0.98193097	-5.99152999
0.99658666	-9.33990512
1.01124235	-6.01345676
1.02589803	-5.19791993
1.04055372	-8.08875718
1.05520941	-8.94058857
1.06986509	-5.44159525
1.08452078	-6.29730103
1.09917646	-11.41670020
1.11383215	-10.10060060
