# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -402.50000000 ps, Average over 1000 waveforms. Timestamp: 2024-05-06T14:29:37
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Frequency [THz]	THz Signal [a.u.]
3.42940897	-80.76720420
3.44406456	-87.96114314
3.45872016	-80.09777167
3.47337575	-99.06149483
3.48803135	-78.45881368
3.50268694	-77.79814405
3.51734253	-81.14752455
3.53199813	-86.28506712
3.54665372	-83.37239192
3.56130931	-76.52532704
3.57596491	-82.32010711
3.59062050	-77.49216222
3.60527610	-76.11810214
3.61993169	-81.73349783
3.63458728	-91.70754343
3.64924288	-84.68152811
3.66389847	-78.46189555
3.67855407	-84.62492352
3.69320966	-75.45545323
3.70786525	-79.76329937
3.72252085	-78.80350917
3.73717644	-75.62672494
3.75183204	-80.16088045
3.76648763	-79.63536361
3.78114322	-87.68701905
3.79579882	-81.10842683
3.81045441	-80.02374067
3.82511000	-80.33407969
3.83976560	-77.72564252
3.85442119	-84.90135879
3.86907679	-77.96995325
3.88373238	-79.05675669
3.89838797	-82.65006915
3.91304357	-89.09537533
3.92769916	-97.41265008
3.94235476	-80.66785401
3.95701035	-75.46466097
3.97166594	-77.93066596
3.98632154	-79.32952246
4.00097713	-77.91177750
4.01563273	-80.06047723
4.03028832	-86.49574313
4.04494391	-87.79882768
4.05959951	-83.06156208
4.07425510	-89.39104992
4.08891069	-97.79984237
4.10356629	-91.44455261
4.11822188	-91.47993346
4.13287748	-83.42969890
4.14753307	-81.37914970
4.16218866	-80.47072462
4.17684426	-92.99578057
4.19149985	-80.79584219
4.20615545	-88.25630983
4.22081104	-80.75415857
4.23546663	-82.60832462
4.25012223	-83.64919801
4.26477782	-79.31608961
4.27943342	-92.98541356
4.29408901	-80.13093562
4.30874460	-89.39547761
4.32340020	-79.81300738
4.33805579	-83.83155570
4.35271138	-87.63148614
4.36736698	-86.46383706
4.38202257	-102.00348809
4.39667817	-81.13557244
4.41133376	-83.69989833
4.42598935	-80.31149880
4.44064495	-78.56418254
4.45530054	-81.03027712
4.46995614	-84.09194381
4.48461173	-83.28630672
4.49926732	-80.31294340
4.51392292	-85.54213201
4.52857851	-78.44502384
4.54323411	-78.33595205
4.55788970	-79.12996646
4.57254529	-83.41367113
4.58720089	-84.22357049
4.60185648	-86.85493262
4.61651207	-80.43432006
4.63116767	-78.12017096
4.64582326	-86.04092436
4.66047886	-81.24397045
4.67513445	-79.83944287
4.68979004	-82.19856366
4.70444564	-80.82711182
4.71910123	-84.49431242
4.73375683	-83.89996038
4.74841242	-79.05823507
