# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -402.50000000 ps, Average over 1000 waveforms. Timestamp: 2024-05-06T14:25:37
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-20.22259097
0.01465559	-24.69666147
0.02931119	-39.87958538
0.04396678	-31.62285208
0.05862238	-38.56137372
0.07327797	-34.97225861
0.08793357	-41.49717623
0.10258916	-39.64788716
0.11724476	-37.75153470
0.13190035	-30.91879098
0.14655595	-38.15644797
0.16121154	-31.87421261
0.17586713	-25.20325674
0.19052273	-23.53205752
0.20517832	-29.21025076
0.21983392	-18.67356369
0.23448951	-16.24326677
0.24914511	-19.03219175
0.26380070	-21.34014971
0.27845630	-15.29017178
0.29311189	-13.33334416
0.30776748	-16.78612045
0.32242308	-15.88455788
0.33707867	-9.89208453
0.35173427	-8.52099531
0.36638986	-13.00895277
0.38104546	-11.38529457
0.39570105	-6.77116239
0.41035665	-6.53124228
0.42501224	-10.50819151
0.43966784	-7.78551944
0.45432343	-3.17146770
0.46897902	-3.52130350
0.48363462	-7.71458986
0.49829021	-5.09755168
0.51294581	-1.91977950
0.52760140	-3.24410843
0.54225700	-7.23577999
0.55691259	-3.68183549
0.57156819	-0.24996089
0.58622378	-1.57899127
0.60087937	-5.82305530
0.61553497	-1.72581445
0.63019056	-0.21314107
0.64484616	-2.73086795
0.65950175	-6.02677127
0.67415735	-1.39664556
0.68881294	0.00000000
0.70346854	-2.77845660
0.71812413	-4.98825900
0.73277973	-1.00366005
0.74743532	-0.79921215
0.76209091	-4.74453135
0.77674651	-5.48512656
0.79140210	-1.58753519
0.80605770	-1.22005336
0.82071329	-5.18103372
0.83536889	-4.33547670
0.85002448	-1.26854940
0.86468008	-2.39184794
0.87933567	-6.92222360
0.89399127	-4.98087790
0.90864686	-2.35220010
0.92330245	-3.82812524
0.93795805	-7.24044221
0.95261364	-4.27709384
0.96726924	-2.85521073
0.98192483	-5.97505264
0.99658043	-9.40755564
1.01123602	-6.03833931
1.02589162	-5.18348906
1.04054721	-8.06823470
1.05520280	-8.99800747
1.06985840	-5.45418399
1.08451399	-6.28804139
1.09916959	-11.41329654
1.11382518	-10.11504752
1.12848078	-7.47203623
1.14313637	-8.81204972
1.15779197	-13.03553084
1.17244756	-9.74290733
1.18710316	-7.79479641
1.20175875	-10.80323765
1.21641434	-13.54277341
1.23106994	-11.05271167
1.24572553	-11.37206970
1.26038113	-14.60145624
1.27503672	-14.51979849
1.28969232	-11.49788831
1.30434791	-12.82380277
1.31900351	-16.61946088
1.33365910	-15.07226395
1.34831469	-14.35865436
1.36297029	-17.53653873
1.37762588	-19.39980008
1.39228148	-16.17653766
1.40693707	-16.95940460
1.42159267	-20.37524646
1.43624826	-18.96658729
1.45090386	-17.86743752
1.46555945	-20.47363397
1.48021505	-23.70904857
1.49487064	-21.62202118
1.50952623	-21.09346806
1.52418183	-23.67355102
1.53883742	-24.17655500
1.55349302	-22.76431993
1.56814861	-24.90804323
1.58280421	-28.38628742
1.59745980	-27.83855364
1.61211540	-27.46043538
1.62677099	-29.52551038
1.64142658	-29.48632297
1.65608218	-28.88343057
1.67073777	-32.89165409
1.68539337	-33.30784482
1.70004896	-31.66845740
1.71470456	-34.32399990
1.72936015	-36.41030073
1.74401575	-34.14230605
1.75867134	-33.27121867
1.77332694	-35.05562188
1.78798253	-36.53400790
1.80263812	-36.22438752
1.81729372	-37.34922207
1.83194931	-39.08417346
1.84660491	-38.61110877
1.86126050	-38.91339261
1.87591610	-40.28728640
1.89057169	-40.00037214
1.90522729	-41.13089452
1.91988288	-43.33946805
1.93453848	-43.24684545
1.94919407	-44.06224211
1.96384966	-45.49284552
1.97850526	-45.24879845
1.99316085	-45.74111866
2.00781645	-47.90961671
2.02247204	-50.02673150
2.03712764	-52.12432608
2.05178323	-53.64622535
2.06643883	-55.42616558
2.08109442	-58.62267633
2.09575001	-59.61873454
2.11040561	-63.90947381
2.12506120	-74.10541827
2.13971680	-67.64132318
2.15437239	-62.30940385
2.16902799	-63.43947647
2.18368358	-62.55650603
2.19833918	-60.37563070
2.21299477	-59.51697089
