# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -402.50000000 ps, Average over 1000 waveforms. Timestamp: 2024-05-06T14:25:37
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-402.35013845	0.00000000
-402.31680512	0.00000015
-402.28347179	0.00000053
-402.25013846	0.00000272
-402.21680513	0.00000661
-402.18347180	0.00000978
-402.15013847	0.00001858
-402.11680514	0.00002739
-402.08347180	0.00003495
-402.05013847	0.00004899
-402.01680514	0.00005378
-401.98347181	0.00006591
-401.95013848	0.00007027
-401.91680515	0.00007400
-401.88347182	0.00007651
-401.85013849	0.00005348
-401.81680515	0.00005225
-401.78347182	0.00001517
-401.75013849	-0.00000505
-401.71680516	-0.00004749
-401.68347183	-0.00008189
-401.65013850	-0.00013207
-401.61680517	-0.00018359
-401.58347184	-0.00027482
-401.55013851	-0.00030416
-401.51680517	-0.00039451
-401.48347184	-0.00048639
-401.45013851	-0.00052609
-401.41680518	-0.00064213
-401.38347185	-0.00069184
-401.35013852	-0.00077376
-401.31680519	-0.00088772
-401.28347186	-0.00099189
-401.25013853	-0.00112131
-401.21680519	-0.00107578
-401.18347186	-0.00120408
-401.15013853	-0.00123314
-401.11680520	-0.00117003
-401.08347187	-0.00124623
-401.05013854	-0.00122405
-401.01680521	-0.00109919
-400.98347188	-0.00086690
-400.95013854	-0.00072641
-400.91680521	-0.00056941
-400.88347188	-0.00029988
-400.85013855	-0.00007226
-400.81680522	0.00021955
-400.78347189	0.00053073
-400.75013856	0.00086608
-400.71680523	0.00113748
-400.68347190	0.00145590
-400.65013856	0.00164806
-400.61680523	0.00185053
-400.58347190	0.00188416
-400.55013857	0.00182391
-400.51680524	0.00173176
-400.48347191	0.00157946
-400.45013858	0.00141529
-400.41680525	0.00115841
-400.38347192	0.00094613
-400.35013858	0.00052370
-400.31680525	0.00018127
-400.28347192	-0.00008629
-400.25013859	-0.00041830
-400.21680526	-0.00073087
-400.18347193	-0.00088105
-400.15013860	-0.00106638
-400.11680527	-0.00126395
-400.08347193	-0.00131159
-400.05013860	-0.00148766
-400.01680527	-0.00148182
-399.98347194	-0.00140676
-399.95013861	-0.00125674
-399.91680528	-0.00105808
-399.88347195	-0.00122777
-399.85013862	-0.00100564
-399.81680529	-0.00103783
-399.78347195	-0.00094737
-399.75013862	-0.00081784
-399.71680529	-0.00065452
-399.68347196	-0.00070654
-399.65013863	-0.00081858
-399.61680530	-0.00061232
-399.58347197	-0.00059930
-399.55013864	-0.00050042
-399.51680531	-0.00072603
-399.48347197	-0.00060987
-399.45013864	-0.00072755
-399.41680531	-0.00057688
-399.38347198	-0.00042333
-399.35013865	-0.00040189
-399.31680532	-0.00047817
-399.28347199	-0.00029536
-399.25013866	-0.00030116
-399.21680532	-0.00042774
-399.18347199	-0.00044237
-399.15013866	-0.00039296
-399.11680533	-0.00057063
-399.08347200	-0.00053237
-399.05013867	-0.00043578
-399.01680534	-0.00048662
-398.98347201	-0.00063922
-398.95013868	-0.00067644
-398.91680534	-0.00061105
-398.88347201	-0.00063065
-398.85013868	-0.00053034
-398.81680535	-0.00054516
-398.78347202	-0.00056382
-398.75013869	-0.00059228
-398.71680536	-0.00053769
-398.68347203	-0.00051735
-398.65013869	-0.00039976
-398.61680536	-0.00045535
-398.58347203	-0.00023663
-398.55013870	-0.00030901
-398.51680537	-0.00022056
-398.48347204	-0.00031450
-398.45013871	-0.00028326
-398.41680538	-0.00038888
-398.38347205	-0.00035225
-398.35013871	-0.00049823
-398.31680538	-0.00035555
-398.28347205	-0.00029263
-398.25013872	-0.00045704
-398.21680539	-0.00041465
-398.18347206	-0.00041151
-398.15013873	-0.00041174
-398.11680540	-0.00040218
-398.08347207	-0.00050803
-398.05013873	-0.00044494
-398.01680540	-0.00046191
-397.98347207	-0.00062445
-397.95013874	-0.00068074
-397.91680541	-0.00054763
-397.88347208	-0.00057924
-397.85013875	-0.00063139
-397.81680542	-0.00071172
-397.78347208	-0.00076616
-397.75013875	-0.00074970
-397.71680542	-0.00077352
