# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -402.50000000 ps, Average over 1000 waveforms. Timestamp: 2024-05-06T14:43:59
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-402.34953386	0.00000000
-402.31620052	0.00000008
-402.28286719	0.00000057
-402.24953386	0.00000219
-402.21620053	0.00000580
-402.18286719	0.00000934
-402.14953386	0.00001373
-402.11620053	0.00002484
-402.08286720	0.00002923
-402.04953386	0.00004632
-402.01620053	0.00006164
-401.98286720	0.00006619
-401.94953386	0.00006793
-401.91620053	0.00008412
-401.88286720	0.00005998
-401.84953387	0.00006481
-401.81620053	0.00003619
-401.78286720	0.00005933
-401.74953387	0.00002041
-401.71620054	-0.00004846
-401.68286720	-0.00007475
-401.64953387	-0.00013492
-401.61620054	-0.00018316
-401.58286721	-0.00022728
-401.54953387	-0.00029133
-401.51620054	-0.00038204
-401.48286721	-0.00047692
-401.44953388	-0.00053805
-401.41620054	-0.00061081
-401.38286721	-0.00068750
-401.34953388	-0.00080343
-401.31620054	-0.00084218
-401.28286721	-0.00092512
-401.24953388	-0.00106530
-401.21620055	-0.00108439
-401.18286721	-0.00110487
-401.14953388	-0.00119360
-401.11620055	-0.00127911
-401.08286722	-0.00121604
-401.04953388	-0.00127453
-401.01620055	-0.00115760
-400.98286722	-0.00108373
-400.94953389	-0.00094138
-400.91620055	-0.00073900
-400.88286722	-0.00048725
-400.84953389	-0.00014975
-400.81620056	0.00008191
-400.78286722	0.00040673
-400.74953389	0.00065777
-400.71620056	0.00102053
-400.68286722	0.00130104
-400.64953389	0.00155922
-400.61620056	0.00166248
-400.58286723	0.00188867
-400.54953389	0.00178669
-400.51620056	0.00187787
-400.48286723	0.00186032
-400.44953390	0.00154833
-400.41620056	0.00126239
-400.38286723	0.00114557
-400.34953390	0.00082862
-400.31620057	0.00036040
-400.28286723	0.00004871
-400.24953390	-0.00030600
-400.21620057	-0.00056756
-400.18286724	-0.00084984
-400.14953390	-0.00098933
-400.11620057	-0.00125801
-400.08286724	-0.00145528
-400.04953390	-0.00144773
-400.01620057	-0.00152505
-399.98286724	-0.00148282
-399.94953391	-0.00138682
-399.91620057	-0.00132727
-399.88286724	-0.00119983
-399.84953391	-0.00121896
-399.81620058	-0.00102291
-399.78286724	-0.00097813
-399.74953391	-0.00099255
-399.71620058	-0.00074063
-399.68286725	-0.00082937
-399.64953391	-0.00077488
-399.61620058	-0.00075849
-399.58286725	-0.00065718
-399.54953392	-0.00065280
-399.51620058	-0.00071222
-399.48286725	-0.00068915
-399.44953392	-0.00054050
-399.41620058	-0.00062691
-399.38286725	-0.00053774
-399.34953392	-0.00056039
-399.31620059	-0.00067374
-399.28286725	-0.00066673
-399.24953392	-0.00059889
-399.21620059	-0.00053993
-399.18286726	-0.00053598
-399.14953392	-0.00056981
-399.11620059	-0.00048206
-399.08286726	-0.00058703
-399.04953393	-0.00062604
-399.01620059	-0.00050399
-398.98286726	-0.00063721
-398.94953393	-0.00065037
-398.91620060	-0.00079326
-398.88286726	-0.00059422
-398.84953393	-0.00080523
-398.81620060	-0.00072127
-398.78286726	-0.00058496
-398.74953393	-0.00051089
-398.71620060	-0.00055762
-398.68286727	-0.00059738
-398.64953393	-0.00056160
-398.61620060	-0.00045040
-398.58286727	-0.00055932
-398.54953394	-0.00043687
-398.51620060	-0.00041492
-398.48286727	-0.00038552
-398.44953394	-0.00030520
-398.41620061	-0.00028514
-398.38286727	-0.00051681
-398.34953394	-0.00049441
-398.31620061	-0.00042104
-398.28286728	-0.00035331
-398.24953394	-0.00048625
-398.21620061	-0.00049974
-398.18286728	-0.00044052
-398.14953394	-0.00047285
-398.11620061	-0.00047569
-398.08286728	-0.00057997
-398.04953395	-0.00059474
-398.01620061	-0.00057412
-397.98286728	-0.00064817
-397.94953395	-0.00064003
-397.91620062	-0.00066220
-397.88286728	-0.00055744
-397.84953395	-0.00068149
-397.81620062	-0.00063268
-397.78286729	-0.00070131
-397.74953395	-0.00061673
-397.71620062	-0.00074849
-397.68286729	-0.00072507
-397.64953396	-0.00082230
-397.61620062	-0.00085602
-397.58286729	-0.00097184
-397.54953396	-0.00084320
-397.51620062	-0.00077067
-397.48286729	-0.00085623
-397.44953396	-0.00102023
-397.41620063	-0.00084629
-397.38286729	-0.00102945
-397.34953396	-0.00101190
-397.31620063	-0.00108308
-397.28286730	-0.00111136
-397.24953396	-0.00118386
-397.21620063	-0.00121621
-397.18286730	-0.00118408
-397.14953397	-0.00131865
-397.11620063	-0.00136261
-397.08286730	-0.00155424
-397.04953397	-0.00165768
-397.01620064	-0.00191026
