# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -402.50000000 ps, Average over 1000 waveforms. Timestamp: 2024-05-06T14:43:59
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-20.13230875
0.01465559	-24.67097632
0.02931119	-39.40109022
0.04396678	-31.45382050
0.05862238	-38.17643824
0.07327797	-34.89768136
0.08793356	-41.75383451
0.10258916	-39.18719787
0.11724475	-37.73961979
0.13190034	-30.82665462
0.14655594	-38.05789451
0.16121153	-31.91564138
0.17586713	-25.36611103
0.19052272	-23.63364083
0.20517831	-29.26304368
0.21983391	-18.78232604
0.23448950	-16.36272622
0.24914510	-19.13892455
0.26380069	-21.48089332
0.27845628	-15.38014174
0.29311188	-13.40732437
0.30776747	-16.85717907
0.32242306	-15.91522378
0.33707866	-9.89825166
0.35173425	-8.50881420
0.36638985	-13.02303898
0.38104544	-11.34229402
0.39570103	-6.72200029
0.41035663	-6.49797619
0.42501222	-10.51892180
0.43966782	-7.73642421
0.45432341	-3.12824806
0.46897900	-3.50286830
0.48363460	-7.72882934
0.49829019	-5.05227127
0.51294579	-1.88441525
0.52760138	-3.24343461
0.54225697	-7.25827003
0.55691257	-3.63951140
0.57156816	-0.22825142
0.58622375	-1.58910565
0.60087935	-5.83440704
0.61553494	-1.68984196
0.63019054	-0.19959929
0.64484613	-2.74424343
0.65950172	-6.02761175
0.67415732	-1.37233965
0.68881291	0.00000000
0.70346851	-2.79991730
0.71812410	-4.96516630
0.73277969	-1.00153138
0.74743529	-0.81454539
0.76209088	-4.76992557
0.77674647	-5.47276548
0.79140207	-1.59508886
0.80605766	-1.24056532
0.82071326	-5.20389624
0.83536885	-4.33065398
0.85002444	-1.28248220
0.86468004	-2.41967781
0.87933563	-6.93113712
0.89399123	-4.97931418
0.90864682	-2.36777500
0.92330241	-3.85397800
0.93795801	-7.22257420
0.95261360	-4.27935296
0.96726919	-2.87207864
0.98192479	-5.98629437
0.99658038	-9.40629085
1.01123598	-6.03729172
1.02589157	-5.18970346
1.04054716	-8.06862919
1.05520276	-8.98265685
1.06985835	-5.46133147
1.08451395	-6.30546588
1.09916954	-11.39879611
1.11382513	-10.09624764
1.12848073	-7.47640972
1.14313632	-8.82281126
1.15779192	-13.00293072
1.17244751	-9.74259131
1.18710310	-7.81214118
1.20175870	-10.80147493
1.21641429	-13.55478369
1.23106988	-11.06626520
1.24572548	-11.38483094
1.26038107	-14.60708882
1.27503667	-14.52846310
1.28969226	-11.52933521
1.30434785	-12.86330318
1.31900345	-16.64695360
1.33365904	-15.07923801
1.34831464	-14.39063480
1.36297023	-17.58387828
1.37762582	-19.43923030
1.39228142	-16.23123647
1.40693701	-17.01869008
1.42159260	-20.37276450
1.43624820	-19.00579958
1.45090379	-17.93689758
1.46555939	-20.51860142
1.48021498	-23.75904840
1.49487057	-21.69924113
1.50952617	-21.16112151
1.52418176	-23.73224486
1.53883736	-24.25855766
1.55349295	-22.81030669
1.56814854	-24.92136220
1.58280414	-28.40163115
1.59745973	-27.89077856
1.61211532	-27.53220318
1.62677092	-29.57080832
1.64142651	-29.49638949
1.65608211	-28.85692414
1.67073770	-32.82741780
1.68539329	-33.26864349
1.70004889	-31.67341329
1.71470448	-34.38401009
1.72936008	-36.34112431
1.74401567	-34.12798378
1.75867126	-33.32838281
1.77332686	-35.03848060
1.78798245	-36.43091562
1.80263804	-36.24708164
1.81729364	-37.31666202
1.83194923	-38.98943040
1.84660483	-38.66360261
1.86126042	-38.99733583
1.87591601	-40.37464518
1.89057161	-40.10719834
1.90522720	-41.33340770
1.91988280	-43.70289623
1.93453839	-43.63527408
1.94919398	-44.25436602
1.96384958	-45.66990875
1.97850517	-45.62455460
1.99316077	-45.79197283
2.00781636	-47.93379702
2.02247195	-50.34079668
2.03712755	-52.10238271
2.05178314	-53.80828851
2.06643873	-55.51401877
2.08109433	-59.16710215
2.09574992	-60.35513187
2.11040552	-63.91962563
2.12506111	-70.95048500
2.13971670	-65.30165436
2.15437230	-61.78025183
2.16902789	-63.04279506
2.18368349	-60.86778383
2.19833908	-58.82316349
2.21299467	-59.22029564
2.22765027	-59.47700423
2.24230586	-58.60972624
2.25696145	-57.42792583
2.27161705	-58.63160474
2.28627264	-59.58107684
2.30092824	-59.46994107
2.31558383	-59.70681843
2.33023942	-59.79213061
2.34489502	-61.36695964
2.35955061	-62.27211300
2.37420621	-62.03402507
2.38886180	-63.36174827
2.40351739	-65.47874960
2.41817299	-65.16974866
2.43282858	-64.30445224
2.44748417	-63.98793345
2.46213977	-63.96942780
2.47679536	-63.77698058
2.49145096	-64.30715831
2.50610655	-65.62061997
2.52076214	-65.16603774
2.53541774	-65.19236592
2.55007333	-65.21528605
2.56472893	-65.76231324
2.57938452	-65.72438716
2.59404011	-63.64995078
2.60869571	-64.72096693
2.62335130	-67.29802000
2.63800689	-65.22838944
2.65266249	-64.78264773
2.66731808	-65.81984624
2.68197368	-64.35476946
2.69662927	-63.64166832
2.71128486	-65.47283239
2.72594046	-66.62065123
2.74059605	-66.74308813
2.75525165	-66.83319846
2.76990724	-68.20491292
2.78456283	-69.56527010
2.79921843	-67.77939888
2.81387402	-68.62557618
2.82852962	-68.35695965
2.84318521	-67.87705243
2.85784080	-69.07829939
2.87249640	-68.76448330
2.88715199	-67.96841833
2.90180758	-67.46496593
2.91646318	-69.26860446
2.93111877	-69.34894184
2.94577437	-68.24047002
2.96042996	-69.47802726
2.97508555	-70.72923404
2.98974115	-71.34962759
3.00439674	-70.63823546
3.01905234	-68.87630604
3.03370793	-69.14676614
3.04836352	-72.90388691
3.06301912	-71.29516092
3.07767471	-72.17419696
3.09233030	-75.06912638
