# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -402.50000000 ps, Average over 1000 waveforms. Timestamp: 2024-05-06T15:21:27
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-20.18208331
0.01465550	-24.82707515
0.02931100	-39.18943193
0.04396650	-31.33309783
0.05862201	-37.61569361
0.07327751	-34.88884274
0.08793301	-41.63779362
0.10258851	-38.48057765
0.11724401	-38.80576602
0.13189951	-31.11419572
0.14655502	-38.19250314
0.16121052	-32.42117625
0.17586602	-26.07357757
0.19052152	-24.22273246
0.20517702	-29.79212552
0.21983252	-19.25956644
0.23448802	-16.81189819
0.24914353	-19.48808517
0.26379903	-22.11025463
0.27845453	-15.81352032
0.29311003	-13.74234843
0.30776553	-17.09334123
0.32242103	-16.30161432
0.33707654	-10.11185051
0.35173204	-8.58953064
0.36638754	-13.14196575
0.38104304	-11.52024350
0.39569854	-6.78753351
0.41035404	-6.47636946
0.42500954	-10.58433478
0.43966505	-7.90014909
0.45432055	-3.15589004
0.46897605	-3.50579798
0.48363155	-7.89924594
0.49828705	-5.19380539
0.51294255	-1.88085010
0.52759806	-3.24635891
0.54225356	-7.50360306
0.55690906	-3.74888346
0.57156456	-0.22784148
0.58622006	-1.60823347
0.60087556	-6.11151351
0.61553106	-1.74467030
0.63018657	-0.18555650
0.64484207	-2.76392236
0.65949757	-6.27399557
0.67415307	-1.39933423
0.68880857	0.00000000
0.70346407	-2.86771260
0.71811958	-5.12831462
0.73277508	-1.07956746
0.74743058	-0.88657292
0.76208608	-4.92094873
0.77674158	-5.63569804
0.79139708	-1.72117999
0.80605258	-1.37803201
0.82070809	-5.39465447
0.83536359	-4.51865126
0.85001909	-1.48984831
0.86467459	-2.63349074
0.87933009	-7.10568877
0.89398559	-5.21702050
0.90864110	-2.63163486
0.92329660	-4.09639434
0.93795210	-7.35592991
0.95260760	-4.61144428
0.96726310	-3.17134516
0.98191860	-6.19024597
0.99657410	-9.64946413
1.01122961	-6.37084757
1.02588511	-5.48010257
1.04054061	-8.22659528
1.05519611	-9.30000416
1.06985161	-5.84221664
1.08450711	-6.62601794
1.09916262	-11.50887738
1.11381812	-10.45684900
1.12847362	-7.87312351
1.14312912	-9.08826677
1.15778462	-13.12104598
1.17244012	-10.23981133
1.18709562	-8.22395528
1.20175113	-10.98357649
1.21640663	-13.95629869
1.23106213	-11.58661687
1.24571763	-11.72665449
1.26037313	-14.78943237
1.27502863	-15.05585996
1.28968414	-12.05806202
1.30433964	-13.24093167
1.31899514	-16.92529286
1.33365064	-15.62689871
1.34830614	-14.89645988
1.36296164	-17.89159275
1.37761714	-19.91649633
1.39227265	-16.91461750
1.40692815	-17.53606242
1.42158365	-20.54176944
1.43623915	-19.73643171
1.45089465	-18.64856419
1.46555015	-20.86920659
1.48020566	-24.23653804
1.49486116	-22.53566362
1.50951666	-21.75329877
1.52417216	-24.10677344
1.53882766	-25.07173945
1.55348316	-23.49357262
1.56813866	-25.29078296
1.58279417	-28.85961729
1.59744967	-28.68742125
1.61210517	-28.21792985
1.62676067	-30.03856477
1.64141617	-30.14967530
1.65607167	-29.55595368
1.67072718	-33.33313526
1.68538268	-33.76195600
1.70003818	-32.30290110
1.71469368	-35.00890527
1.72934918	-36.63900852
1.74400468	-34.86700236
1.75866018	-34.11491399
1.77331569	-35.47961394
1.78797119	-36.97475731
1.80262669	-37.00415398
1.81728219	-37.79233427
1.83193769	-39.48270998
1.84659319	-39.56227225
1.86124870	-39.66564932
1.87590420	-40.75202936
1.89055970	-40.78859001
1.90521520	-41.93519375
1.91987070	-43.98547952
1.93452620	-44.39423598
1.94918170	-45.14039143
1.96383721	-46.52311578
1.97849271	-46.83604137
1.99314821	-46.90835107
2.00780371	-48.85392185
2.02245921	-51.96930169
2.03711471	-53.65631090
2.05177022	-55.22203603
2.06642572	-57.89846748
2.08108122	-61.37502656
2.09573672	-61.65962556
2.11039222	-65.58275580
2.12504772	-71.43967263
2.13970322	-65.14175723
2.15435873	-61.68601876
2.16901423	-62.81829582
2.18366973	-63.18848717
2.19832523	-59.52833789
2.21298073	-59.30929715
2.22763623	-60.03436170
2.24229174	-59.16895263
2.25694724	-58.49723729
2.27160274	-59.82684059
2.28625824	-60.57502558
2.30091374	-60.43994241
2.31556924	-60.26469612
2.33022474	-59.97382889
2.34488025	-61.31238495
2.35953575	-63.12978684
2.37419125	-63.12471403
2.38884675	-62.99007440
2.40350225	-64.14178186
2.41815775	-63.72520451
2.43281326	-63.37838705
2.44746876	-63.03714182
2.46212426	-63.14487896
2.47677976	-65.00607874
2.49143526	-64.86050844
2.50609076	-64.95073720
2.52074626	-65.06865095
2.53540177	-64.15345697
2.55005727	-65.28835095
2.56471277	-64.93112947
2.57936827	-63.44945324
2.59402377	-64.14465010
2.60867927	-63.45535450
2.62333478	-63.18426904
2.63799028	-65.23806813
2.65264578	-65.56075162
2.66730128	-65.50941852
2.68195678	-66.22780157
2.69661228	-66.70862199
2.71126778	-67.84886085
2.72592329	-68.35253259
2.74057879	-67.41671238
2.75523429	-67.84732696
2.76988979	-66.64800843
2.78454529	-66.48461469
2.79920079	-67.74048210
2.81385630	-66.70354366
2.82851180	-69.42193331
2.84316730	-68.55172384
2.85782280	-67.55577981
2.87247830	-71.38034389
2.88713380	-71.53035818
2.90178930	-70.92445089
2.91644481	-70.68674022
2.93110031	-68.50485220
2.94575581	-69.31818341
2.96041131	-69.18399144
2.97506681	-67.11310135
2.98972231	-70.54217718
3.00437782	-76.44061594
3.01903332	-74.14265114
3.03368882	-74.62164855
3.04834432	-77.91873899
3.06299982	-73.77696710
3.07765532	-72.22190249
3.09231082	-76.23208559
3.10696633	-71.16308580
3.12162183	-71.90663807
3.13627733	-75.60584182
3.15093283	-75.74964490
3.16558833	-76.56068925
3.18024383	-80.43150396
3.19489934	-78.24803994
3.20955484	-78.15971647
3.22421034	-89.61211693
3.23886584	-79.04255885
3.25352134	-79.71254278
3.26817684	-81.94554344
3.28283234	-79.92881135
3.29748785	-81.33455378
3.31214335	-83.50600294
3.32679885	-79.10180532
3.34145435	-84.60642292
3.35610985	-75.43346104
3.37076535	-73.41219912
3.38542086	-89.95657450
3.40007636	-74.80596339
3.41473186	-74.60061879
3.42938736	-91.64596461
3.44404286	-83.67724587
3.45869836	-88.46197066
3.47335386	-81.99234002
3.48800937	-84.62974021
3.50266487	-74.95143369
3.51732037	-75.26005357
3.53197587	-82.66270401
3.54663137	-81.89180483
3.56128687	-88.25870519
3.57594238	-77.60623629
3.59059788	-82.90849956
3.60525338	-79.87607939
3.61990888	-84.68481351
3.63456438	-87.42154535
3.64921988	-92.75858610
3.66387538	-80.92799223
3.67853089	-78.16191406
3.69318639	-86.13021144
3.70784189	-81.45887664
3.72249739	-90.36620736
3.73715289	-83.25996329
3.75180839	-82.96232761
3.76646390	-80.09582756
3.78111940	-84.84808493
3.79577490	-96.04936964
3.81043040	-87.26766333
3.82508590	-85.33296088
3.83974140	-89.97594642
3.85439690	-91.50489165
3.86905241	-85.43806222
3.88370791	-85.26333445
3.89836341	-91.20199066
3.91301891	-89.85908625
3.92767441	-95.67718234
3.94232991	-87.85028375
3.95698542	-83.33890527
3.97164092	-80.05895346
3.98629642	-81.14801776
4.00095192	-84.20391305
4.01560742	-81.97448116
4.03026292	-79.33100136
4.04491842	-78.75020528
4.05957393	-80.05621841
4.07422943	-85.73636798
4.08888493	-93.11455863
4.10354043	-95.59552739
4.11819593	-88.65915790
4.13285143	-92.25594189
4.14750694	-81.99418328
4.16216244	-82.01907545
4.17681794	-90.10148052
4.19147344	-82.26543047
4.20612894	-84.93739175
4.22078444	-90.25068906
4.23543994	-90.53486002
4.25009545	-88.01062872
4.26475095	-83.93072101
4.27940645	-86.78740104
4.29406195	-83.69455805
4.30871745	-78.26084143
4.32337295	-81.64778746
4.33802846	-87.63221983
4.35268396	-84.40726192
4.36733946	-83.77916244
4.38199496	-78.62875629
4.39665046	-83.99354368
4.41130596	-99.90897450
4.42596146	-90.49425889
4.44061697	-86.24880455
4.45527247	-82.79956824
4.46992797	-86.46038013
4.48458347	-79.02760698
4.49923897	-81.67794609
4.51389447	-87.65016415
4.52854998	-100.47440497
4.54320548	-84.99610315
4.55786098	-80.77461286
4.57251648	-81.92261047
4.58717198	-80.95009492
4.60182748	-79.30465593
4.61648298	-81.81368691
4.63113849	-88.62074693
4.64579399	-81.90176728
4.66044949	-82.07960683
4.67510499	-88.32408476
4.68976049	-84.24441656
4.70441599	-85.41328849
4.71907150	-86.51056241
4.73372700	-83.32648375
4.74838250	-86.28895507
4.76303800	-86.67465720
4.77769350	-81.46952751
4.79234900	-83.66363401
4.80700450	-82.05637847
4.82166001	-81.66629385
4.83631551	-85.16850460
4.85097101	-84.23712307
4.86562651	-76.70485617
4.88028201	-84.55131238
4.89493751	-80.56017647
4.90959302	-77.98084785
4.92424852	-79.69978273
4.93890402	-89.31040003
4.95355952	-83.43097950
4.96821502	-86.20613899
4.98287052	-81.08673470
