# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -402.50000000 ps, Average over 1000 waveforms. Timestamp: 2024-05-06T15:01:02
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-402.35029520	0.00000000
-402.31696175	-0.00000007
-402.28362829	0.00000010
-402.25029484	0.00000123
-402.21696138	0.00000315
-402.18362792	0.00001110
-402.15029447	0.00001701
-402.11696101	0.00002348
-402.08362755	0.00003325
-402.05029410	0.00004158
-402.01696064	0.00006194
-401.98362719	0.00005819
-401.95029373	0.00007588
-401.91696027	0.00008896
-401.88362682	0.00007786
-401.85029336	0.00006241
-401.81695991	0.00005296
-401.78362645	0.00003835
-401.75029299	-0.00000423
-401.71695954	-0.00002520
-401.68362608	-0.00010176
-401.65029263	-0.00014323
-401.61695917	-0.00021815
-401.58362571	-0.00023644
-401.55029226	-0.00034367
-401.51695880	-0.00040908
-401.48362534	-0.00047094
-401.45029189	-0.00059008
-401.41695843	-0.00067148
-401.38362498	-0.00074170
-401.35029152	-0.00075252
-401.31695806	-0.00093042
-401.28362461	-0.00105320
-401.25029115	-0.00112795
-401.21695770	-0.00120802
-401.18362424	-0.00133488
-401.15029078	-0.00132572
-401.11695733	-0.00141268
-401.08362387	-0.00137779
-401.05029041	-0.00136415
-401.01695696	-0.00124543
-400.98362350	-0.00115438
-400.95029005	-0.00109342
-400.91695659	-0.00097008
-400.88362313	-0.00065390
-400.85028968	-0.00045960
-400.81695622	-0.00009752
-400.78362277	0.00025031
-400.75028931	0.00056999
-400.71695585	0.00090498
-400.68362240	0.00115024
-400.65028894	0.00130874
-400.61695548	0.00156479
-400.58362203	0.00171557
-400.55028857	0.00179779
-400.51695512	0.00183105
-400.48362166	0.00167505
-400.45028820	0.00157799
-400.41695475	0.00126750
-400.38362129	0.00100445
-400.35028784	0.00070225
-400.31695438	0.00051998
-400.28362092	0.00007554
-400.25028747	-0.00026829
-400.21695401	-0.00065309
-400.18362056	-0.00091155
-400.15028710	-0.00113200
-400.11695364	-0.00124122
-400.08362019	-0.00146454
-400.05028673	-0.00154790
-400.01695327	-0.00168327
-399.98361982	-0.00149121
-399.95028636	-0.00157868
-399.91695291	-0.00150140
-399.88361945	-0.00154449
-399.85028599	-0.00136986
-399.81695254	-0.00133771
-399.78361908	-0.00118375
-399.75028563	-0.00123922
-399.71695217	-0.00112528
-399.68361871	-0.00090328
-399.65028526	-0.00093308
-399.61695180	-0.00098782
-399.58361834	-0.00100394
-399.55028489	-0.00091761
-399.51695143	-0.00086592
-399.48361798	-0.00091861
-399.45028452	-0.00100123
-399.41695106	-0.00082058
-399.38361761	-0.00090941
-399.35028415	-0.00085268
-399.31695070	-0.00077975
-399.28361724	-0.00079595
-399.25028378	-0.00089901
-399.21695033	-0.00069727
-399.18361687	-0.00065378
-399.15028342	-0.00066887
-399.11694996	-0.00071575
-399.08361650	-0.00077564
-399.05028305	-0.00093010
-399.01694959	-0.00078304
-398.98361613	-0.00090221
-398.95028268	-0.00076138
-398.91694922	-0.00087868
-398.88361577	-0.00084373
-398.85028231	-0.00080978
-398.81694885	-0.00081226
-398.78361540	-0.00068418
-398.75028194	-0.00081325
-398.71694849	-0.00069774
-398.68361503	-0.00082716
-398.65028157	-0.00068529
-398.61694812	-0.00057307
-398.58361466	-0.00056510
-398.55028120	-0.00057454
-398.51694775	-0.00047053
-398.48361429	-0.00057428
-398.45028084	-0.00040662
-398.41694738	-0.00056277
-398.38361392	-0.00047840
-398.35028047	-0.00044357
-398.31694701	-0.00039737
-398.28361356	-0.00052702
-398.25028010	-0.00041792
-398.21694664	-0.00058164
-398.18361319	-0.00047129
-398.15027973	-0.00054192
-398.11694628	-0.00048118
-398.08361282	-0.00063239
-398.05027936	-0.00065727
-398.01694591	-0.00059454
-397.98361245	-0.00064274
-397.95027899	-0.00063589
-397.91694554	-0.00072639
-397.88361208	-0.00068514
-397.85027863	-0.00080144
-397.81694517	-0.00070399
-397.78361171	-0.00090831
-397.75027826	-0.00076682
-397.71694480	-0.00087886
-397.68361135	-0.00085921
-397.65027789	-0.00099386
-397.61694443	-0.00073032
-397.58361098	-0.00087482
-397.55027752	-0.00099506
-397.51694406	-0.00090483
-397.48361061	-0.00095167
-397.45027715	-0.00082720
-397.41694370	-0.00094518
-397.38361024	-0.00091707
-397.35027678	-0.00099302
-397.31694333	-0.00106891
-397.28360987	-0.00107187
-397.25027642	-0.00113237
-397.21694296	-0.00123783
-397.18360950	-0.00118930
-397.15027605	-0.00142409
-397.11694259	-0.00160053
-397.08360913	-0.00159998
-397.05027568	-0.00171604
-397.01694222	-0.00182311
-396.98360877	-0.00199957
-396.95027531	-0.00217041
-396.91694185	-0.00236255
-396.88360840	-0.00246282
-396.85027494	-0.00281266
-396.81694149	-0.00302082
-396.78360803	-0.00324894
-396.75027457	-0.00344499
-396.71694112	-0.00362290
-396.68360766	-0.00381211
-396.65027421	-0.00396601
-396.61694075	-0.00397085
-396.58360729	-0.00413385
-396.55027384	-0.00416998
-396.51694038	-0.00400796
-396.48360692	-0.00380302
-396.45027347	-0.00354617
-396.41694001	-0.00309665
-396.38360656	-0.00255489
-396.35027310	-0.00206172
-396.31693964	-0.00125280
-396.28360619	-0.00047965
-396.25027273	0.00018101
-396.21693928	0.00097193
-396.18360582	0.00181482
-396.15027236	0.00250943
-396.11693891	0.00312715
-396.08360545	0.00367921
-396.05027199	0.00397130
-396.01693854	0.00408925
-395.98360508	0.00401166
-395.95027163	0.00374069
-395.91693817	0.00304497
-395.88360471	0.00238234
-395.85027126	0.00130418
-395.81693780	0.00014940
-395.78360435	-0.00104782
-395.75027089	-0.00251846
-395.71693743	-0.00402023
-395.68360398	-0.00521469
-395.65027052	-0.00661067
-395.61693707	-0.00792459
-395.58360361	-0.00897146
-395.55027015	-0.00978671
-395.51693670	-0.01042719
-395.48360324	-0.01079165
-395.45026978	-0.01079875
-395.41693633	-0.01074152
-395.38360287	-0.01032490
-395.35026942	-0.00974486
-395.31693596	-0.00908386
-395.28360250	-0.00823435
-395.25026905	-0.00724473
-395.21693559	-0.00626046
-395.18360214	-0.00529897
-395.15026868	-0.00439345
-395.11693522	-0.00334676
-395.08360177	-0.00244886
-395.05026831	-0.00162224
-395.01693485	-0.00073924
-394.98360140	0.00036410
-394.95026794	0.00140696
-394.91693449	0.00249305
-394.88360103	0.00393049
-394.85026757	0.00545142
-394.81693412	0.00725975
-394.78360066	0.00940711
-394.75026721	0.01192237
-394.71693375	0.01450804
-394.68360029	0.01771566
-394.65026684	0.02112768
-394.61693338	0.02470772
-394.58359993	0.02882424
-394.55026647	0.03306872
-394.51693301	0.03787074
-394.48359956	0.04281004
-394.45026610	0.04789965
-394.41693264	0.05353527
-394.38359919	0.05926886
-394.35026573	0.06522836
-394.31693228	0.07135947
-394.28359882	0.07768792
-394.25026536	0.08409616
-394.21693191	0.09057738
-394.18359845	0.09692015
-394.15026500	0.10313049
-394.11693154	0.10889728
-394.08359808	0.11412022
-394.05026463	0.11859011
-394.01693117	0.12197030
-393.98359771	0.12417124
-393.95026426	0.12454643
-393.91693080	0.12299348
-393.88359735	0.11894916
-393.85026389	0.11213116
-393.81693043	0.10212867
-393.78359698	0.08846627
-393.75026352	0.07071841
-393.71693007	0.04863872
-393.68359661	0.02168951
-393.65026315	-0.01026588
-393.61692970	-0.04732061
-393.58359624	-0.08945982
-393.55026278	-0.13674088
-393.51692933	-0.18869341
-393.48359587	-0.24509433
-393.45026242	-0.30473485
-393.41692896	-0.36656165
-393.38359550	-0.42962720
-393.35026205	-0.49219262
-393.31692859	-0.55226161
-393.28359514	-0.60739921
-393.25026168	-0.65582718
-393.21692822	-0.69479963
-393.18359477	-0.72157767
-393.15026131	-0.73413561
-393.11692786	-0.72990337
-393.08359440	-0.70689976
-393.05026094	-0.66390036
-393.01692749	-0.60011675
-392.98359403	-0.51540063
-392.95026057	-0.41024905
-392.91692712	-0.28706055
-392.88359366	-0.14825389
-392.85026021	0.00344698
-392.81692675	0.16343633
-392.78359329	0.32662109
-392.75025984	0.48758721
-392.71692638	0.64132429
-392.68359293	0.78215460
-392.65025947	0.90411116
-392.61692601	1.00225130
-392.58359256	1.07300354
-392.55025910	1.11282641
-392.51692564	1.11965892
-392.48359219	1.09308743
-392.45025873	1.03365962
-392.41692528	0.94325948
-392.38359182	0.82628965
-392.35025836	0.68737574
-392.31692491	0.53149061
-392.28359145	0.36500021
-392.25025800	0.19503259
