# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -402.50000000 ps, Average over 1000 waveforms. Timestamp: 2024-05-06T15:01:02
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-20.09131291
0.01465554	-24.73214372
0.02931108	-39.12395810
0.04396662	-31.24851008
0.05862216	-37.66306602
0.07327770	-34.64470158
0.08793324	-41.26253234
0.10258878	-38.81098062
0.11724432	-38.23222349
0.13189986	-30.91246864
0.14655540	-37.66950644
0.16121094	-32.20046925
0.17586647	-25.70752252
0.19052201	-23.86354664
0.20517755	-29.51875958
0.21983309	-19.05613337
0.23448863	-16.60050475
0.24914417	-19.32323156
0.26379971	-21.74441321
0.27845525	-15.62118462
0.29311079	-13.61294990
0.30776633	-17.03923992
0.32242187	-16.12214504
0.33707741	-10.04480926
0.35173295	-8.61698919
0.36638849	-13.16917954
0.38104403	-11.42204018
0.39569957	-6.78350752
0.41035511	-6.55004682
0.42501065	-10.60963100
0.43966619	-7.77470326
0.45432173	-3.14979992
0.46897727	-3.54159070
0.48363281	-7.81258345
0.49828835	-5.06770861
0.51294388	-1.88443777
0.52759942	-3.28267964
0.54225496	-7.33188438
0.55691050	-3.62718086
0.57156604	-0.22258502
0.58622158	-1.61260768
0.60087712	-5.87835705
0.61553266	-1.65731368
0.63018820	-0.18701150
0.64484374	-2.76131023
0.65949928	-6.05078812
0.67415482	-1.34734484
0.68881036	0.00000000
0.70346590	-2.83398457
0.71812144	-4.97157012
0.73277698	-1.00621032
0.74743252	-0.84200749
0.76208806	-4.84438019
0.77674360	-5.49811898
0.79139914	-1.62843981
0.80605468	-1.29900030
0.82071022	-5.30870490
0.83536575	-4.37197655
0.85002129	-1.34589832
0.86467683	-2.51444551
0.87933237	-7.03117041
0.89398791	-5.05187183
0.90864345	-2.46130812
0.92329899	-3.98229886
0.93795453	-7.32764066
0.95261007	-4.37483683
0.96726561	-2.98541269
0.98192115	-6.14358838
0.99657669	-9.57259705
1.01123223	-6.17280544
1.02588777	-5.35344508
1.04054331	-8.26654416
1.05519885	-9.13238395
1.06985439	-5.62568022
1.08450993	-6.53221024
1.09916547	-11.63409399
1.11382101	-10.29515524
1.12847655	-7.71412162
1.14313209	-9.09199761
1.15778763	-13.25319084
1.17244316	-9.98667396
1.18709870	-8.09357518
1.20175424	-11.10993681
1.21640978	-13.90563290
1.23106532	-11.38020788
1.24572086	-11.73627638
1.26037640	-15.01191383
1.27503194	-14.88167801
1.28968748	-11.90958308
1.30434302	-13.32254085
1.31899856	-17.12577629
1.33365410	-15.48911377
1.34830964	-14.88041425
1.36296518	-18.13031295
1.37762072	-19.93987321
1.39227626	-16.73415162
1.40693180	-17.56777408
1.42158734	-20.91103339
1.43624288	-19.59499014
1.45089842	-18.57197714
1.46555396	-21.18319792
1.48020950	-24.46968482
1.49486504	-22.34351350
1.50952057	-21.82168253
1.52417611	-24.44098794
1.53883165	-24.98986429
1.55348719	-23.49710758
1.56814273	-25.65014548
1.58279827	-29.20069022
1.59745381	-28.65882749
1.61210935	-28.37184247
1.62676489	-30.39595388
1.64142043	-30.24554618
1.65607597	-29.59677801
1.67073151	-33.61821255
1.68538705	-34.03550011
1.70004259	-32.39398180
1.71469813	-35.09200966
1.72935367	-37.06192200
1.74400921	-34.86916950
1.75866475	-34.05153922
1.77332029	-35.78514744
1.78797583	-37.12053800
1.80263137	-36.98744932
1.81728691	-38.03563700
1.83194245	-39.63475178
1.84659798	-39.51284227
1.86125352	-39.72879814
1.87590906	-40.89336192
1.89056460	-40.77702840
1.90522014	-42.04112045
1.91987568	-44.34271727
1.93453122	-44.39652011
1.94918676	-44.95819927
1.96384230	-46.37368086
1.97849784	-46.51543730
1.99315338	-46.71647927
2.00780892	-48.96698325
2.02246446	-51.56380936
2.03712000	-53.52102786
2.05177554	-55.60316627
2.06643108	-57.48627982
2.08108662	-61.25315160
2.09574216	-61.45637562
2.11039770	-65.16152304
2.12505324	-70.71539422
2.13970878	-64.05939302
2.15436432	-60.22440171
2.16901986	-61.80726350
2.18367539	-62.01834068
2.19833093	-59.80813767
2.21298647	-60.35225934
2.22764201	-60.88622808
2.24229755	-60.03096440
2.25695309	-58.57221766
2.27160863	-59.57763602
2.28626417	-60.10654298
2.30091971	-59.21392900
2.31557525	-58.97866544
2.33023079	-59.91048380
2.34488633	-62.33255320
2.35954187	-61.51002105
2.37419741	-60.93746186
2.38885295	-62.71841884
2.40350849	-64.02822220
2.41816403	-63.02340306
2.43281957	-63.55907249
2.44747511	-64.60778581
2.46213065	-64.40018525
2.47678619	-64.56094423
2.49144173	-64.83647282
2.50609726	-64.64142096
2.52075280	-65.22342107
2.53540834	-65.08104350
2.55006388	-63.62392519
2.56471942	-65.60603447
2.57937496	-65.69447709
2.59403050	-64.30051999
2.60868604	-66.05728257
2.62334158	-66.54318798
2.63799712	-66.83963796
2.65265266	-66.26557008
2.66730820	-66.34910574
2.68196374	-65.30318870
2.69661928	-65.24996059
2.71127482	-67.66882086
2.72593036	-65.10698358
2.74058590	-65.02025394
2.75524144	-68.01526566
2.76989698	-70.08182684
2.78455252	-67.32451655
2.79920806	-66.66091712
2.81386360	-67.04012933
2.82851914	-67.31802598
2.84317467	-67.21191610
2.85783021	-65.32640809
2.87248575	-68.07623360
2.88714129	-69.44012476
2.90179683	-69.97696907
2.91645237	-71.20288509
2.93110791	-67.42766286
2.94576345	-70.30776936
2.96041899	-70.54632109
2.97507453	-68.97738888
2.98973007	-70.01274992
3.00438561	-73.19213645
3.01904115	-71.43971627
3.03369669	-69.64373469
3.04835223	-74.56142918
3.06300777	-73.83555113
3.07766331	-73.71027380
3.09231885	-73.98460382
3.10697439	-74.05436323
3.12162993	-76.64011227
3.13628547	-76.21931259
3.15094101	-75.50641749
3.16559655	-73.77899042
3.18025208	-74.36724708
3.19490762	-72.85889268
3.20956316	-79.48210323
3.22421870	-76.87928810
3.23887424	-76.56571123
3.25352978	-79.86766191
3.26818532	-76.49397240
3.28284086	-78.58025759
3.29749640	-90.95086281
3.31215194	-79.42686295
3.32680748	-76.24004480
3.34146302	-83.28824296
3.35611856	-83.14611711
3.37077410	-79.90770306
3.38542964	-80.76290452
3.40008518	-76.08750297
3.41474072	-80.05879811
3.42939626	-81.17260401
3.44405180	-81.39853942
3.45870734	-96.02543191
3.47336288	-81.85246548
3.48801842	-88.21786144
3.50267396	-80.48774931
