# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -402.50000000 ps, Average over 1000 waveforms. Timestamp: 2024-05-06T15:17:48
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-20.12519650
0.01465550	-24.75366440
0.02931100	-39.33281078
0.04396650	-31.36455285
0.05862201	-37.74444358
0.07327751	-34.80515166
0.08793301	-41.77729839
0.10258851	-38.55595302
0.11724401	-38.66657586
0.13189951	-31.08996378
0.14655502	-38.08838248
0.16121052	-32.30898776
0.17586602	-25.91359949
0.19052152	-24.07662025
0.20517702	-29.65241535
0.21983252	-19.15388910
0.23448802	-16.70327490
0.24914353	-19.38483979
0.26379903	-21.99256717
0.27845453	-15.70563182
0.29311003	-13.64570264
0.30776553	-17.01953940
0.32242103	-16.19152526
0.33707654	-10.02419484
0.35173204	-8.52542047
0.36638754	-13.09052904
0.38104304	-11.43490702
0.39569854	-6.72098365
0.41035404	-6.44183675
0.42500955	-10.55401488
0.43966505	-7.80521092
0.45432055	-3.09988806
0.46897605	-3.47740851
0.48363155	-7.85409581
0.49828705	-5.10045147
0.51294255	-1.83721607
0.52759806	-3.23003631
0.54225356	-7.43500928
0.55690906	-3.66721837
0.57156456	-0.20004089
0.58622006	-1.60197261
0.60087556	-6.01817835
0.61553107	-1.68761339
0.63018657	-0.17501312
0.64484207	-2.76523638
0.65949757	-6.17642617
0.67415307	-1.36531408
0.68880857	0.00000000
0.70346407	-2.85973059
0.71811958	-5.04859220
0.73277508	-1.05227381
0.74743058	-0.87524349
0.76208608	-4.88346530
0.77674158	-5.56687030
0.79139708	-1.69078346
0.80605259	-1.34845832
0.82070809	-5.33299421
0.83536359	-4.45168546
0.85001909	-1.43185453
0.86467459	-2.56982905
0.87933009	-7.03206917
0.89398559	-5.13684227
0.90864110	-2.54680143
0.92329660	-4.01134407
0.93795210	-7.28397356
0.95260760	-4.49947755
0.96726310	-3.06544502
0.98191860	-6.10142411
0.99657411	-9.55564658
1.01122961	-6.24986387
1.02588511	-5.36429276
1.04054061	-8.14415496
1.05519611	-9.17120211
1.06985161	-5.69693078
1.08450711	-6.49745406
1.09916262	-11.43634819
1.11381812	-10.31573113
1.12847362	-7.71729487
1.14312912	-8.97356509
1.15778462	-13.03557131
1.17244012	-10.05428537
1.18709563	-8.06684903
1.20175113	-10.88581923
1.21640663	-13.80630265
1.23106213	-11.39492397
1.24571763	-11.58676267
1.26037313	-14.69302638
1.27502864	-14.86688581
1.28968414	-11.87089114
1.30433964	-13.10402443
1.31899514	-16.82016156
1.33365064	-15.41948681
1.34830614	-14.71361125
1.36296164	-17.77275129
1.37761715	-19.75494207
1.39227265	-16.69007516
1.40692815	-17.35880403
1.42158365	-20.45938333
1.43623915	-19.49938711
1.45089465	-18.42790468
1.46555016	-20.75827343
1.48020566	-24.08347006
1.49486116	-22.27481904
1.50951666	-21.56530271
1.52417216	-23.97651476
1.53882766	-24.82007351
1.55348316	-23.27493441
1.56813867	-25.17250976
1.58279417	-28.70496289
1.59744967	-28.42861724
1.61210517	-28.01690100
1.62676067	-29.86877106
1.64141617	-29.92731377
1.65607168	-29.31038285
1.67072718	-33.09903531
1.68538268	-33.56337315
1.70003818	-32.07585964
1.71469368	-34.74033801
1.72934918	-36.44464163
1.74400468	-34.59743272
1.75866019	-33.87295639
1.77331569	-35.34136393
1.78797119	-36.72711269
1.80262669	-36.74523003
1.81728219	-37.55675257
1.83193769	-39.24133753
1.84659320	-39.31892430
1.86124870	-39.46023024
1.87590420	-40.59806345
1.89055970	-40.46981778
1.90521520	-41.83925947
1.91987070	-43.98536113
1.93452620	-44.22571795
1.94918171	-45.18376225
1.96383721	-46.24390652
1.97849271	-46.49885596
1.99314821	-46.71106538
2.00780371	-48.52040441
2.02245921	-51.46130834
2.03711472	-53.33149868
2.05177022	-54.92295032
2.06642572	-57.19987714
2.08108122	-60.34827690
2.09573672	-61.48151205
2.11039222	-66.47902710
2.12504773	-73.95526540
2.13970323	-65.23352470
2.15435873	-60.36999537
2.16901423	-61.49110472
2.18366973	-61.11718471
2.19832523	-58.84947044
2.21298073	-59.36154892
2.22763624	-59.58950748
2.24229174	-59.11377934
2.25694724	-58.08402998
2.27160274	-58.62472275
2.28625824	-59.58010075
2.30091374	-60.60492511
2.31556925	-60.22118263
2.33022475	-60.06697484
2.34488025	-62.17437852
2.35953575	-62.21707246
2.37419125	-62.05547558
2.38884675	-62.40324396
2.40350225	-63.59726716
2.41815776	-63.17217645
2.43281326	-62.94965947
2.44746876	-63.91609606
2.46212426	-63.48543097
2.47677976	-64.62602545
2.49143526	-62.99475611
2.50609077	-64.39119554
2.52074627	-65.80329091
2.53540177	-62.98425935
2.55005727	-63.64306246
2.56471277	-63.68232915
2.57936827	-64.48497807
2.59402377	-63.39588017
2.60867928	-63.79222775
2.62333478	-65.26910147
2.63799028	-64.78551543
2.65264578	-66.42324350
2.66730128	-65.69486468
2.68195678	-66.14786720
2.69661229	-66.52282529
2.71126779	-66.14108474
2.72592329	-66.12239896
2.74057879	-66.30977662
2.75523429	-67.30605355
2.76988979	-66.80803946
2.78454530	-67.09494758
2.79920080	-66.58572585
2.81385630	-66.88534417
2.82851180	-69.50754852
2.84316730	-68.46637564
2.85782280	-67.29695093
2.87247830	-68.82846186
2.88713381	-69.37325216
2.90178931	-68.92432673
2.91644481	-68.49552174
2.93110031	-67.79773773
2.94575581	-69.15372462
2.96041131	-70.29022822
2.97506682	-70.98346413
2.98972232	-73.97572834
3.00437782	-74.85919540
3.01903332	-76.07563725
3.03368882	-70.84351249
3.04834432	-70.64933207
3.06299982	-77.24497432
3.07765533	-73.70825321
3.09231083	-75.63979533
3.10696633	-75.44815156
3.12162183	-73.18302558
3.13627733	-74.95307735
3.15093283	-77.21391875
3.16558834	-74.04834457
3.18024384	-73.49752318
3.19489934	-80.40782314
3.20955484	-78.51344126
3.22421034	-75.96435204
3.23886584	-77.77325186
3.25352134	-79.72524170
3.26817685	-79.39249035
3.28283235	-78.39982908
3.29748785	-76.03725632
3.31214335	-78.71248064
3.32679885	-85.64925031
3.34145435	-82.81526863
3.35610986	-84.92994976
3.37076536	-80.70935200
3.38542086	-80.15066421
3.40007636	-78.90318538
3.41473186	-76.39842489
3.42938736	-77.57087906
3.44404286	-78.68496854
3.45869837	-83.15378488
3.47335387	-99.44913578
3.48800937	-88.43369941
3.50266487	-98.68032599
3.51732037	-82.94491908
3.53197587	-76.52227432
3.54663138	-81.04125104
3.56128688	-81.96848169
3.57594238	-78.70422419
3.59059788	-78.61398277
3.60525338	-78.18853069
3.61990888	-93.39240004
3.63456439	-83.47555767
3.64921989	-88.44679914
3.66387539	-88.62867757
3.67853089	-87.17422770
3.69318639	-83.50120995
3.70784189	-82.42365004
3.72249739	-80.83843149
3.73715290	-76.66086748
3.75180840	-80.48876211
3.76646390	-97.07226930
3.78111940	-85.99558953
3.79577490	-85.73069555
3.81043040	-80.60297620
3.82508591	-83.51009511
3.83974141	-91.39841696
3.85439691	-81.26926158
3.86905241	-82.88198873
3.88370791	-85.78693458
3.89836341	-81.87771617
3.91301891	-92.99561752
3.92767442	-82.44833767
3.94232992	-88.96070659
3.95698542	-82.66201656
3.97164092	-81.36124867
3.98629642	-95.08640549
4.00095192	-78.63560096
4.01560743	-80.67023437
4.03026293	-87.64485615
4.04491843	-86.20730531
4.05957393	-84.79889545
4.07422943	-80.41487113
4.08888493	-82.95577303
4.10354043	-81.88874485
4.11819594	-96.18136910
