# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -402.50000000 ps, Average over 1000 waveforms. Timestamp: 2024-05-06T14:34:37
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-20.17652647
0.01465559	-24.68333863
0.02931119	-39.60415120
0.04396678	-31.47722532
0.05862238	-38.40876030
0.07327797	-34.99260883
0.08793356	-41.44595325
0.10258916	-39.52022536
0.11724475	-37.49253627
0.13190034	-30.87033735
0.14655594	-38.14235631
0.16121153	-31.90813219
0.17586713	-25.27480451
0.19052272	-23.58746011
0.20517831	-29.31208811
0.21983391	-18.71458547
0.23448950	-16.29662662
0.24914510	-19.08739495
0.26380069	-21.40936252
0.27845628	-15.33592790
0.29311188	-13.36780078
0.30776747	-16.81768478
0.32242306	-15.89844238
0.33707866	-9.88972958
0.35173425	-8.51390624
0.36638985	-13.01146783
0.38104544	-11.35398745
0.39570103	-6.74384426
0.41035663	-6.51060007
0.42501222	-10.50748673
0.43966782	-7.75733786
0.45432341	-3.14721392
0.46897900	-3.50701848
0.48363460	-7.70925182
0.49829019	-5.06866780
0.51294578	-1.89841066
0.52760138	-3.24055237
0.54225697	-7.23862424
0.55691257	-3.66049828
0.57156816	-0.23913958
0.58622375	-1.58085442
0.60087935	-5.82350536
0.61553494	-1.71045902
0.63019054	-0.20882683
0.64484613	-2.73557557
0.65950172	-6.02750849
0.67415732	-1.38625514
0.68881291	0.00000000
0.70346850	-2.78688206
0.71812410	-4.97235474
0.73277969	-1.00402909
0.74743529	-0.80677493
0.76209088	-4.75416380
0.77674647	-5.48381698
0.79140207	-1.59283781
0.80605766	-1.22784183
0.82071326	-5.18949100
0.83536885	-4.33744075
0.85002444	-1.27612545
0.86468004	-2.40321035
0.87933563	-6.92479394
0.89399122	-4.98053969
0.90864682	-2.35665964
0.92330241	-3.83847316
0.93795801	-7.22731918
0.95261360	-4.27445786
0.96726919	-2.86082293
0.98192479	-5.97535872
0.99658038	-9.40628660
1.01123598	-6.03347749
1.02589157	-5.17897659
1.04054716	-8.05817006
1.05520276	-8.98596068
1.06985835	-5.45246337
1.08451394	-6.28569011
1.09916954	-11.38825419
1.11382513	-10.09057927
1.12848073	-7.45861766
1.14313632	-8.80219945
1.15779191	-13.00808990
1.17244751	-9.72775611
1.18710310	-7.78706270
1.20175870	-10.78137508
1.21641429	-13.52241826
1.23106988	-11.03954246
1.24572548	-11.35288348
1.26038107	-14.58033365
1.27503666	-14.51133346
1.28969226	-11.49354920
1.30434785	-12.82163541
1.31900345	-16.61525461
1.33365904	-15.05190406
1.34831463	-14.34472009
1.36297023	-17.53519945
1.37762582	-19.39873122
1.39228142	-16.18495438
1.40693701	-16.97380302
1.42159260	-20.34258047
1.43624820	-18.95631704
1.45090379	-17.87523283
1.46555938	-20.46554368
1.48021498	-23.69705562
1.49487057	-21.62805565
1.50952617	-21.10304374
1.52418176	-23.68142151
1.53883735	-24.19173965
1.55349295	-22.75479630
1.56814854	-24.87035935
1.58280414	-28.34364706
1.59745973	-27.81824862
1.61211532	-27.44703073
1.62677092	-29.48399352
1.64142651	-29.42520685
1.65608210	-28.82298881
1.67073770	-32.80539140
1.68539329	-33.24337166
1.70004889	-31.63802156
1.71470448	-34.29778143
1.72936007	-36.32839459
1.74401567	-34.09664122
1.75867126	-33.24147598
1.77332686	-34.99563660
1.78798245	-36.41092167
1.80263804	-36.15242728
1.81729364	-37.26678953
1.83194923	-38.89247891
1.84660482	-38.54627385
1.86126042	-38.92181132
1.87591601	-40.28831226
1.89057161	-40.04178794
1.90522720	-41.16610226
1.91988279	-43.34888032
1.93453839	-43.31570472
1.94919398	-44.17414930
1.96384958	-45.59868251
1.97850517	-45.54157324
1.99316076	-45.96120310
2.00781636	-47.96454651
2.02247195	-50.41376763
2.03712755	-52.24323034
2.05178314	-53.84979761
2.06643873	-55.75062716
2.08109433	-58.68840802
2.09574992	-59.89230880
2.11040551	-63.62801543
2.12506111	-73.47022857
2.13971670	-67.84656386
2.15437230	-62.38330798
2.16902789	-61.34367251
2.18368348	-61.27293903
2.19833908	-58.65934690
2.21299467	-58.28627503
2.22765027	-59.22937512
2.24230586	-58.60759709
2.25696145	-57.41994341
2.27161705	-57.80351938
2.28627264	-58.86509838
2.30092823	-58.51307947
2.31558383	-58.62492514
2.33023942	-60.15190598
2.34489502	-61.07185247
2.35955061	-61.87971931
2.37420620	-63.10604050
2.38886180	-63.87514069
2.40351739	-63.60956404
2.41817299	-63.63460891
2.43282858	-63.51942001
2.44748417	-62.83407558
2.46213977	-65.09726053
2.47679536	-63.68577806
2.49145095	-63.40065559
2.50610655	-66.06701458
2.52076214	-65.34315463
2.53541774	-65.89893332
2.55007333	-64.19436840
2.56472892	-64.51455873
2.57938452	-67.16071264
2.59404011	-64.89773944
