# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -402.50000000 ps, Average over 1000 waveforms. Timestamp: 2024-05-06T15:25:39
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-20.35875323
0.01465559	-25.02248443
0.02931119	-39.13014653
0.04396678	-31.33095029
0.05862238	-37.48070873
0.07327797	-34.82095147
0.08793356	-41.39598481
0.10258916	-38.39979659
0.11724475	-38.86035858
0.13190034	-31.16620755
0.14655594	-38.14258371
0.16121153	-32.59422303
0.17586713	-26.25394129
0.19052272	-24.40963295
0.20517831	-29.95918135
0.21983391	-19.38158426
0.23448950	-16.94233715
0.24914510	-19.61580252
0.26380069	-22.26321655
0.27845628	-15.94521540
0.29311188	-13.87257513
0.30776747	-17.19501340
0.32242306	-16.42432387
0.33707866	-10.22344854
0.35173425	-8.66533084
0.36638985	-13.18393222
0.38104544	-11.62400803
0.39570103	-6.87085121
0.41035663	-6.52237999
0.42501222	-10.61233810
0.43966782	-8.01185895
0.45432341	-3.23157018
0.46897900	-3.54953283
0.48363460	-7.94343753
0.49829019	-5.31167211
0.51294578	-1.94849421
0.52760138	-3.27690752
0.54225697	-7.57870178
0.55691257	-3.86676930
0.57156816	-0.28043710
0.58622375	-1.62105771
0.60087935	-6.21690447
0.61553494	-1.83672618
0.63019054	-0.20903171
0.64484613	-2.75400626
0.65950172	-6.39369062
0.67415732	-1.45577993
0.68881291	0.00000000
0.70346850	-2.85336502
0.71812410	-5.23368791
0.73277969	-1.11527314
0.74743529	-0.87975379
0.76209088	-4.92822970
0.77674647	-5.72318454
0.79140207	-1.73701917
0.80605766	-1.37384402
0.82071326	-5.43106290
0.83536885	-4.59308192
0.85002444	-1.52276817
0.86468004	-2.66045189
0.87933563	-7.17658741
0.89399122	-5.28087420
0.90864682	-2.68513945
0.92330241	-4.15286770
0.93795801	-7.43333571
0.95261360	-4.71764662
0.96726919	-3.26177543
0.98192479	-6.27261442
0.99658038	-9.75177182
1.01123598	-6.48571291
1.02589157	-5.58854946
1.04054716	-8.31504017
1.05520276	-9.43469968
1.06985835	-5.98631432
1.08451394	-6.75737684
1.09916954	-11.59336516
1.11382513	-10.62001069
1.12848073	-8.04499933
1.14313632	-9.21882577
1.15779191	-13.21349895
1.17244751	-10.44334956
1.18710310	-8.39754298
1.20175870	-11.09117248
1.21641429	-14.12211491
1.23106988	-11.80182037
1.24572548	-11.88906208
1.26038107	-14.89969938
1.27503666	-15.27266441
