# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -402.50000000 ps, Average over 1000 waveforms. Timestamp: 2024-05-06T15:13:30
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-20.37487458
0.01465559	-25.01277586
0.02931119	-39.40258696
0.04396678	-31.40247726
0.05862238	-37.57998447
0.07327797	-34.76463060
0.08793356	-41.37145481
0.10258916	-38.66061522
0.11724475	-38.53570841
0.13190034	-31.08013214
0.14655594	-37.88085247
0.16121153	-32.40149182
0.17586713	-25.89302154
0.19052272	-24.03381756
0.20517831	-29.62833851
0.21983391	-19.14007527
0.23448950	-16.67405017
0.24914510	-19.37007183
0.26380069	-21.92080852
0.27845628	-15.67673296
0.29311188	-13.63994297
0.30776747	-17.03464489
0.32242306	-16.17336750
0.33707866	-10.03517967
0.35173425	-8.56701911
0.36638985	-13.13984247
0.38104544	-11.41861803
0.39570103	-6.73171863
0.41035663	-6.47936311
0.42501222	-10.59279533
0.43966782	-7.76890083
0.45432341	-3.10649640
0.46897900	-3.50198626
0.48363460	-7.84463302
0.49829019	-5.06359006
0.51294578	-1.84449095
0.52760138	-3.25683074
0.54225697	-7.39185599
0.55691257	-3.62446540
0.57156816	-0.20011147
0.58622375	-1.61475395
0.60087935	-5.94726048
0.61553494	-1.65062151
0.63019054	-0.17450634
0.64484613	-2.77043295
0.65950172	-6.10496734
0.67415732	-1.34347278
0.68881291	0.00000000
0.70346850	-2.85587288
0.71812410	-4.99462090
0.73277969	-1.02068603
0.74743529	-0.86029942
0.76209088	-4.86908750
0.77674647	-5.51924481
0.79140207	-1.65552580
0.80605766	-1.32634456
0.82071326	-5.32638276
0.83536885	-4.39972523
0.85002444	-1.38494901
0.86468004	-2.54324347
0.87933563	-7.02928867
0.89399122	-5.08370765
0.90864682	-2.49789141
0.92330241	-3.99524433
0.93795801	-7.29563185
0.95261360	-4.42633155
0.96726919	-3.01765732
0.98192479	-6.11875583
0.99658038	-9.55829088
1.01123598	-6.20060743
