# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -402.50000000 ps, Average over 1000 waveforms. Timestamp: 2024-05-06T15:28:26
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-20.34172180
0.01465550	-25.02066255
0.02931100	-39.18179176
0.04396650	-31.42578737
0.05862201	-37.49717278
0.07327751	-34.76675740
0.08793301	-41.68410093
0.10258851	-38.35331999
0.11724401	-39.15363574
0.13189951	-31.30892178
0.14655502	-38.24496842
0.16121052	-32.62360373
0.17586602	-26.38289257
0.19052152	-24.53472159
0.20517702	-29.98558960
0.21983252	-19.45238600
0.23448803	-17.01595035
0.24914353	-19.66391453
0.26379903	-22.37957130
0.27845453	-16.03850165
0.29311003	-13.95497557
0.30776553	-17.25267975
0.32242103	-16.49822940
0.33707654	-10.29159752
0.35173204	-8.69975973
0.36638754	-13.20179168
0.38104304	-11.70883699
0.39569854	-6.92778401
0.41035404	-6.55126548
0.42500955	-10.63042916
0.43966505	-8.09785584
0.45432055	-3.28725204
0.46897605	-3.58144076
0.48363155	-7.97372333
0.49828705	-5.40417637
0.51294255	-2.00095369
0.52759806	-3.29971082
0.54225356	-7.62640136
0.55690906	-3.96323719
0.57156456	-0.32573206
0.58622006	-1.63103041
0.60087556	-6.28781763
0.61553107	-1.90829875
0.63018657	-0.23096184
0.64484207	-2.74264026
0.65949757	-6.47200174
0.67415307	-1.50388315
0.68880857	0.00000000
0.70346408	-2.82497605
0.71811958	-5.31388044
0.73277508	-1.14453543
0.74743058	-0.86134716
0.76208608	-4.90438340
0.77674158	-5.78817826
0.79139708	-1.74210393
0.80605259	-1.34558785
0.82070809	-5.42221558
0.83536359	-4.64058847
0.85001909	-1.52035192
0.86467459	-2.63858468
0.87933009	-7.18904863
0.89398560	-5.31168606
0.90864110	-2.69188779
0.92329660	-4.14951342
0.93795210	-7.46471930
0.95260760	-4.76573552
0.96726310	-3.28385387
0.98191860	-6.28227828
0.99657411	-9.80028608
1.01122961	-6.53733986
1.02588511	-5.62604234
1.04054061	-8.34411661
1.05519611	-9.50574748
1.06985161	-6.05878223
1.08450712	-6.81532024
1.09916262	-11.61360696
1.11381812	-10.71685227
1.12847362	-8.13650293
1.14312912	-9.27437406
1.15778462	-13.24854092
1.17244013	-10.57131094
1.18709563	-8.49855275
1.20175113	-11.14565677
1.21640663	-14.21667043
1.23106213	-11.93061822
1.24571763	-11.98400310
1.26037313	-14.94806384
1.27502864	-15.41107707
1.28968414	-12.40610694
1.30433964	-13.49140279
1.31899514	-17.11653437
1.33365064	-16.00914099
1.34830614	-15.24555039
1.36296165	-18.09470307
1.37761715	-20.21944192
1.39227265	-17.34663471
1.40692815	-17.85163844
1.42158365	-20.69231867
1.43623915	-20.19166902
1.45089465	-19.07656229
1.46555016	-21.10036321
1.48020566	-24.53791759
1.49486116	-23.04016912
1.50951666	-22.09868583
1.52417216	-24.33768183
1.53882766	-25.54905354
1.55348317	-23.94008166
1.56813867	-25.59848936
1.58279417	-29.17904977
1.59744967	-29.17373826
1.61210517	-28.62470356
1.62676067	-30.35339213
1.64141618	-30.58605236
1.65607168	-30.01930228
1.67072718	-33.67403384
1.68538268	-34.03001010
1.70003818	-32.69244227
1.71469368	-35.42691239
1.72934918	-36.91008369
1.74400469	-35.30871366
1.75866019	-34.60729873
1.77331569	-35.79558391
1.78797119	-37.30375901
1.80262669	-37.53322779
1.81728219	-38.12413614
1.83193770	-39.73208495
1.84659320	-40.11458175
1.86124870	-40.00155320
1.87590420	-40.94753172
1.89055970	-41.20728587
1.90521520	-42.23824535
1.91987070	-44.24150245
1.93452621	-44.88351752
1.94918171	-45.47208756
1.96383721	-46.71416746
1.97849271	-47.00117562
1.99314821	-47.00833338
2.00780371	-48.89527136
2.02245922	-52.00915123
2.03711472	-53.68795904
2.05177022	-55.10044583
2.06642572	-57.39530062
2.08108122	-59.54740659
2.09573672	-60.80656217
2.11039223	-65.88914918
2.12504773	-83.43692997
2.13970323	-66.54665671
2.15435873	-60.63983022
2.16901423	-62.05726464
2.18366973	-63.80242328
2.19832523	-60.64111554
2.21298074	-60.27879441
2.22763624	-60.08859669
2.24229174	-60.52688835
2.25694724	-59.27708735
2.27160274	-59.46062653
2.28625824	-60.75365194
2.30091375	-60.06645784
2.31556925	-59.51381436
2.33022475	-59.84455017
2.34488025	-61.60950838
2.35953575	-61.96997902
2.37419125	-62.16134089
2.38884675	-63.31302750
2.40350226	-63.36726445
2.41815776	-64.40099894
2.43281326	-63.63684476
2.44746876	-62.79292550
2.46212426	-63.27521815
2.47677976	-63.58667384
2.49143527	-63.59463533
2.50609077	-64.24225598
2.52074627	-67.83908440
2.53540177	-65.48489004
2.55005727	-64.07945532
2.56471277	-65.05164164
2.57936828	-63.74852943
2.59402378	-63.46879282
2.60867928	-64.70288369
2.62333478	-67.14265381
2.63799028	-65.69043886
2.65264578	-65.00302708
2.66730128	-66.52557351
2.68195679	-65.70441655
2.69661229	-65.13990662
2.71126779	-65.28664515
2.72592329	-66.87300956
2.74057879	-67.11437174
2.75523429	-66.94335199
2.76988980	-69.03844774
2.78454530	-68.41051951
2.79920080	-68.74020166
2.81385630	-68.44996516
2.82851180	-67.66046493
2.84316730	-69.09628434
2.85782280	-69.52296410
2.87247831	-68.33442822
2.88713381	-69.01898945
2.90178931	-70.30489625
2.91644481	-69.23270738
2.93110031	-70.44405450
2.94575581	-71.39794127
2.96041132	-68.11126631
2.97506682	-69.70609567
2.98972232	-73.28667281
3.00437782	-71.17061672
3.01903332	-73.14848488
3.03368882	-72.39775794
3.04834433	-71.91498302
3.06299983	-73.12739333
3.07765533	-76.52634367
3.09231083	-73.17159549
3.10696633	-69.92554792
3.12162183	-75.15552610
3.13627733	-74.03208329
3.15093284	-74.17104461
3.16558834	-80.86761470
3.18024384	-76.87100452
3.19489934	-81.29954675
3.20955484	-78.23393241
3.22421034	-79.62616382
3.23886585	-85.98835596
3.25352135	-84.01238980
3.26817685	-85.74848258
3.28283235	-83.06963343
3.29748785	-80.60591542
3.31214335	-84.83066113
3.32679886	-80.10400920
3.34145436	-82.39923852
3.35610986	-92.53842094
3.37076536	-81.75262682
3.38542086	-81.67478378
3.40007636	-81.03041887
3.41473186	-87.17202650
3.42938737	-87.36953723
3.44404287	-85.13660064
3.45869837	-81.07631942
3.47335387	-78.32949549
3.48800937	-86.64411797
3.50266487	-79.72852425
3.51732038	-81.46263843
3.53197588	-80.59053039
3.54663138	-78.92950106
3.56128688	-79.36271636
3.57594238	-80.10295212
3.59059788	-86.85714009
3.60525338	-82.99378569
3.61990889	-87.25885732
3.63456439	-80.85135407
3.64921989	-77.73703515
3.66387539	-80.02011010
3.67853089	-85.24239723
3.69318639	-84.81872645
3.70784190	-83.44181452
3.72249740	-89.64675327
3.73715290	-79.02752907
3.75180840	-88.51163293
3.76646390	-80.65278238
3.78111940	-86.23853098
3.79577491	-82.43037687
3.81043041	-82.88521641
3.82508591	-79.09159695
3.83974141	-81.59578391
3.85439691	-83.67747051
3.86905241	-81.40317108
3.88370791	-80.73249820
3.89836342	-79.51566203
