# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -402.50000000 ps, Average over 1000 waveforms. Timestamp: 2024-05-06T13:44:37
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-19.83970646
0.01465550	-24.29196662
0.02931100	-38.74353006
0.04396650	-31.43024382
0.05862201	-38.88049830
0.07327751	-34.97314799
0.08793301	-42.11274927
0.10258851	-39.34459111
0.11724401	-37.99443995
0.13189951	-31.07018570
0.14655502	-38.62700154
0.16121052	-32.47245941
0.17586602	-25.35777917
0.19052152	-23.51394372
0.20517702	-29.39057673
0.21983252	-18.62631491
0.23448802	-16.18918779
0.24914353	-18.89658107
0.26379903	-21.28059550
0.27845453	-15.18864407
0.29311003	-13.20616152
0.30776553	-16.72489331
0.32242103	-15.87049342
0.33707654	-9.84003349
0.35173204	-8.47896600
0.36638754	-13.05060601
0.38104304	-11.41574180
0.39569854	-6.76364109
0.41035404	-6.54777415
0.42500954	-10.63943767
0.43966505	-7.76903507
0.45432055	-3.14501481
0.46897605	-3.55482606
0.48363155	-7.84884240
0.49828705	-5.04632779
0.51294255	-1.88102366
0.52759806	-3.28025559
0.54225356	-7.30078623
0.55690906	-3.59844466
0.57156456	-0.20647502
0.58622006	-1.61192953
0.60087556	-5.82745748
0.61553106	-1.60549145
0.63018657	-0.17267441
0.64484207	-2.79092800
0.65949757	-5.96601294
0.67415307	-1.28581565
0.68880857	0.00000000
0.70346407	-2.88605375
0.71811958	-4.90625540
0.73277508	-0.95306176
0.74743058	-0.86544721
0.76208608	-4.88931952
0.77674158	-5.37558924
0.79139708	-1.60310995
0.80605258	-1.35462788
0.82070809	-5.33501266
0.83536359	-4.26501367
0.85001909	-1.34543295
0.86467459	-2.56308653
0.87933009	-7.01306972
0.89398559	-4.97358749
0.90864110	-2.48109151
0.92329660	-4.02974893
0.93795210	-7.29415569
0.95260760	-4.33738061
0.96726310	-3.03471052
0.98191860	-6.22572946
0.99657410	-9.43385376
1.01122961	-6.18253403
1.02588511	-5.43968019
1.04054061	-8.33678542
1.05519611	-9.06072498
1.06985161	-5.66250004
1.08450711	-6.59679697
1.09916261	-11.67863703
1.11381812	-10.31717479
1.12847362	-7.78571917
1.14312912	-9.16152066
1.15778462	-13.26098827
1.17244012	-10.00613833
1.18709562	-8.14489205
1.20175113	-11.21127588
1.21640663	-13.76394779
1.23106213	-11.38602604
1.24571763	-11.80050549
1.26037313	-14.97374361
1.27502863	-14.78376023
1.28968413	-11.90234364
1.30433964	-13.31623236
1.31899514	-16.91121536
1.33365064	-15.44552968
1.34830614	-14.87221301
1.36296164	-18.05769589
1.37761714	-19.70730953
1.39227265	-16.60747232
1.40692815	-17.50720573
1.42158365	-20.83140007
1.43623915	-19.39990409
1.45089465	-18.42402818
1.46555015	-21.07135887
1.48020565	-24.15442339
1.49486116	-22.15439623
1.50951666	-21.71633004
1.52417216	-24.26471208
1.53882766	-24.65162230
1.55348316	-23.39966552
1.56813866	-25.63934135
1.58279417	-28.99597702
1.59744967	-28.58433697
1.61210517	-28.22957207
1.62676067	-30.14286246
1.64141617	-30.07179040
1.65607167	-29.66320327
1.67072717	-33.85735466
1.68538268	-34.04168575
1.70003818	-32.43326820
1.71469368	-35.15676450
1.72934918	-37.16736932
1.74400468	-34.88783437
1.75866018	-34.10022248
1.77331569	-35.78031062
1.78797119	-37.13804055
1.80262669	-36.98590195
1.81728219	-38.03049810
1.83193769	-39.68928204
1.84659319	-39.29397826
1.86124869	-39.48481214
1.87590420	-40.83421723
1.89055970	-40.77642544
1.90521520	-41.89547847
1.91987070	-43.96975786
1.93452620	-43.86298765
1.94918170	-44.53923795
1.96383721	-45.84247969
1.97849271	-45.75690083
1.99314821	-46.22702280
2.00780371	-48.39434903
2.02245921	-50.45003214
2.03711471	-52.32288097
2.05177021	-54.43442049
2.06642572	-55.46419164
2.08108122	-58.36522298
2.09573672	-60.08174420
2.11039222	-63.21256007
2.12504772	-72.72479500
2.13970322	-69.78149295
2.15435873	-64.14003873
2.16901423	-64.04802268
2.18366973	-63.77697625
2.19832523	-60.94819466
2.21298073	-59.80112681
2.22763623	-60.55084218
2.24229173	-59.52506389
2.25694724	-57.77137238
2.27160274	-60.11792165
2.28625824	-60.63766370
2.30091374	-59.43701981
2.31556924	-60.23785091
2.33022474	-60.19188721
2.34488025	-61.79247796
2.35953575	-62.62874803
2.37419125	-62.66847123
2.38884675	-63.70929970
2.40350225	-65.13018342
2.41815775	-63.89450678
2.43281325	-62.52029659
2.44746876	-64.68280464
2.46212426	-65.17445000
2.47677976	-65.20453639
2.49143526	-65.36628294
2.50609076	-65.52279586
2.52074626	-66.95202692
2.53540177	-64.49732738
2.55005727	-64.74288027
2.56471277	-66.07293752
2.57936827	-65.18921080
2.59402377	-66.19499129
2.60867927	-65.31302208
2.62333477	-64.75755253
2.63799028	-65.96323723
2.65264578	-65.80513563
2.66730128	-67.00106516
2.68195678	-66.65314865
2.69661228	-67.03262371
2.71126778	-66.26319646
2.72592329	-66.43217833
2.74057879	-70.13326660
2.75523429	-67.74594407
2.76988979	-68.37349900
2.78454529	-69.89563627
2.79920079	-66.03513482
2.81385629	-66.11044779
2.82851180	-67.90649234
2.84316730	-67.23970058
2.85782280	-67.89600838
2.87247830	-68.00168976
2.88713380	-67.37666697
2.90178930	-68.61136251
2.91644480	-68.37771258
2.93110031	-68.23239655
2.94575581	-70.34339922
2.96041131	-69.37954424
2.97506681	-68.10357046
2.98972231	-71.70425296
3.00437781	-70.23645097
3.01903332	-68.83864489
3.03368882	-71.84792613
3.04834432	-76.17513055
3.06299982	-71.71627083
3.07765532	-70.77741542
3.09231082	-74.21682417
3.10696632	-72.98979477
3.12162183	-73.16314186
3.13627733	-73.40395040
3.15093283	-72.69489676
3.16558833	-76.32130132
3.18024383	-75.88037296
3.19489933	-78.32030471
3.20955484	-78.13259192
3.22421034	-78.84752039
3.23886584	-79.37553029
3.25352134	-81.73582150
3.26817684	-77.78084104
3.28283234	-78.58786395
3.29748784	-82.04385276
3.31214335	-76.68715771
3.32679885	-79.17537811
3.34145435	-75.20454102
3.35610985	-79.78537686
3.37076535	-79.83930355
3.38542085	-80.42000986
3.40007636	-81.88057735
3.41473186	-85.85645835
3.42938736	-77.12489774
3.44404286	-76.28927710
3.45869836	-81.16813214
3.47335386	-78.48257582
3.48800936	-80.46079632
3.50266487	-90.52101056
3.51732037	-87.09756818
3.53197587	-101.20516306
3.54663137	-85.90942457
3.56128687	-89.06368867
3.57594237	-86.27055482
3.59059788	-84.61209800
3.60525338	-81.62421856
3.61990888	-88.16614765
3.63456438	-97.17179019
3.64921988	-86.17300938
3.66387538	-82.84770714
3.67853088	-82.19955950
3.69318639	-81.41964991
3.70784189	-79.45595373
3.72249739	-87.38258292
3.73715289	-81.40262957
3.75180839	-89.80833486
3.76646389	-80.45406263
3.78111940	-83.42717888
3.79577490	-91.22044723
3.81043040	-85.56472724
3.82508590	-90.70615474
3.83974140	-87.34519564
3.85439690	-89.58314347
3.86905240	-83.81209562
3.88370791	-82.01724889
3.89836341	-79.65447315
3.91301891	-76.35948603
3.92767441	-84.88803305
3.94232991	-77.52531857
3.95698541	-76.60842684
3.97164092	-88.98225858
