#leer
#0.00000000	NaN	NaN
0.06866450	1.19297249	4.09257558
0.06958002	1.20372481	5.14568059
0.07049555	1.14406381	2.88703404
0.07141108	1.27365690	0.76859995
0.07232660	1.27421477	1.26785148
0.07324213	1.24966251	0.51280857
0.07415766	1.24236879	0.22302085
0.07507318	1.20553764	0.17968666
0.07598871	1.28626544	-1.29266893
0.07690424	1.26708742	2.60707105
0.07781976	1.24466937	-0.11285747
0.07873529	1.26675500	2.66912286
0.07965082	1.20542593	-3.84710169
0.08056634	1.35670224	1.90147781
0.08148187	1.09383548	2.85858624
0.08239740	1.32993209	-5.03614305
0.08331292	1.17291289	3.46583236
0.08422845	1.30889495	-2.78863074
0.08514398	1.21173016	3.29812571
0.08605950	1.31402331	-0.91806545
0.08697503	1.22917835	4.30587166
0.08789056	1.25298557	0.41140751
0.08880608	1.29559945	2.72774627
0.08972161	1.26131365	0.81999447
0.09063714	1.28602208	1.59591153
0.09155266	1.28306834	0.80667541
0.09246819	1.27411683	1.71306998
0.09338372	1.28067852	1.76490308
0.09429924	1.23537403	3.28608367
0.09521477	1.24493110	0.93664658
0.09613030	1.23866166	2.46148569
0.09704582	1.25030902	1.17281063
0.09796135	1.24499464	2.06424645
0.09887688	1.26683006	0.69107559
0.09979240	1.26888815	2.26624657
0.10070793	1.25526890	1.46368263
0.10162346	1.25714787	1.31806904
0.10253898	1.28134120	0.56442194
0.10345451	1.29142426	2.18180008
0.10437004	1.28699743	1.80569880
0.10528556	1.27533893	2.53997027
0.10620109	1.24052394	1.49290015
0.10711662	1.26547828	0.54887507
0.10803214	1.19570517	1.75244734
0.10894767	1.30241954	-5.49356684
0.10986320	1.26472912	1.69383528
0.11077872	1.22544912	0.74249418
0.11169425	1.24630432	-1.07893935
0.11260978	1.19587747	-4.94959557
0.11352530	1.58343931	-0.74053127
0.11444083	1.25774069	2.15550277
0.11535636	1.23269657	0.02871379
0.11627188	1.28585776	0.12342131
0.11718741	1.24110988	2.73576902
0.11810294	1.26210897	1.64271649
0.11901846	1.27615578	2.82766865
0.11993399	1.26876485	1.78184738
0.12084952	1.27064505	1.45245442
0.12176504	1.26673697	1.37066297
0.12268057	1.26024354	1.71273353
0.12359609	1.25824168	1.77386010
0.12451162	1.26500371	1.96419421
0.12542715	1.26783525	2.02288677
0.12634267	1.27253618	2.34891640
0.12725820	1.25120157	2.49968717
0.12817373	1.25628485	0.97581821
0.12908925	1.26919130	2.18574999
0.13000478	1.25464555	1.77594500
0.13092031	1.26544108	2.14193008
0.13183583	1.25941371	1.30341796
0.13275136	1.30146117	1.50216232
0.13366689	1.26542378	3.01728825
0.13458241	1.25671130	1.85485529
0.13549794	1.25760350	1.49375717
0.13641347	1.26745063	2.43232754
0.13732899	1.24029797	2.41820056
0.13824452	1.27399454	3.10114734
0.13916005	1.22226445	3.40518875
0.14007557	1.23791413	-0.00366401
0.14099110	1.30707201	2.53144683
0.14190663	1.27392975	3.12753344
0.14282215	1.25740297	2.82145992
0.14373768	1.27215709	2.86015845
0.14465321	1.24370527	3.71396000
0.14556873	1.25119439	1.55239907
0.14648426	1.25754079	3.34937924
0.14739979	1.26582061	2.21091409
0.14831531	1.25628519	3.03458097
0.14923084	1.26451455	1.77420339
0.15014637	1.25285666	2.62237705
0.15106189	1.25552721	1.85322116
0.15197742	1.25297377	2.37159078
0.15289295	1.26156976	2.41746695
0.15380847	1.25901144	2.06085981
0.15472400	1.27060206	3.42287502
0.15563953	1.23947088	2.56457192
0.15655505	1.26537924	1.96536434
0.15747058	1.23885244	2.50599776
0.15838611	1.27057010	1.84085671
0.15930163	1.25112292	2.46116596
0.16021716	1.28858009	3.68170610
0.16113269	1.24154138	3.79812337
0.16204821	1.26684786	1.63306180
0.16296374	1.25080455	3.24662100
0.16387927	1.26060939	1.03416324
0.16479479	1.26454626	2.71465388
0.16571032	1.27267318	3.01265790
0.16662585	1.25297338	3.80773522
0.16754137	1.25764170	3.00753211
0.16845690	1.25139905	3.34170504
0.16937243	1.25551354	3.12298580
0.17028795	1.24333983	2.66008672
0.17120348	1.28659275	2.58031752
0.17211901	1.25366419	4.98288939
0.17303453	1.24598642	4.04892847
0.17395006	1.24395359	2.62900070
0.17486559	1.27973380	3.48992101
0.17578111	1.23397934	3.14449083
0.17669664	1.29654853	2.76579755
0.17761217	1.23250210	4.96005643
0.17852769	1.24626483	1.39729148
0.17944322	1.27328428	4.19189038
0.18035875	1.25383983	3.81415358
0.18127427	1.24892434	2.81479991
0.18218980	1.26862795	4.07102127
0.18310533	1.23276455	4.18852509
0.18402085	1.24982660	2.58456870
0.18493638	1.24414617	3.73632354
0.18585191	1.25726737	2.57812814
0.18676743	1.26258936	2.28674843
0.18768296	1.28193293	4.90810011
0.18859849	1.24269615	4.32479688
0.18951401	1.25746781	2.87763007
0.19042954	1.24878128	3.79979656
0.19134507	1.25703995	3.10676198
0.19226059	1.25540055	2.90911247
0.19317612	1.27638828	4.08662613
0.19409165	1.25151269	4.36176947
0.19500717	1.25561075	4.49332896
0.19592270	1.23639577	4.17943234
0.19683823	1.25068357	3.20834834
0.19775375	1.25623823	2.86675822
0.19866928	1.26613174	5.70968413
0.19958481	1.23811631	3.64388026
0.20050033	1.27338579	5.13587057
0.20141586	1.22004749	5.22642731
0.20233139	1.23827597	1.66678047
0.20324691	1.24552381	4.81013228
0.20416244	1.25016792	3.25899124
0.20507796	1.24407838	4.16166729
0.20599349	1.27293057	4.94361129
0.20690902	1.21829942	5.72581645
0.20782454	1.21924345	1.01196981
0.20874007	1.27714111	4.51677639
0.20965560	1.23781342	3.39077075
0.21057112	1.26220364	4.23484088
0.21148665	1.24504094	5.29474386
0.21240218	1.22894142	4.27138128
0.21331770	1.25789915	1.38096673
0.21423323	1.24961147	5.76672830
0.21514876	1.23370035	2.82676714
0.21606428	1.27730622	3.97147481
0.21697981	1.24343770	6.47503603
0.21789534	1.22494876	4.40090599
0.21881086	1.25870945	3.22828090
0.21972639	1.23010993	5.10712868
0.22064192	1.24628860	1.46773234
0.22155744	1.26228255	4.94885309
0.22247297	1.24707722	6.12263209
0.22338850	1.21520555	4.80940713
0.22430402	1.25437420	1.71879289
0.22521955	1.23293992	6.14648170
0.22613508	1.24423859	2.15040608
0.22705060	1.25587184	5.93620958
0.22796613	1.23845663	5.80723058
0.22888166	1.22130858	4.81919744
0.22979718	1.23308652	3.78202527
0.23071271	1.21735661	3.80384613
0.23162824	1.25916964	1.00399978
0.23254376	1.24308399	5.07069022
0.23345929	1.26199853	6.45061855
0.23437482	1.21883183	6.00833848
0.23529034	1.22973211	3.42971048
0.23620587	1.23062474	3.40372744
0.23712140	1.24994200	2.23128452
0.23803692	1.24256351	3.62126282
0.23895245	1.26320581	5.66147893
0.23986798	1.22413130	6.03503161
0.24078350	1.23111717	4.36092775
0.24169903	1.23030881	4.09902230
0.24261456	1.24412284	3.20712194
0.24353008	1.24065838	4.02008449
0.24444561	1.24884449	4.39284402
0.24536114	1.23158568	5.38351287
0.24627666	1.23304096	4.85635142
0.24719219	1.22607765	4.90511266
0.24810772	1.23540795	3.32277650
0.24902324	1.23868771	4.00221373
0.24993877	1.25155776	3.11719739
0.25085430	1.23253082	5.60903315
0.25176982	1.22608543	3.34168338
0.25268535	1.23523860	4.85461149
0.25360088	1.22506695	3.16876540
0.25451640	1.25802788	4.26288009
0.25543193	1.23597300	5.00893896
0.25634746	1.23728748	4.57871232
0.25726298	1.23122354	3.47766883
0.25817851	1.23749114	4.09023576
0.25909404	1.22531148	3.05687158
0.26000956	1.25434278	3.40229334
0.26092509	1.23329707	4.90342932
0.26184062	1.24181113	4.21897414
0.26275614	1.23756374	4.99692266
0.26367167	1.22780756	5.01995346
0.26458720	1.22344760	3.34394038
0.26550272	1.23934662	3.12096823
0.26641825	1.23769002	4.44713734
0.26733378	1.23115676	4.04855519
0.26824930	1.25229932	4.54046390
0.26916483	1.21874183	6.40870599
0.27008036	1.21996485	1.88103554
0.27099588	1.26034002	4.92918422
0.27191141	1.22595956	4.93169552
0.27282694	1.22888072	3.40149668
0.27374246	1.25494439	4.28355095
0.27465799	1.21488782	6.18821987
0.27557352	1.21691060	1.94003572
0.27648904	1.24110016	3.98866142
0.27740457	1.22738670	2.47450968
0.27832010	1.24699858	3.41985264
0.27923562	1.24817045	4.63544142
0.28015115	1.21928284	5.60316691
0.28106668	1.22298814	1.80870330
0.28198220	1.24223431	4.90740403
0.28289773	1.22092365	3.50331138
0.28381326	1.23746446	2.79196867
0.28472878	1.23931782	4.22833692
0.28564431	1.22787130	4.39108420
0.28655983	1.23613574	3.20203448
0.28747536	1.23343789	5.06144638
0.28839089	1.22236075	3.71152994
0.28930641	1.23945993	2.64954522
0.29022194	1.23414649	5.38342777
0.29113747	1.22568825	3.63184097
0.29205299	1.23613616	3.93895765
0.29296852	1.22999482	3.93885958
0.29388405	1.22840644	3.30086134
0.29479957	1.24550268	2.52360281
0.29571510	1.22982083	5.65915757
0.29663063	1.22452852	2.78054196
0.29754615	1.23906633	4.67072806
0.29846168	1.22203553	4.03057548
0.29937721	1.22772447	2.98811028
0.30029273	1.23993941	2.83918716
0.30120826	1.23058495	4.79636264
0.30212379	1.22873181	2.59514759
0.30303931	1.23917868	4.27408802
0.30395484	1.22343586	4.23144430
0.30487037	1.22021440	2.99608457
0.30578589	1.23202037	1.96114586
0.30670142	1.23176056	3.56480188
0.30761695	1.23889077	2.42985468
0.30853247	1.23754685	5.91599809
0.30944800	1.21929353	4.07952211
0.31036353	1.23082466	2.54318465
0.31127905	1.23222552	3.41234813
0.31219458	1.23205656	2.69330141
0.31311011	1.23791749	3.30574561
0.31402563	1.23434659	3.97002262
0.31494116	1.22828259	3.97926457
0.31585669	1.23012556	2.59711100
0.31677221	1.24098820	3.74982520
0.31768774	1.22557685	3.41581475
0.31860327	1.24252963	2.03146338
0.31951879	1.23225591	4.59729280
0.32043432	1.23171560	2.46196657
0.32134985	1.23661880	4.17469761
0.32226537	1.22511327	3.67066840
0.32318090	1.22676989	2.27281464
0.32409643	1.24438668	2.53919071
0.32501195	1.23322468	4.27437582
0.32592748	1.23377165	3.55021245
0.32684301	1.23302721	3.31430188
0.32775853	1.23270614	4.53324045
0.32867406	1.21858187	2.25997054
0.32958959	1.25238496	2.17697978
0.33050511	1.22301178	4.10444831
0.33142064	1.23436278	2.97628417
0.33233617	1.22113104	2.64887038
0.33325169	1.24943495	1.98873797
0.33416722	1.22643190	3.58281811
0.33508275	1.24731595	3.27099360
0.33599827	1.22046077	3.89917826
0.33691380	1.24079274	1.11648867
0.33782933	1.23241348	4.51861255
0.33874485	1.22757350	2.44494057
0.33966038	1.23911502	2.21204532
0.34057591	1.23536276	3.50382346
0.34149143	1.23788106	2.56404233
0.34240696	1.23231595	3.97370742
0.34332249	1.23587834	2.54291050
0.34423801	1.22816918	4.20056092
0.34515354	1.23108318	1.24851782
0.34606907	1.24046225	3.75042489
0.34698459	1.23924942	2.37380404
0.34790012	1.23256120	4.98280268
0.34881565	1.22522743	2.47593518
0.34973117	1.23257978	2.68857586
0.35064670	1.23501017	1.72128558
0.35156223	1.23936329	3.54491168
0.35247775	1.23215175	2.55805359
0.35339328	1.23840371	2.72744691
0.35430881	1.23659187	2.72191095
0.35522433	1.23786157	3.28467676
0.35613986	1.23139858	3.35762299
0.35705539	1.22978840	2.47149521
0.35797091	1.23484674	1.84544412
0.35888644	1.24131087	2.24443915
0.35980197	1.23669368	3.31743205
0.36071749	1.23372982	2.21363228
0.36163302	1.24029933	2.61753353
0.36254855	1.23608434	3.00782770
0.36346407	1.23370414	2.85448765
0.36437960	1.23749703	1.81110616
0.36529513	1.24147320	3.60067109
0.36621065	1.22931946	2.61995099
0.36712618	1.24080902	1.87908757
0.36804170	1.23586592	3.16739047
0.36895723	1.23521954	2.42044720
0.36987276	1.23458708	2.54029807
0.37078828	1.23783152	1.60076831
0.37170381	1.24277620	2.97807033
0.37261934	1.23388192	2.37362431
0.37353486	1.24322195	2.55100858
0.37445039	1.23073896	2.89481876
0.37536592	1.24116227	1.29373921
0.37628144	1.23767542	3.26037925
0.37719697	1.23810530	2.37051112
0.37811250	1.23132695	2.51388655
0.37902802	1.24535570	0.22999283
0.37994355	1.23998973	4.29274617
0.38085908	1.23416932	1.17228187
0.38177460	1.24694806	2.62355353
0.38269013	1.23828064	2.70135853
0.38360566	1.23787933	2.31112948
0.38452118	1.24368296	2.30372578
0.38543671	1.23617990	3.32333742
0.38635224	1.23420781	2.13040625
0.38726776	1.23899218	1.33204424
0.38818329	1.24551598	3.07626827
0.38909882	1.23139004	2.01289780
0.39001434	1.25360594	1.57356064
0.39092987	1.23343881	3.78802579
0.39184540	1.23759200	1.16933853
0.39276092	1.24467376	2.19619699
0.39367645	1.24232350	3.34047741
0.39459198	1.23246203	2.27787006
0.39550750	1.24471339	1.50293421
0.39642303	1.23750101	2.58765629
0.39733856	1.24406110	1.47898707
0.39825408	1.24121004	3.09067885
0.39916961	1.23658181	1.97962098
0.40008514	1.24380798	0.95846663
0.40100066	1.25105649	2.88256252
0.40191619	1.24073861	3.19437125
0.40283172	1.23780430	2.75858000
0.40374724	1.23841343	1.64947724
0.40466277	1.24271504	2.20630647
0.40557830	1.24088343	1.59864911
0.40649382	1.24735865	2.42676056
0.40740935	1.23960571	2.32620763
0.40832488	1.24609418	1.45478717
0.40924040	1.24774608	2.79046992
0.41015593	1.24133254	2.83170120
0.41107146	1.24226501	2.29796214
0.41198698	1.24056935	2.61371229
0.41290251	1.23956870	1.35690144
0.41381804	1.25331899	1.61500346
0.41473356	1.24245190	3.95450494
0.41564909	1.23789326	1.72344189
0.41656462	1.24683116	2.16085813
0.41748014	1.24225407	1.84198750
0.41839567	1.24934958	2.58064718
0.41931120	1.24088707	2.35649322
0.42022672	1.24644073	2.30563148
0.42114225	1.24252722	1.74886855
0.42205778	1.25156598	2.86539890
0.42297330	1.23968384	2.77319381
0.42388883	1.24525892	2.36726259
0.42480436	1.24068239	1.83661563
0.42571988	1.25168796	2.17865389
0.42663541	1.24209974	2.25782795
0.42755094	1.25303717	2.11823883
0.42846646	1.24437895	2.72570546
0.42938199	1.25021324	2.56084453
0.43029752	1.24412990	2.79519455
0.43121304	1.24803133	2.59278788
0.43212857	1.24491689	3.13609199
0.43304410	1.24017808	2.72363794
0.43395962	1.24569456	0.85200913
0.43487515	1.25225806	2.74910993
0.43579068	1.25081264	2.53560026
0.43670620	1.24495052	3.51730687
0.43762173	1.24925846	2.09590564
0.43853726	1.24340640	3.61269596
0.43945278	1.24924654	1.35563703
0.44036831	1.24498417	3.92115787
0.44128384	1.24773546	1.22458086
0.44219936	1.24705091	3.94125003
0.44311489	1.24771679	1.32776221
0.44403042	1.25084893	4.03656439
0.44494594	1.24577608	2.69268662
0.44586147	1.24521205	2.85396482
0.44677700	1.25072992	1.79818305
0.44769252	1.25035513	2.93355023
0.44860805	1.25380251	3.36841212
0.44952357	1.24322247	3.66005945
0.45043910	1.24738764	2.75404175
0.45135463	1.24387510	2.30288294
0.45227015	1.25664572	2.89397919
0.45318568	1.24221766	3.60460012
0.45410121	1.25087655	1.95570564
0.45501673	1.24928883	3.03827098
0.45593226	1.25454130	3.28489374
0.45684779	1.24557453	3.96503324
0.45776331	1.24796343	2.77527211
0.45867884	1.24889336	3.56691163
0.45959437	1.24467017	2.89146834
0.46050989	1.25342835	2.68510402
0.46142542	1.24354012	3.87521500
0.46234095	1.24908071	1.16639079
0.46325647	1.25490764	3.77395177
0.46417200	1.25006369	3.21645121
0.46508753	1.24865237	3.61126650
0.46600305	1.25173948	3.47393695
0.46691858	1.24453770	3.91106780
0.46783411	1.25148341	2.62042043
0.46874963	1.24948472	4.23432840
0.46966516	1.24702723	3.75106776
0.47058069	1.24533986	2.77652264
0.47149621	1.25424519	3.18463857
0.47241174	1.24707083	3.52830312
0.47332727	1.25228048	3.38363783
0.47424279	1.25104715	3.47723400
0.47515832	1.24942683	4.96146502
0.47607385	1.24505074	2.45828479
0.47698937	1.25723297	5.18067275
0.47790490	1.23863818	4.02270062
0.47882043	1.25005845	2.48500191
0.47973595	1.25044444	3.39620997
0.48065148	1.25037560	4.09594267
0.48156701	1.25091519	2.77628992
0.48248253	1.25385405	5.16960406
0.48339806	1.24583974	3.55785992
0.48431359	1.25265407	3.95095701
0.48522911	1.24981750	4.19673028
0.48614464	1.24492641	4.56935068
0.48706017	1.24835318	2.57816800
0.48797569	1.25244444	4.53626147
0.48889122	1.24963070	3.89359405
0.48980675	1.24793543	4.35251066
0.49072227	1.25281589	3.69561746
0.49163780	1.24528252	5.11901720
0.49255333	1.24876728	2.67861044
0.49346885	1.25335918	4.99228713
0.49438438	1.24724831	4.56744807
0.49529991	1.24671997	3.81031404
0.49621543	1.25479095	4.21553052
0.49713096	1.24529479	5.00121473
0.49804649	1.25044018	4.32951159
0.49896201	1.24163777	4.66678165
0.49987754	1.25070723	2.37888668
0.50079307	1.25138177	4.97987625
0.50170859	1.25036867	3.84157404
0.50262412	1.25093026	4.81330066
0.50353965	1.25041064	4.70114490
0.50445517	1.24814239	5.03158113
0.50537070	1.24744007	4.77930955
0.50628623	1.24681883	4.33455116
0.50720175	1.24816126	4.27264129
0.50811728	1.24997922	3.76640143
0.50903281	1.25026556	4.89929412
0.50994833	1.25022545	3.79427378
0.51086386	1.25182562	5.89491722
0.51177939	1.24621822	4.52807108
0.51269491	1.24973408	5.63122703
0.51361044	1.24372530	4.38875282
0.51452597	1.25003626	4.75208275
0.51544149	1.24624849	4.28869391
0.51635702	1.25189707	5.12743582
0.51727255	1.24351926	4.93863301
0.51818807	1.25062106	3.56153104
0.51910360	1.25183341	5.49470604
0.52001913	1.24650248	4.99696017
0.52093465	1.24783712	4.71870302
0.52185018	1.24853511	4.47857016
0.52276571	1.24974282	5.34618003
0.52368123	1.24725514	4.99338051
0.52459676	1.24748037	5.84641322
0.52551229	1.24147607	4.34794277
0.52642781	1.25370405	3.84879576
0.52734334	1.24948332	5.36993156
0.52825887	1.25089426	5.63066958
0.52917439	1.24443278	5.53223121
0.53008992	1.24908279	5.05947649
0.53100544	1.24424244	5.41068220
0.53192097	1.25114181	4.60107433
0.53283650	1.24513795	6.68715185
0.53375202	1.24305106	4.45753227
0.53466755	1.24835099	5.38555596
0.53558308	1.24569143	4.55123524
0.53649860	1.25178324	5.85955712
0.53741413	1.24256337	5.56805990
0.53832966	1.24981576	4.75523191
0.53924518	1.24549300	6.01784916
0.54016071	1.24708628	4.94072195
0.54107624	1.24666192	6.11074390
0.54199176	1.24460543	5.22569335
0.54290729	1.24637550	5.57278370
0.54382282	1.24684975	5.11682902
0.54473834	1.24508272	6.37115768
0.54565387	1.24228914	4.39540244
0.54656940	1.25027222	6.09459176
0.54748492	1.24058370	4.96444593
0.54840045	1.25409884	5.40949412
0.54931598	1.24375165	6.65529856
0.55023150	1.24499680	6.63204293
0.55114703	1.23757912	5.67135494
0.55206256	1.24554460	4.84224072
0.55297808	1.24161089	5.47943774
0.55389361	1.24525294	4.95963883
0.55480914	1.24144777	5.43803658
0.55572466	1.24271190	4.15748475
0.55664019	1.24885742	4.24142115
0.55755572	1.24780398	5.83619598
0.55847124	1.24349059	5.18913904
0.55938677	1.24596886	4.47516278
0.56030230	1.25058054	4.82664606
0.56121782	1.24745852	5.79556408
0.56213335	1.24822579	5.05585879
0.56304888	1.24784806	5.95290686
0.56396440	1.24729910	5.16348915
0.56487993	1.25034024	6.01417030
0.56579546	1.24734937	6.17729224
0.56671098	1.24786408	6.45268400
0.56762651	1.24438152	6.37127127
0.56854204	1.24597728	5.99082327
0.56945756	1.24445163	5.88907757
0.57037309	1.25011371	5.87212499
0.57128862	1.24385201	7.16356623
0.57220414	1.24557655	5.62474681
0.57311967	1.24531983	6.76268748
0.57403520	1.24586030	5.98802298
0.57495072	1.24314877	6.93076345
0.57586625	1.24501228	5.30487229
0.57678178	1.24668757	7.13283394
0.57769730	1.24435748	6.15598814
0.57861283	1.24576411	7.31560416
0.57952836	1.24108853	6.78592058
0.58044388	1.24141654	6.13217160
0.58135941	1.24465310	5.75557538
0.58227494	1.24473750	6.39475641
0.58319046	1.24602578	6.59506312
0.58410599	1.24216317	7.08063024
0.58502152	1.24301657	6.52462794
0.58593704	1.24122236	6.29662339
0.58685257	1.24819086	6.39899946
0.58776810	1.23984244	7.84385905
0.58868362	1.24095694	5.84204094
0.58959915	1.24275636	6.70173235
0.59051468	1.24432148	6.30158556
0.59143020	1.24204489	7.45524724
0.59234573	1.24089999	6.58369262
0.59326126	1.24133083	6.63606223
0.59417678	1.24395550	6.58205267
0.59509231	1.24204920	7.25716113
0.59600784	1.24121315	7.61389373
0.59692336	1.23528490	6.59822532
0.59783889	1.24414461	5.77250914
0.59875442	1.24006664	6.98004979
0.59966994	1.24425558	7.09782771
0.60058547	1.23433676	7.20688605
0.60150100	1.24336783	5.09826389
0.60241652	1.24134065	7.11984939
0.60333205	1.24518756	6.81498058
0.60424758	1.23616168	7.81868277
0.60516310	1.24069982	5.71370505
0.60607863	1.24028386	7.58590246
0.60699416	1.23791486	6.59986583
0.60790968	1.24073186	6.31927685
0.60882521	1.24035618	7.62427855
0.60974074	1.23650076	6.12332185
0.61065626	1.24392751	7.17819381
0.61157179	1.23596617	7.14345137
0.61248732	1.24026181	6.87302882
0.61340284	1.23720034	6.83209821
0.61431837	1.23970083	7.28150818
0.61523389	1.23445382	6.66698409
0.61614942	1.24029868	6.18653150
0.61706495	1.23659376	7.24587626
0.61798047	1.23655057	5.71434962
0.61889600	1.24305919	6.96166076
0.61981153	1.23351791	7.35878785
0.62072705	1.23994198	5.49978177
0.62164258	1.23848206	7.76492409
0.62255811	1.23547244	6.69899700
0.62347363	1.23512827	6.14649277
0.62438916	1.24258542	6.05319727
0.62530469	1.23620953	7.91274594
0.62622021	1.23602846	6.28180274
0.62713574	1.23749822	6.86130734
0.62805127	1.23594332	6.69321409
0.62896679	1.23793677	6.11954567
0.62988232	1.23809851	7.88357451
0.63079785	1.23184898	6.41227966
0.63171337	1.23899832	6.48597624
0.63262890	1.23450086	6.72619216
0.63354443	1.23744221	6.69670423
0.63445995	1.23390927	6.64265915
0.63537548	1.23502877	6.44336408
0.63629101	1.23451651	5.51279738
0.63720653	1.24097073	6.70958438
0.63812206	1.23332393	7.47798211
0.63903759	1.23277082	5.92359951
0.63995311	1.23902065	5.69534419
0.64086864	1.23603108	7.61438286
0.64178417	1.23314042	6.15393238
0.64269969	1.23537398	6.37978636
0.64361522	1.23590097	5.92105950
0.64453075	1.23599057	6.69455907
0.64544627	1.23645340	5.93541313
0.64636180	1.23654630	7.33889769
0.64727733	1.23188997	6.24683972
0.64819285	1.23711252	5.95163842
0.64910838	1.23410301	7.03726229
0.65002391	1.23376953	5.69171038
0.65093943	1.23663031	6.80976168
0.65185496	1.23230630	5.90029294
0.65277049	1.23790716	6.40253862
0.65368601	1.23211953	6.41905841
0.65460154	1.23616194	6.17718195
0.65551707	1.23211442	6.26284799
0.65643259	1.23564217	5.78739937
0.65734812	1.23403672	5.91250203
0.65826365	1.23682941	6.07165146
0.65917917	1.23431914	6.35411787
0.66009470	1.23417874	6.57703144
0.66101023	1.23240953	6.00554912
0.66192575	1.23302828	6.07601405
0.66284128	1.23547172	5.07663874
0.66375681	1.23578876	7.15612361
0.66467233	1.23202551	5.42811554
0.66558786	1.23639850	6.34585677
0.66650339	1.23373389	5.77103330
0.66741891	1.23561026	6.66124658
0.66833444	1.23260704	6.27595020
0.66924997	1.23162207	6.16211381
0.67016549	1.23272511	4.92083128
0.67108102	1.23686741	5.27227991
0.67199655	1.23660795	6.87836465
0.67291207	1.22900931	5.87722503
0.67382760	1.23811113	5.17075262
0.67474313	1.23118285	6.48757966
0.67565865	1.23691253	5.40379460
0.67657418	1.23074329	6.64947417
0.67748971	1.23406626	5.21596238
0.67840523	1.23167938	5.60927452
0.67932076	1.23759860	5.28449879
0.68023629	1.23191358	6.20975756
0.68115181	1.23519719	5.29943328
0.68206734	1.23277562	5.77561907
0.68298287	1.23435125	5.73108194
0.68389839	1.23236999	5.16563576
0.68481392	1.23662478	6.21540354
0.68572945	1.23014929	5.87719173
0.68664497	1.23393216	5.15679561
0.68756050	1.23419412	5.29542532
0.68847603	1.23421889	5.95082133
0.68939155	1.23324415	5.36680256
0.69030708	1.23246604	6.25409485
0.69122261	1.23059294	4.81791329
0.69213813	1.23513438	4.92796418
0.69305366	1.23625418	6.02737130
0.69396919	1.22881223	6.30124915
0.69488471	1.23228597	3.85660765
0.69580024	1.23426795	5.69600274
0.69671576	1.23330350	4.57393622
0.69763129	1.23458147	5.80128241
0.69854682	1.23321988	5.09048896
0.69946234	1.23318299	5.68890888
0.70037787	1.23311403	4.63569265
0.70129340	1.23532468	5.82146501
0.70220892	1.23008281	5.53705146
0.70312445	1.23301090	4.44409074
0.70403998	1.23341771	5.32055155
0.70495550	1.23369360	4.66931157
0.70587103	1.23418165	5.77785129
0.70678656	1.23171157	5.04072140
0.70770208	1.23245960	5.57311522
