0.00000000	153.32387617	0.00000000	143.33599126	0.00000000
0.00091553	57.77030772	-3.07021837	55.45989485	-3.08950202
0.00183105	65.07854661	-1.59304050	61.37231593	-1.56970385
0.00274658	14.73391758	-4.16970523	15.03465548	-4.21948008
0.00366211	43.17838971	-4.10728704	40.30009024	-4.08027702
0.00457763	16.14533757	-5.74879663	16.19372989	-5.93467400
0.00549316	37.30519339	-6.53010498	35.66517271	-6.50043512
0.00640869	41.43857360	-7.20643565	40.24922792	-7.53063723
0.00732421	63.46039911	-9.09268389	53.46662219	-9.28453381
0.00823974	15.25809345	-9.66826148	14.70877116	-9.63392584
0.00915527	35.48968965	-11.11109194	33.84667680	-11.18539427
0.01007079	17.84450854	-11.69652132	18.12626613	-11.73178126
0.01098632	27.87621476	-13.53903439	26.40175268	-13.52547922
0.01190185	19.55542303	-14.09547350	19.91016552	-14.10770331
0.01281737	27.49131779	-15.76814479	25.60051751	-15.80112757
0.01373290	24.51223805	-16.38249674	23.91323845	-16.42341374
0.01464843	24.84150074	-17.91160368	23.47622087	-17.97431381
0.01556395	24.78590831	-18.65891228	24.73451594	-18.68435113
0.01647948	21.68317324	-20.14140110	21.14252342	-20.20414434
0.01739501	24.51800871	-21.02980070	24.57726843	-21.04112753
0.01831053	21.28057153	-22.25095341	20.98914982	-22.41644401
0.01922606	28.19546405	-23.29055204	25.22461237	-23.33625773
0.02014159	22.97661813	-24.34775446	22.27429188	-24.43497569
0.02105711	30.30143513	-25.62366031	28.49964121	-25.67132172
0.02197264	18.30288568	-26.70988346	18.28278612	-26.75681371
0.02288817	26.29526162	-27.83685554	25.37968355	-27.87409905
0.02380369	20.68219870	-28.98418617	19.32774271	-29.01803314
0.02471922	24.40474787	-30.17106841	23.73858420	-30.16393408
0.02563475	22.43137775	-31.09478311	21.07564199	-31.20160260
0.02655027	25.90926325	-32.43066293	23.49694208	-32.43924551
0.02746580	22.70000790	-33.37330551	21.24588776	-33.44187088
0.02838133	24.99512682	-34.74782448	21.61208256	-34.72851921
0.02929685	20.21207250	-35.68682170	20.02849622	-35.66360727
0.03021238	22.64906353	-36.87231586	21.02523574	-36.90286110
0.03112791	22.68524899	-37.87598196	21.93256295	-37.89108223
0.03204343	22.19243063	-39.08244661	21.43528050	-39.13665987
0.03295896	22.73367981	-40.09365328	22.03568030	-40.14081785
0.03387449	21.33187143	-41.30534560	20.67802523	-41.36075997
0.03479001	22.48303458	-42.35233226	21.63240767	-42.39413258
0.03570554	21.44625725	-43.53778545	20.62229274	-43.58945993
0.03662107	22.97672872	-44.60679242	22.04095998	-44.65638333
0.03753659	21.65156373	-45.74968228	20.90512632	-45.81989873
0.03845212	22.53422795	-46.82317240	21.92505080	-46.88169276
0.03936765	21.82224215	-47.94401123	21.57407833	-48.03825949
0.04028317	22.50104163	-49.11323972	21.25916473	-49.18904432
0.04119870	20.86503140	-50.22044460	20.07186976	-50.27009594
0.04211422	22.19170108	-51.34622149	21.25967395	-51.40699237
0.04302975	21.43997025	-52.44775600	20.57648096	-52.50999171
0.04394528	22.62271936	-53.55995774	21.85966323	-53.63416543
0.04486080	22.14991422	-54.72146999	21.13807989	-54.79648787
0.04577633	20.69755448	-55.87245969	19.91209714	-55.91645054
0.04669186	19.21672330	-56.95917966	18.50196926	-56.99877400
0.04760738	19.16724291	-57.96745919	18.74416175	-57.98362457
0.04852291	21.67015114	-59.09718660	21.04164208	-59.16097636
0.04943844	20.75346174	-60.16141862	19.56293005	-60.21379818
0.05035396	25.39989654	-61.34959885	24.06956524	-61.41579812
0.05126949	17.33632430	-62.69347773	16.23891887	-62.66368282
0.05218502	19.69421447	-63.20988672	22.33562595	-63.28333763
0.05310054	25.57608746	-64.70360399	26.68324276	-64.83375300
0.05401607	19.25845870	-65.90821790	18.82694667	-65.98641834
0.05493160	21.91496271	-66.89611108	22.01142276	-66.97378988
0.05584712	22.68918599	-68.12508465	21.80155730	-68.24182273
0.05676265	21.81803045	-69.22311129	20.24359638	-69.32208182
0.05767818	21.73564728	-70.33422050	20.60061966	-70.42384432
0.05859370	21.18056177	-71.40854139	20.44964191	-71.51004515
0.05950923	22.27456552	-72.53983828	21.45661470	-72.63750779
0.06042476	21.43098159	-73.70005155	20.66591971	-73.78247970
0.06134028	21.82271864	-74.81412346	21.02552546	-74.88693842
0.06225581	20.25101677	-75.97452123	19.56544684	-76.05263652
0.06317134	20.38037316	-76.92161294	19.59318951	-77.01229037
0.06408686	23.43412534	-78.12438053	22.54484088	-78.22286985
0.06500239	21.06765447	-79.30763908	20.34293342	-79.40293173
0.06591792	21.37371396	-80.40274491	20.77928349	-80.49463565
0.06683344	20.25085799	-81.54869408	19.60727961	-81.63498258
0.06774897	20.92560978	-82.62603812	19.87555150	-82.70867906
0.06866450	20.70912550	-83.77132760	19.48407686	-83.84353142
0.06958002	19.88302399	-84.90820296	18.43755329	-84.98544629
0.07049555	17.41421541	-85.82075438	16.69702280	-85.87609565
0.07141108	24.13145004	-86.91860660	23.54542974	-87.02509554
0.07232660	21.15151814	-88.27174107	20.50327077	-88.37981512
0.07324213	20.76577091	-89.25775185	20.37374284	-89.35739485
0.07415766	18.08710389	-90.47157508	17.82404786	-90.56951623
0.07507318	19.50016294	-91.27174902	19.28570763	-91.35583212
0.07598871	21.84368369	-92.46382948	21.86559780	-92.58236554
0.07690424	25.86982224	-93.61452044	24.66064352	-93.72644779
0.07781976	22.10355173	-95.00305336	21.87300595	-95.10680668
0.07873529	21.19861878	-95.90705703	20.19210562	-96.02150669
0.07965082	18.96159476	-97.12736255	19.76107217	-97.21652418
0.08056634	26.42432969	-98.00218051	25.18857893	-98.15878059
0.08148187	25.49694960	-99.69723916	24.51749113	-99.73890312
0.08239740	17.02795006	-100.38873908	17.81551977	-100.53687847
0.08331292	20.48610317	-101.85788720	19.45955835	-101.93638767
0.08422845	13.99523259	-102.29421592	14.25215991	-102.43599173
0.08514398	24.05030823	-103.79808820	22.82977461	-103.89632386
0.08605950	13.77151169	-104.70071348	13.68020032	-104.84797634
0.08697503	26.97284925	-105.71187617	25.23491662	-105.82049389
0.08789056	25.90742936	-107.16926105	25.44431872	-107.29042417
0.08880608	22.31226635	-108.29172546	21.17784771	-108.43477249
0.08972161	21.45316635	-109.37261911	20.94224958	-109.50037816
0.09063714	18.77406071	-110.50332282	18.10070750	-110.64458901
0.09155266	19.58517153	-111.29458977	19.08292685	-111.43580932
0.09246819	25.65181636	-112.52674572	24.72237117	-112.66486699
0.09338372	25.96837084	-113.79128897	24.99495372	-113.93411680
0.09429924	23.21780288	-115.06875730	22.00019409	-115.18970545
0.09521477	19.71889311	-115.95345456	19.24835687	-116.08053560
0.09613030	23.86998279	-117.12778101	22.85550092	-117.25279985
0.09704582	20.17185983	-118.15789436	19.62083511	-118.29026323
0.09796135	26.71361105	-119.26398802	25.69656505	-119.39476878
0.09887688	23.40073348	-120.56156684	22.87010726	-120.70533477
0.09979240	23.90205295	-121.56693123	22.88218667	-121.71314950
0.10070793	22.62929994	-122.73426626	21.91833278	-122.87435204
0.10162346	25.49347808	-123.76493920	24.73510916	-123.90733900
0.10253898	23.92554284	-125.08110519	23.38942069	-125.23830602
0.10345451	21.60231360	-125.96366600	20.65856335	-126.12795468
0.10437004	26.11020922	-127.12450194	25.10279066	-127.28772682
0.10528556	27.67795726	-128.29981640	26.38682956	-128.45778433
0.10620109	26.86963748	-129.70631764	26.04948327	-129.84551141
0.10711662	17.52685469	-130.60913514	17.16326915	-130.76409469
0.10803214	23.15774842	-131.78497907	22.45630841	-131.90018843
0.10894767	12.39919789	-132.34220090	13.08733731	-132.52174052
0.10986320	37.30873033	-133.56964797	35.99750059	-133.72813234
0.11077872	29.83330728	-135.41276392	29.24349955	-135.54885743
0.11169425	20.74074202	-136.16967808	20.78082107	-136.31958972
0.11260978	19.78483616	-137.67727640	20.93184424	-137.79747325
