Time (s) 	 Position (mm) 	 Delay (ps) 	 X 	 Y 	 R 	 theta 

5.4583	111.0	740.5142999999999	9.39708e-07	-1.38861e-06	1.70712e-06	-38.982
5.9201	111.01	740.581013	-1.91481e-06	-5.69042e-07	1.56556e-06	-157.476
6.3211	111.02	740.6477259999999	6.77075e-07	3.44592e-08	7.29229e-07	-14.088
6.7856	111.03	740.714439	-9.93728e-07	4.33998e-07	7.27367e-07	143.934
7.216	111.04	740.781152	1.38582e-06	-3.14789e-07	1.51993e-06	-18.636
7.6493	111.05	740.847865	-1.24425e-06	-2.48665e-07	4.69388e-07	-84.804
8.0961	111.06	740.914578	5.15956e-07	1.11759e-08	3.59492e-07	59.964
8.5115	111.07	740.9812909999999	6.79869e-07	4.45174e-07	5.72767e-07	61.404
8.9606	111.08	741.048004	1.90177e-06	-3.53905e-08	1.93623e-06	1.974
9.4074	111.09	741.1147169999999	-1.39792e-06	-6.34234e-07	1.09711e-06	-146.094
9.8402	111.1	741.1814299999999	2.09177e-06	-2.35626e-07	1.40724e-06	-3.594
10.2561	111.11	741.2481429999999	2.04147e-06	7.29229e-07	1.77325e-06	19.116
10.6879	111.12	741.314856	8.71722e-07	5.58796e-08	8.95936e-07	-1.974
11.1345	111.13	741.3815689999999	-1.9679e-06	-3.18514e-07	1.03936e-06	-165.828
11.566	111.14	741.448282	1.33459e-06	-2.1793e-07	1.63634e-06	-13.2
11.9821	111.15	741.514995	-1.74531e-06	-1.1269e-07	1.27592e-06	-174.258
12.3985	111.16	741.5817079999999	-2.15882e-06	2.22587e-07	1.92133e-06	176.358
12.8293	111.17	741.648421	4.46105e-07	4.96399e-07	6.58449e-07	37.002
13.278	111.18	741.715134	4.98261e-07	2.14205e-08	6.76144e-07	-2.844
13.7104	111.19	741.781847	7.26435e-07	6.04432e-07	9.02455e-07	57.996
14.1253	111.2	741.84856	9.18288e-07	2.72879e-07	9.08974e-07	15.792
14.5581	111.21	741.915273	-3.10504e-06	2.00235e-07	2.56022e-06	178.722
14.9724	111.22	741.9819859999999	-1.11014e-06	-6.00707e-07	1.09152e-06	-144.582
15.4058	111.23	742.0486989999999	1.0524e-07	1.02446e-07	2.45871e-07	123.498
15.8367	111.24	742.1154119999999	-1.42493e-06	-2.05823e-07	1.40724e-06	-176.808
16.2693	111.25	742.1821249999999	2.76605e-07	-3.07339e-08	2.77536e-07	-169.368
16.7012	111.26	742.248838	-6.78938e-07	-1.00211e-06	1.44915e-06	-145.188
17.149	111.27	742.3155509999999	9.84415e-07	7.17123e-08	6.84526e-07	-0.744
17.5643	111.28	742.382264	-1.05147e-06	-1.65776e-07	1.04588e-06	-163.98
17.9958	111.29	742.448977	-2.34602e-06	-3.27827e-07	2.51365e-06	-170.31
18.4282	111.3	742.51569	-2.26592e-06	-3.42729e-07	2.13554e-06	-175.092
18.8763	111.31	742.582403	-2.60586e-06	-3.99539e-07	2.45964e-06	-174.834
19.3074	111.32	742.6491159999999	-1.85055e-06	4.24685e-07	1.50316e-06	156.282
19.7225	111.33	742.715829	1.23028e-06	1.37837e-07	8.354e-07	14.856
20.1399	111.34	742.7825419999999	-1.49571e-06	-8.0001e-07	1.60095e-06	-147.51
20.5701	111.35	742.8492549999999	-2.76697e-06	1.11759e-08	2.51459e-06	178.464
21.0027	111.36	742.9159679999999	-1.0049e-06	-3.79981e-07	9.02455e-07	-164.184
21.4352	111.37	742.982681	-1.27685e-06	-1.49013e-07	1.22377e-06	-179.688
21.8671	111.38	743.0493939999999	5.83943e-07	2.55184e-07	4.71251e-07	37.014
22.2979	111.39	743.1161069999999	-1.91109e-06	-7.92559e-07	1.86452e-06	-155.352
22.7466	111.4	743.18282	-1.14088e-06	-3.5111e-07	9.69514e-07	-168.654
23.1937	111.41	743.2495329999999	-1.41562e-07	7.53444e-07	7.70207e-07	94.002
23.609	111.42	743.316246	6.04432e-07	1.89059e-07	3.716e-07	40.698
24.0249	111.43	743.382959	2.26312e-07	-7.95353e-07	8.34469e-07	-109.206
24.4579	111.44	743.449672	2.08617e-07	4.77772e-07	5.39239e-07	86.268
24.8728	111.45	743.516385	-1.09897e-06	3.41797e-07	1.07662e-06	155.25
25.3054	111.46	743.583098	1.6857e-06	-6.4541e-07	1.03936e-06	-34.8
25.7373	111.47	743.649811	8.01872e-07	3.86501e-07	7.32955e-07	71.34
26.1692	111.48	743.7165239999999	2.85918e-07	4.32135e-07	4.47968e-07	124.71
26.6169	111.49	743.7832369999999	-7.06877e-07	-8.47508e-08	6.42616e-07	180.0
27.0317	111.5	743.8499499999999	3.16652e-08	3.06407e-07	4.49831e-07	25.83
27.4804	111.51	743.916663	2.22588e-06	-1.15764e-06	1.82167e-06	-36.306
27.9117	111.52	743.9833759999999	-1.71364e-07	-5.7463e-07	5.15956e-07	-60.438
28.343	111.53	744.050089	-6.57517e-07	-8.1398e-07	1.01794e-06	-105.666
28.7759	111.54	744.116802	6.44479e-07	-4.47037e-08	3.52042e-07	-23.316
29.1898	111.55	744.1835149999999	1.30293e-06	3.98608e-07	1.42586e-06	13.746
29.6059	111.56	744.250228	1.46498e-06	9.59267e-08	1.28989e-06	-3.39
30.022	111.57	744.3169409999999	-3.46454e-07	-2.23518e-07	3.63218e-07	-128.304
30.4542	111.58	744.383654	3.46454e-07	-2.12342e-07	4.45174e-07	-48.642
30.8869	111.59	744.450367	1.9651e-07	-4.81497e-07	5.95119e-07	-70.284
31.3021	111.6	744.51708	-7.11534e-07	-5.40169e-08	6.37028e-07	-173.526
31.7345	111.61	744.5837929999999	-9.28532e-07	2.67291e-07	1.01701e-06	177.636
32.1662	111.62	744.650506	-1.31597e-06	-2.32832e-08	1.28896e-06	176.388
32.5972	111.63	744.7172189999999	-1.46032e-06	8.75448e-08	1.34391e-06	-175.986
33.0134	111.64	744.7839319999999	4.52625e-07	8.80103e-07	8.32606e-07	79.26
33.4443	111.65	744.850645	-9.42502e-07	1.22656e-06	1.39792e-06	112.614
33.8777	111.66	744.9173579999999	-1.42679e-06	-2.3842e-07	1.26847e-06	-168.666
34.3082	111.67	744.984071	-2.21936e-06	-3.6508e-07	1.84589e-06	-164.154
34.7399	111.68	745.050784	2.59841e-07	-2.05823e-07	2.81261e-07	-135.0
35.1559	111.69	745.117497	6.52861e-07	-2.79398e-09	3.91157e-07	-17.784
35.5714	111.7	745.18421	7.15259e-07	-1.11759e-07	7.37611e-07	-15.774
35.9887	111.71	745.250923	-2.05172e-06	-3.61355e-07	1.97908e-06	-170.142
36.4035	111.72	745.317636	-1.79932e-06	1.18278e-07	1.90642e-06	175.68
36.8512	111.73	745.3843489999999	-1.63262e-06	-1.43425e-07	1.49851e-06	-179.574
37.2667	111.74	745.4510619999999	1.05054e-06	-2.05823e-07	1.05985e-06	-9.936
37.7	111.75	745.5177749999999	-1.01981e-06	-1.44356e-07	7.62757e-07	-155.058
38.1469	111.76	745.584488	-4.76841e-07	-1.86265e-07	9.09906e-07	-171.462
38.5786	111.77	745.6512009999999	-3.14975e-06	6.05364e-08	2.3693e-06	177.186
38.9947	111.78	745.717914	-1.0999e-06	4.88948e-07	1.17254e-06	164.724
39.4106	111.79	745.784627	-4.08852e-07	-6.51929e-07	6.89182e-07	-111.06
39.827	111.8	745.8513399999999	-5.3272e-07	-1.24798e-07	2.22587e-07	-81.696
40.2415	111.81	745.918053	1.02539e-06	-2.91506e-07	6.27715e-07	-45.654
40.6586	111.82	745.9847659999999	-6.91976e-07	-2.34694e-07	5.51347e-07	-131.04
41.0736	111.83	746.051479	-1.12411e-06	-5.13162e-07	1.01235e-06	-156.012
41.5052	111.84	746.118192	0.0	-5.30858e-07	5.28995e-07	-69.582
41.9379	111.85	746.184905	-2.8778e-07	-4.00471e-08	6.88251e-07	175.668
42.3851	111.86	746.2516179999999	-1.17627e-06	-1.95579e-08	1.54507e-06	-179.628
42.8011	111.87	746.318331	-9.22014e-08	7.54376e-08	2.71948e-07	12.63
43.2317	111.88	746.3850439999999	6.44479e-07	1.97441e-07	8.06529e-07	8.982
43.6478	111.89	746.4517569999999	6.93839e-07	3.84638e-07	7.87903e-07	19.854
44.0645	111.9	746.51847	-2.74742e-07	4.28411e-08	1.31317e-07	58.014
44.496	111.91	746.5851829999999	1.66707e-06	-4.40517e-07	1.13995e-06	-18.498
44.9448	111.92	746.651896	3.89295e-07	4.1444e-07	8.23293e-07	35.616
45.3913	111.93	746.718609	-8.18636e-07	5.48553e-07	7.30161e-07	103.422
45.8083	111.94	746.785322	-4.00471e-08	2.16068e-07	2.22587e-07	102.282
46.2398	111.95	746.852035	-2.37023e-06	3.96745e-07	1.74717e-06	169.026
46.6561	111.96	746.9187479999999	-4.07921e-07	1.37837e-07	3.74393e-07	171.81
47.0864	111.97	746.985461	2.21004e-06	3.31553e-07	1.70246e-06	15.996
47.5185	111.98	747.0521739999999	1.67825e-06	6.30509e-07	1.7481e-06	27.99
47.9337	111.99	747.118887	5.87668e-07	1.24053e-06	1.41748e-06	59.376
53.3554	112.0	747.1855999999999	1.14926e-06	4.04196e-07	9.91866e-07	22.086
53.7876	112.01	747.252313	1.25729e-06	-1.73227e-07	1.07382e-06	-24.576
54.2034	112.02	747.3190259999999	3.72531e-07	1.52738e-07	2.50528e-07	36.108
54.6513	112.03	747.385739	-2.83589e-06	6.3144e-07	2.6487e-06	166.338
55.0834	112.04	747.452452	1.03378e-06	1.00583e-07	1.21259e-06	0.702
