Time (s) 	 Position (mm) 	 Delay (ps) 	 X 	 Y 	 R 	 theta 

5.5348	105.0	700.4865	-8.10629e-06	-1.43052e-06	5.24524e-06	-168.69
5.9983	105.01	700.553213	0.0	0.0	0.0	0.0
6.4466	105.02	700.619926	9.53682e-07	0.0	1.43052e-06	0.0
6.8781	105.03	700.686639	1.90736e-06	0.0	1.90736e-06	9.462
7.3099	105.04	700.753352	2.3842e-06	0.0	2.3842e-06	7.122
7.7257	105.05	700.8200649999999	1.43052e-06	0.0	1.43052e-06	0.0
8.1568	105.06	700.8867779999999	0.0	0.0	0.0	0.0
8.5571	105.07	700.9534909999999	4.76841e-07	-4.76841e-07	0.0	-45.0
8.989	105.08	701.0202039999999	1.43052e-06	-4.76841e-07	1.43052e-06	-11.31
9.4052	105.09	701.086917	0.0	0.0	0.0	180.0
9.8538	105.1	701.1536299999999	-9.53682e-07	-4.76841e-07	9.53682e-07	-161.568
10.3004	105.11	701.220343	-1.43052e-06	0.0	9.53682e-07	180.0
10.7482	105.12	701.287056	-2.3842e-06	0.0	1.43052e-06	-168.69
11.1804	105.13	701.3537689999999	-1.43052e-06	-9.53682e-07	9.53682e-07	-165.966
11.6119	105.14	701.420482	-2.3842e-06	-4.76841e-07	2.3842e-06	-173.658
12.0441	105.15	701.487195	-3.81473e-06	4.76841e-07	3.33787e-06	169.692
12.4603	105.16	701.553908	-2.86104e-06	4.76841e-07	1.90736e-06	161.568
12.8924	105.17	701.6206209999999	-2.3842e-06	4.76841e-07	1.90736e-06	170.538
13.3234	105.18	701.687334	-3.33787e-06	0.0	2.86104e-06	174.288
13.739	105.19	701.7540469999999	-4.7684e-06	0.0	4.29156e-06	175.602
14.203	105.2	701.82076	-3.33787e-06	0.0	2.86104e-06	173.658
14.6512	105.21	701.8874729999999	-2.86104e-06	0.0	1.90736e-06	180.0
15.0665	105.22	701.9541859999999	-2.3842e-06	-4.76841e-07	1.90736e-06	-170.538
15.514	105.23	702.020899	-2.3842e-06	0.0	2.86104e-06	173.658
15.9463	105.24	702.0876119999999	-3.33787e-06	-4.76841e-07	2.86104e-06	-168.69
16.3781	105.25	702.154325	-2.86104e-06	0.0	2.86104e-06	167.472
16.8103	105.26	702.221038	-2.3842e-06	0.0	1.43052e-06	168.69
17.2266	105.27	702.287751	-1.90736e-06	0.0	1.43052e-06	180.0
17.6574	105.28	702.354464	-2.3842e-06	4.76841e-07	1.90736e-06	161.568
18.1053	105.29	702.421177	-2.3842e-06	4.76841e-07	2.3842e-06	165.966
18.5529	105.3	702.4878899999999	-1.90736e-06	4.76841e-07	1.90736e-06	161.568
18.9689	105.31	702.5546029999999	-1.90736e-06	0.0	1.43052e-06	168.69
19.3844	105.32	702.6213159999999	-1.43052e-06	0.0	1.43052e-06	180.0
19.8008	105.33	702.6880289999999	-3.33787e-06	4.76841e-07	2.86104e-06	174.288
20.233	105.34	702.754742	-3.33787e-06	0.0	2.86104e-06	174.288
20.6635	105.35	702.8214549999999	-3.81473e-06	-4.76841e-07	2.86104e-06	180.0
