Time (s) 	 Position (mm) 	 Delay (ps) 	 X 	 Y 	 R 	 theta 

5.4804	110.0	733.843	0.000239373	5.48366e-06	0.000160218	1.656
5.928	110.01	733.909713	2.62262e-06	0.0	1.43052e-06	0.0
6.3274	110.02	733.976426	2.62262e-06	4.76841e-07	2.86104e-06	12.528
6.7594	110.03	734.043139	4.7684e-06	-4.76841e-07	4.7684e-06	-2.046
7.1758	110.04	734.109852	4.05314e-06	-4.76841e-07	4.52998e-06	-4.086
7.6248	110.05	734.176565	7.15259e-06	-2.3842e-07	7.62945e-06	-2.202
8.0565	110.06	734.2432779999999	9.29838e-06	0.0	1.04905e-05	2.562
8.5037	110.07	734.3099909999999	1.4782e-05	4.76841e-07	1.50204e-05	1.26
8.9361	110.08	734.3767039999999	1.54973e-05	0.0	1.54973e-05	0.612
9.3515	110.09	734.443417	1.45436e-05	4.76841e-07	1.40668e-05	2.694
9.7678	110.1	734.5101299999999	1.26362e-05	-2.3842e-07	1.31131e-05	-0.726
10.2157	110.11	734.5768429999999	1.33515e-05	-4.76841e-07	1.38283e-05	-2.07
10.6474	110.12	734.643556	1.31131e-05	2.3842e-07	1.23978e-05	0.774
11.0951	110.13	734.7102689999999	7.62945e-06	-2.3842e-07	7.15259e-06	-1.506
11.527	110.14	734.776982	4.05314e-06	-4.76841e-07	3.09946e-06	-6.012
11.9588	110.15	734.843695	9.53682e-07	-1.1921e-06	1.66894e-06	-24.444
12.4385	110.16	734.910408	-3.33787e-06	-1.1921e-06	3.33787e-06	-162.474
12.8851	110.17	734.977121	-8.34471e-06	-4.76841e-07	7.62945e-06	-178.782
13.3181	110.18	735.043834	-1.21594e-05	-4.76841e-07	1.1921e-05	-177.648
13.7659	110.19	735.1105469999999	-1.31131e-05	-7.15259e-07	1.35899e-05	-177.174
14.1977	110.2	735.1772599999999	-1.52589e-05	-1.43052e-06	1.52589e-05	-175.698
14.6132	110.21	735.2439729999999	-1.83583e-05	-7.15259e-07	1.76431e-05	-177.9
15.0602	110.22	735.3106859999999	-2.26499e-05	-1.1921e-06	2.2173e-05	-176.964
15.5091	110.23	735.377399	-2.28883e-05	-7.15259e-07	2.26499e-05	-178.302
15.9238	110.24	735.4441119999999	-2.16962e-05	0.0	2.0981e-05	179.544
16.3562	110.25	735.510825	-1.83583e-05	-1.66894e-06	1.76431e-05	-175.194
16.7715	110.26	735.577538	-1.78815e-05	0.0	1.71663e-05	180.0
17.2043	110.27	735.6442509999999	-1.21594e-05	-9.53682e-07	1.16826e-05	-174.21
17.6196	110.28	735.710964	-6.67575e-06	-7.15259e-07	6.43733e-06	-177.138
18.0678	110.29	735.777677	4.76841e-07	-2.3842e-07	9.53682e-07	0.0
18.4837	110.3	735.84439	6.67575e-06	0.0	6.19891e-06	0.0
18.8982	110.31	735.9111029999999	7.15259e-06	-7.15259e-07	7.15259e-06	-3.9
19.3474	110.32	735.977816	9.77522e-06	4.76841e-07	1.00136e-05	2.814
19.7623	110.33	736.0445289999999	1.26362e-05	-2.3842e-07	1.33515e-05	-0.702
20.1789	110.34	736.111242	1.90736e-05	0.0	1.9312e-05	0.492
20.5939	110.35	736.1779549999999	1.97889e-05	4.76841e-07	2.02657e-05	0.954
21.0105	110.36	736.2446679999999	1.9312e-05	0.0	1.90736e-05	0.0
21.425	110.37	736.311381	1.9312e-05	0.0	1.85968e-05	-0.522
21.8581	110.38	736.3780939999999	1.9312e-05	-7.15259e-07	1.9312e-05	-0.486
