Time (s) 	 Position (mm) 	 Delay (ps) 	 X 	 Y 	 R 	 theta 

5.5123	111.0	740.5142999999999	-5.9605e-07	-1.1921e-07	1.1921e-07	180.0
6.0074	111.01	740.581013	1.31131e-06	-2.3842e-07	1.78815e-06	-1.974
6.4238	111.02	740.6477259999999	3.45708e-06	0.0	2.50341e-06	0.0
6.8721	111.03	740.714439	3.5763e-07	-4.76841e-07	3.5763e-07	-123.69
7.3047	111.04	740.781152	1.90736e-06	2.3842e-07	1.54973e-06	14.034
7.7522	111.05	740.847865	2.02657e-06	1.1921e-07	2.50341e-06	-1.47
8.1522	111.06	740.914578	2.02657e-06	-3.5763e-07	2.02657e-06	-13.572
8.5987	111.07	740.9812909999999	1.90736e-06	-5.9605e-07	1.1921e-06	-29.358
9.0143	111.08	741.048004	1.07289e-06	-3.5763e-07	5.9605e-07	-21.804
9.4474	111.09	741.1147169999999	0.0	0.0	3.5763e-07	29.748
9.8627	111.1	741.1814299999999	2.86104e-06	-3.5763e-07	2.98025e-06	-5.574
10.3267	111.11	741.2481429999999	2.3842e-06	-3.5763e-07	1.66894e-06	0.0
10.79	111.12	741.314856	3.21867e-06	3.5763e-07	2.50341e-06	16.698
11.2386	111.13	741.3815689999999	-1.31131e-06	4.76841e-07	8.34469e-07	119.052
11.6688	111.14	741.448282	1.78815e-06	-1.1921e-07	1.1921e-06	-15.948
12.1176	111.15	741.514995	1.54973e-06	0.0	2.02657e-06	0.0
12.5498	111.16	741.5817079999999	8.34469e-07	1.1921e-07	5.9605e-07	-14.034
12.9819	111.17	741.648421	-1.90736e-06	-5.9605e-07	1.43052e-06	-160.71
13.3977	111.18	741.715134	3.5763e-07	-4.76841e-07	3.5763e-07	-97.122
13.8125	111.19	741.781847	5.9605e-07	-3.5763e-07	9.53682e-07	-26.562
14.2288	111.2	741.84856	3.81473e-06	5.9605e-07	3.21867e-06	12.654
14.6454	111.21	741.915273	1.31131e-06	3.5763e-07	1.07289e-06	26.562
15.077	111.22	741.9819859999999	-2.86104e-06	3.5763e-07	2.50341e-06	170.79
15.508	111.23	742.0486989999999	-7.15259e-07	-1.07289e-06	9.53682e-07	-128.16
15.9393	111.24	742.1154119999999	2.3842e-06	1.1921e-07	1.78815e-06	6.84
