Time (s) 	 Position (mm) 	 Delay (ps) 	 X 	 Y 	 R 	 theta 

5.5564	107.0	713.8290999999999	0.00016451	4.29156e-06	0.000181199	1.626
6.052	107.01	713.895813	0.00021124	5.72208e-06	0.00021124	1.626
6.4845	107.02	713.9625259999999	0.000210763	6.19891e-06	0.00021124	1.716
6.8998	107.03	714.029239	0.00020218	5.24524e-06	0.000201226	1.518
7.3154	107.04	714.095952	0.000186921	5.24524e-06	0.000185967	1.536
7.7308	107.05	714.162665	0.000167848	4.7684e-06	0.000166417	1.608
8.1638	107.06	714.229378	0.0001359	3.33787e-06	0.000134946	1.566
8.5787	107.07	714.2960909999999	9.72752e-05	1.90736e-06	9.48911e-05	1.614
8.995	107.08	714.362804	4.76839e-05	9.53682e-07	4.57766e-05	1.686
9.4103	107.09	714.429517	-4.7684e-06	4.76841e-07	6.67575e-06	175.428
9.8264	107.1	714.49623	-6.48503e-05	-2.3842e-06	6.72345e-05	-178.314
10.2579	107.11	714.5629429999999	-0.000125409	-3.33787e-06	0.000129224	-178.536
10.6905	107.12	714.629656	-0.000188828	-5.72208e-06	0.000191213	-178.416
11.1377	107.13	714.6963689999999	-0.000249388	-6.67575e-06	0.000252249	-178.494
11.5854	107.14	714.7630819999999	-0.000300409	-9.05996e-06	0.000302793	-178.368
12.0005	107.15	714.829795	-0.000342371	-1.00136e-05	0.000343325	-178.338
12.4337	107.16	714.8965079999999	-0.000374319	-1.09673e-05	0.000375273	-178.374
12.8484	107.17	714.963221	-0.000394823	-1.14442e-05	0.0003953	-178.41
13.2813	107.18	715.029934	-0.000402452	-1.23978e-05	0.000402929	-178.296
13.6961	107.19	715.096647	-0.000396254	-1.14442e-05	0.0003953	-178.362
14.145	107.2	715.16336	-0.000370027	-1.04905e-05	0.000367643	-178.338
14.5753	107.21	715.230073	-0.000334742	-9.5368e-06	0.000332834	-178.392
14.9916	107.22	715.296786	-0.000289442	-8.10629e-06	0.000287058	-178.404
15.4079	107.23	715.3634989999999	-0.000234128	-6.67575e-06	0.000231267	-178.344
15.8241	107.24	715.4302119999999	-0.000177384	-5.24524e-06	0.000175	-178.248
16.2401	107.25	715.4969249999999	-0.000123979	-3.33787e-06	0.000121594	-178.266
16.6718	107.26	715.563638	-7.62944e-05	-2.86104e-06	7.39102e-05	-177.918
17.1026	107.27	715.6303509999999	-3.67167e-05	-4.76841e-07	3.43325e-05	180.0
17.5031	107.28	715.697064	-3.33787e-06	0.0	1.90736e-06	180.0
17.9192	107.29	715.763777	2.33651e-05	0.0	2.47956e-05	0.756
18.3511	107.3	715.8304899999999	4.29156e-05	4.76841e-07	4.33924e-05	0.87
18.783	107.31	715.897203	5.6267e-05	1.43052e-06	5.6267e-05	1.674
19.1979	107.32	715.9639159999999	6.2943e-05	9.53682e-07	6.2943e-05	0.9
19.6146	107.33	716.030629	6.38966e-05	2.3842e-06	6.38966e-05	2.658
20.0296	107.34	716.097342	6.05586e-05	1.43052e-06	6.10356e-05	1.554
20.4301	107.35	716.164055	5.29292e-05	9.53682e-07	5.24523e-05	1.452
20.8453	107.36	716.2307679999999	3.95777e-05	4.76841e-07	3.91009e-05	1.458
21.2762	107.37	716.297481	2.62262e-05	4.76841e-07	2.52725e-05	1.488
21.6918	107.38	716.3641939999999	1.09673e-05	0.0	1.00136e-05	1.848
22.1076	107.39	716.4309069999999	4.76841e-07	-4.76841e-07	0.0	-90.0
22.5414	107.4	716.49762	-1.14442e-05	-4.76841e-07	1.1921e-05	-178.452
23.0051	107.41	716.5643329999999	-2.19346e-05	-9.53682e-07	2.19346e-05	-178.314
23.4364	107.42	716.631046	-3.24252e-05	-1.43052e-06	3.19483e-05	-177.666
23.8516	107.43	716.697759	-3.95777e-05	-9.53682e-07	3.95777e-05	-179.04
24.284	107.44	716.764472	-4.57766e-05	-1.43052e-06	4.57766e-05	-178.752
24.7324	107.45	716.831185	-5.43597e-05	-1.43052e-06	5.43597e-05	-179.298
25.1472	107.46	716.8978979999999	-6.24661e-05	-2.3842e-06	6.2943e-05	-178.194
25.5951	107.47	716.964611	-6.96187e-05	-2.86104e-06	6.96187e-05	-177.81
26.0266	107.48	717.0313239999999	-7.34334e-05	-2.3842e-06	7.34334e-05	-178.188
26.4754	107.49	717.0980369999999	-7.53407e-05	-2.3842e-06	7.48639e-05	-178.482
26.8906	107.5	717.1647499999999	-7.53407e-05	-2.3842e-06	7.48639e-05	-178.47
27.3391	107.51	717.231463	-6.81882e-05	-2.3842e-06	6.72345e-05	-178.296
27.7708	107.52	717.2981759999999	-5.67439e-05	-1.43052e-06	5.57902e-05	-178.974
28.2335	107.53	717.364889	-3.91009e-05	-1.43052e-06	3.76704e-05	-178.482
28.6652	107.54	717.431602	-1.85968e-05	-4.76841e-07	1.76431e-05	-177.84
29.0815	107.55	717.4983149999999	4.29156e-06	0.0	5.24524e-06	0.0
29.5133	107.56	717.565028	2.6703e-05	9.53682e-07	2.76567e-05	1.35
29.9453	107.57	717.6317409999999	5.3406e-05	9.53682e-07	5.53133e-05	1.362
30.3613	107.58	717.698454	7.91554e-05	1.90736e-06	7.96323e-05	1.428
30.7765	107.59	717.765167	0.000100136	2.3842e-06	0.00010109	1.5
31.2252	107.6	717.83188	0.000120163	2.86104e-06	0.000121594	1.716
31.6565	107.61	717.898593	0.000140191	3.81473e-06	0.000141622	1.464
32.073	107.62	717.9653059999999	0.000162602	4.29156e-06	0.000163079	1.632
32.4728	107.63	718.0320189999999	0.000179769	4.29156e-06	0.000180245	1.584
32.8726	107.64	718.0987319999999	0.000193597	5.24524e-06	0.000193597	1.668
33.2875	107.65	718.165445	0.00020361	5.72208e-06	0.000204564	1.674
33.7191	107.66	718.2321579999999	0.000213624	6.19891e-06	0.000213624	1.698
34.1353	107.67	718.298871	0.000222684	5.72208e-06	0.000223161	1.626
34.5666	107.68	718.365584	0.000226022	5.24524e-06	0.000226022	1.35
34.9997	107.69	718.432297	0.000223161	5.24524e-06	0.000223161	1.536
35.4313	107.7	718.49901	0.000218869	6.19891e-06	0.000218869	1.746
35.8628	107.71	718.5657229999999	0.000211717	5.72208e-06	0.00021124	1.536
36.2791	107.72	718.632436	0.000201226	5.24524e-06	0.000200273	1.62
36.695	107.73	718.699149	0.000185967	5.24524e-06	0.000184537	1.656
37.1253	107.74	718.765862	0.000169755	4.7684e-06	0.000168801	1.698
37.5585	107.75	718.8325749999999	0.000151635	4.29156e-06	0.000149251	1.668
37.9732	107.76	718.899288	0.000131131	2.86104e-06	0.000130654	1.464
38.3903	107.77	718.9660009999999	0.000110627	2.3842e-06	0.000109196	1.398
38.8054	107.78	719.0327139999999	8.82153e-05	1.43052e-06	8.72617e-05	1.314
39.2209	107.79	719.099427	6.5804e-05	1.90736e-06	6.43735e-05	2.088
39.6366	107.8	719.1661399999999	4.57766e-05	9.53682e-07	4.52998e-05	1.272
40.069	107.81	719.232853	2.62262e-05	4.76841e-07	2.47956e-05	0.774
40.5166	107.82	719.2995659999999	5.24524e-06	-4.76841e-07	4.29156e-06	-4.764
40.9483	107.83	719.366279	-1.38283e-05	-4.76841e-07	1.4782e-05	-178.752
41.3808	107.84	719.432992	-2.9564e-05	-1.43052e-06	3.00409e-05	-178.782
41.7953	107.85	719.499705	-4.29156e-05	-1.90736e-06	4.29156e-05	-177.78
42.2447	107.86	719.566418	-5.0545e-05	-1.43052e-06	5.0545e-05	-178.512
42.6753	107.87	719.6331309999999	-5.67439e-05	-2.3842e-06	5.6267e-05	-177.966
43.1072	107.88	719.6998439999999	-5.76975e-05	-1.43052e-06	5.72207e-05	-179.004
43.5239	107.89	719.7665569999999	-5.6267e-05	-2.3842e-06	5.53133e-05	-177.942
43.9547	107.9	719.83327	-5.0545e-05	-2.3842e-06	4.95913e-05	-177.696
44.4028	107.91	719.8999829999999	-4.43461e-05	-1.43052e-06	4.38693e-05	-178.686
44.8185	107.92	719.966696	-3.71935e-05	0.0	3.67167e-05	180.0
45.2351	107.93	720.033409	-3.09946e-05	-4.76841e-07	3.00409e-05	-179.37
45.6507	107.94	720.1001219999999	-2.33651e-05	-9.53682e-07	2.24115e-05	-178.314
46.0818	107.95	720.166835	-1.62126e-05	-9.53682e-07	1.57357e-05	-177.564
46.4987	107.96	720.2335479999999	-1.14442e-05	-9.53682e-07	1.00136e-05	-176.31
46.9454	107.97	720.300261	-7.62945e-06	0.0	7.15259e-06	177.276
47.3942	107.98	720.366974	-2.3842e-06	-1.43052e-06	1.90736e-06	-158.196
47.8096	107.99	720.433687	2.3842e-06	0.0	2.86104e-06	0.0
53.2299	108.0	720.5003999999999	4.7684e-06	0.0	5.24524e-06	0.0
53.6465	108.01	720.567113	6.67575e-06	0.0	7.15259e-06	0.0
