Time (s) 	 Position (mm) 	 Delay (ps) 	 X 	 Y 	 R 	 theta 

5.5447	108.5	723.83605	-4.76841e-07	0.0	0.0	0.0
6.0251	108.51	723.9027629999999	0.0	-4.76841e-07	0.0	-90.0
6.4719	108.52	723.9694759999999	-2.86104e-06	-9.53682e-07	2.3842e-06	-165.966
6.888	108.53	724.0361889999999	-3.81473e-06	0.0	4.29156e-06	175.602
7.3363	108.54	724.102902	-3.33787e-06	-4.76841e-07	3.33787e-06	-174.804
7.7686	108.55	724.1696149999999	-4.7684e-06	0.0	3.81473e-06	180.0
8.2315	108.56	724.236328	-4.7684e-06	0.0	4.29156e-06	175.602
8.6635	108.57	724.3030409999999	-5.72208e-06	4.76841e-07	5.24524e-06	176.634
9.0788	108.58	724.369754	-5.24524e-06	0.0	4.7684e-06	176.184
9.5109	108.59	724.436467	-3.81473e-06	4.76841e-07	3.33787e-06	175.236
9.9265	108.6	724.5031799999999	-1.43052e-06	0.0	9.53682e-07	180.0
