Time (s) 	 Position (mm) 	 Delay (ps) 	 X 	 Y 	 R 	 theta 

5.5182	110.0	733.843	-1.62126e-05	-1.1921e-06	1.54973e-05	-176.268
5.9966	110.01	733.909713	-1.31131e-05	-7.15259e-07	1.26362e-05	-177.768
6.4127	110.02	733.976426	-1.07289e-05	-4.76841e-07	1.02521e-05	-177.228
6.8124	110.03	734.043139	-8.58313e-06	0.0	8.10629e-06	-177.666
7.2448	110.04	734.109852	-6.19891e-06	-4.76841e-07	5.96049e-06	180.0
7.6765	110.05	734.176565	-2.86104e-06	4.76841e-07	2.62262e-06	172.878
8.1087	110.06	734.2432779999999	0.0	0.0	4.76841e-07	-14.034
8.5399	110.07	734.3099909999999	3.81473e-06	-4.76841e-07	4.05314e-06	-7.122
8.9715	110.08	734.3767039999999	4.7684e-06	-2.3842e-07	4.7684e-06	-3.942
9.3874	110.09	734.443417	6.43733e-06	-7.15259e-07	7.15259e-06	-3.9
9.8188	110.1	734.5101299999999	8.10629e-06	4.76841e-07	8.10629e-06	2.292
10.2356	110.11	734.5768429999999	9.29838e-06	4.76841e-07	9.29838e-06	4.014
10.6512	110.12	734.643556	9.05996e-06	4.76841e-07	9.05996e-06	5.292
11.0827	110.13	734.7102689999999	8.58313e-06	4.76841e-07	8.58313e-06	3.432
11.4983	110.14	734.776982	5.96049e-06	9.53682e-07	6.19891e-06	7.494
11.93	110.15	734.843695	6.19891e-06	0.0	6.19891e-06	-1.548
12.362	110.16	734.910408	4.7684e-06	7.15259e-07	5.48366e-06	8.364
12.7779	110.17	734.977121	2.14578e-06	0.0	2.14578e-06	0.0
13.1934	110.18	735.043834	0.0	2.3842e-07	2.3842e-07	108.432
13.61	110.19	735.1105469999999	-2.86104e-06	-2.3842e-07	2.3842e-06	180.0
14.0576	110.2	735.1772599999999	-4.7684e-06	-7.15259e-07	4.52998e-06	-172.146
14.4893	110.21	735.2439729999999	-6.19891e-06	-7.15259e-07	5.96049e-06	-175.236
14.9052	110.22	735.3106859999999	-7.86787e-06	-2.3842e-07	7.86787e-06	-177.612
15.3527	110.23	735.377399	-9.05996e-06	-9.53682e-07	8.82155e-06	-175.602
15.8014	110.24	735.4441119999999	-8.10629e-06	4.76841e-07	7.62945e-06	176.268
16.2324	110.25	735.510825	-7.15259e-06	2.3842e-07	6.91417e-06	178.638
16.6483	110.26	735.577538	-4.52998e-06	-4.76841e-07	4.7684e-06	-178.152
17.0635	110.27	735.6442509999999	-2.3842e-06	2.3842e-07	1.90736e-06	169.692
17.4791	110.28	735.710964	4.76841e-07	0.0	4.76841e-07	14.034
17.8951	110.29	735.777677	4.29156e-06	4.76841e-07	4.29156e-06	6.342
18.3265	110.3	735.84439	8.10629e-06	2.3842e-07	8.10629e-06	2.244
18.744	110.31	735.9111029999999	1.09673e-05	0.0	1.12057e-05	0.0
19.1591	110.32	735.977816	1.31131e-05	2.3842e-07	1.31131e-05	2.148
19.5749	110.33	736.0445289999999	1.66894e-05	2.3842e-07	1.66894e-05	1.686
19.9906	110.34	736.111242	1.83583e-05	4.76841e-07	1.85968e-05	2.028
20.422	110.35	736.1779549999999	2.07425e-05	4.76841e-07	2.05041e-05	1.86
20.8554	110.36	736.2446679999999	2.02657e-05	9.53682e-07	2.05041e-05	2.292
21.2711	110.37	736.311381	1.88352e-05	4.76841e-07	1.88352e-05	1.506
21.7025	110.38	736.3780939999999	1.81199e-05	4.76841e-07	1.81199e-05	1.56
22.1171	110.39	736.444807	1.78815e-05	4.76841e-07	1.76431e-05	1.608
22.5187	110.4	736.51152	1.6451e-05	0.0	1.6451e-05	-0.576
22.9334	110.41	736.578233	1.33515e-05	2.3842e-07	1.31131e-05	2.862
23.3502	110.42	736.644946	1.12057e-05	4.76841e-07	1.14442e-05	2.49
23.7816	110.43	736.7116589999999	1.00136e-05	0.0	1.04905e-05	-0.912
24.1979	110.44	736.778372	9.77522e-06	4.76841e-07	9.5368e-06	3.012
24.6126	110.45	736.8450849999999	7.62945e-06	4.76841e-07	7.62945e-06	2.49
25.0447	110.46	736.9117979999999	5.00682e-06	9.53682e-07	5.24524e-06	8.616
25.4611	110.47	736.9785109999999	4.29156e-06	-2.3842e-07	4.29156e-06	-2.118
25.8772	110.48	737.045224	3.81473e-06	0.0	4.05314e-06	0.0
26.2924	110.49	737.1119369999999	3.81473e-06	0.0	3.81473e-06	-2.49
26.7079	110.5	737.17865	2.86104e-06	0.0	2.62262e-06	3.366
27.1234	110.51	737.245363	2.14578e-06	-4.76841e-07	2.14578e-06	-4.398
27.5564	110.52	737.3120759999999	1.43052e-06	-7.15259e-07	1.43052e-06	-26.562
27.9714	110.53	737.378789	4.76841e-07	0.0	4.76841e-07	0.0
28.3882	110.54	737.445502	2.3842e-07	-2.3842e-07	0.0	-63.438
28.8027	110.55	737.512215	-4.76841e-07	-7.15259e-07	7.15259e-07	-135.0
29.2514	110.56	737.578928	-4.76841e-07	-4.76841e-07	4.76841e-07	-158.196
29.6666	110.57	737.645641	-4.76841e-07	0.0	0.0	180.0
30.0825	110.58	737.7123539999999	1.1921e-06	0.0	1.43052e-06	18.432
30.5311	110.59	737.7790669999999	3.57629e-06	2.3842e-07	3.57629e-06	2.604
30.9624	110.6	737.8457799999999	4.29156e-06	4.76841e-07	4.7684e-06	4.086
31.3769	110.61	737.9124929999999	6.19891e-06	0.0	6.43733e-06	-1.398
31.7935	110.62	737.979206	8.34471e-06	-2.3842e-07	8.58313e-06	-2.202
32.2095	110.63	738.0459189999999	1.12057e-05	2.3842e-07	1.12057e-05	0.846
32.6413	110.64	738.112632	1.31131e-05	4.76841e-07	1.35899e-05	2.76
33.0729	110.65	738.179345	1.45436e-05	4.76841e-07	1.43052e-05	2.634
33.4898	110.66	738.246058	1.62126e-05	0.0	1.62126e-05	1.17
33.9202	110.67	738.312771	1.85968e-05	4.76841e-07	1.88352e-05	1.506
34.3685	110.68	738.379484	2.00273e-05	7.15259e-07	1.97889e-05	2.388
34.7848	110.69	738.446197	2.00273e-05	4.76841e-07	2.00273e-05	2.364
35.2011	110.7	738.5129099999999	2.00273e-05	9.53682e-07	2.02657e-05	2.328
35.6159	110.71	738.5796229999999	2.02657e-05	-4.76841e-07	2.05041e-05	-0.924
36.0647	110.72	738.6463359999999	2.00273e-05	7.15259e-07	2.00273e-05	1.422
36.4965	110.73	738.713049	1.85968e-05	2.3842e-07	1.81199e-05	1.062
36.927	110.74	738.7797619999999	1.59742e-05	9.53682e-07	1.59742e-05	3.54
37.3434	110.75	738.8464749999999	1.38283e-05	2.3842e-07	1.35899e-05	0.0
37.775	110.76	738.913188	1.07289e-05	2.3842e-07	1.04905e-05	0.924
38.1757	110.77	738.9799009999999	6.91417e-06	0.0	6.91417e-06	1.398
38.6396	110.78	739.046614	3.09946e-06	-4.76841e-07	2.62262e-06	-3.576
39.0713	110.79	739.113327	-3.33787e-06	-7.15259e-07	3.81473e-06	-170.538
39.5027	110.8	739.18004	-9.5368e-06	-4.76841e-07	9.05996e-06	180.0
39.9511	110.81	739.246753	-1.35899e-05	-4.76841e-07	1.31131e-05	-178.548
40.3821	110.82	739.313466	-1.78815e-05	-7.15259e-07	1.81199e-05	-177.396
40.8144	110.83	739.3801789999999	-2.43188e-05	-1.43052e-06	2.43188e-05	-176.844
41.2294	110.84	739.4468919999999	-2.88488e-05	-2.3842e-07	2.93256e-05	-179.676
41.6786	110.85	739.5136049999999	-3.24252e-05	-1.1921e-06	3.21867e-05	-177.924
42.1414	110.86	739.5803179999999	-3.5763e-05	-1.43052e-06	3.5763e-05	-178.146
42.5897	110.87	739.647031	-3.88625e-05	-1.66894e-06	3.88625e-05	-178.044
43.0055	110.88	739.7137439999999	-4.17235e-05	-7.15259e-07	4.14851e-05	-179.088
43.4365	110.89	739.780457	-4.33924e-05	-7.15259e-07	4.3154e-05	-179.118
43.8694	110.9	739.84717	-4.3154e-05	-1.1921e-06	4.29156e-05	-178.668
44.285	110.91	739.9138829999999	-4.41077e-05	-1.66894e-06	4.38693e-05	-177.612
44.6995	110.92	739.980596	-4.45845e-05	-2.3842e-06	4.48229e-05	-177.462
45.1314	110.93	740.047309	-4.43461e-05	-2.14578e-06	4.41077e-05	-177.204
45.5477	110.94	740.114022	-4.36308e-05	-1.43052e-06	4.33924e-05	-178.02
45.9963	110.95	740.180735	-4.10082e-05	-9.53682e-07	4.05314e-05	-178.824
46.427	110.96	740.247448	-3.88625e-05	-1.1921e-06	3.83856e-05	-178.506
46.8429	110.97	740.3141609999999	-3.67167e-05	-9.53682e-07	3.62399e-05	-178.428
47.2745	110.98	740.380874	-3.55246e-05	-2.3842e-07	3.52862e-05	-179.46
47.6904	110.99	740.4475869999999	-3.24252e-05	-1.1921e-06	3.21867e-05	-177.636
53.1127	111.0	740.5142999999999	-3.14715e-05	-4.76841e-07	3.12331e-05	-179.082
53.5611	111.01	740.581013	-2.88488e-05	-7.15259e-07	2.86103e-05	-178.344
53.9754	111.02	740.6477259999999	-2.71798e-05	-2.3842e-07	2.69414e-05	-179.646
54.3914	111.03	740.714439	-2.40804e-05	-7.15259e-07	2.36036e-05	-178.398
54.8086	111.04	740.781152	-2.24115e-05	-4.76841e-07	2.19346e-05	-178.698
55.239	111.05	740.847865	-1.71663e-05	-4.76841e-07	1.69278e-05	-177.732
55.6561	111.06	740.914578	-8.34471e-06	-2.3842e-07	7.62945e-06	-178.698
56.0711	111.07	740.9812909999999	3.09946e-06	0.0	3.09946e-06	0.0
56.4871	111.08	741.048004	1.78815e-05	7.15259e-07	1.85968e-05	2.556
56.9504	111.09	741.1147169999999	3.55246e-05	7.15259e-07	3.64783e-05	1.554
57.3824	111.1	741.1814299999999	5.86512e-05	2.14578e-06	6.00817e-05	2.058
57.7979	111.11	741.2481429999999	8.58312e-05	1.90736e-06	8.65464e-05	1.428
58.2143	111.12	741.314856	0.000115633	2.62262e-06	0.000116826	1.464
58.6296	111.13	741.3815689999999	0.000150443	3.81473e-06	0.000152112	1.5
59.0615	111.14	741.448282	0.000186444	5.48366e-06	0.00018859	1.77
59.4777	111.15	741.514995	0.000226737	6.91417e-06	0.000228883	1.788
59.8933	111.16	741.5817079999999	0.000271084	8.10629e-06	0.00027323	1.776
60.326	111.17	741.648421	0.000318529	9.29838e-06	0.000320913	1.692
60.7412	111.18	741.715134	0.000366451	1.12057e-05	0.000369074	1.752
61.1726	111.19	741.781847	0.000421764	1.23978e-05	0.000424387	1.704
61.6055	111.2	741.84856	0.000478031	1.43052e-05	0.000481131	1.74
62.0197	111.21	741.915273	0.000543598	1.59742e-05	0.000546459	1.71
62.4526	111.22	741.9819859999999	0.00060964	1.69278e-05	0.000612978	1.596
62.8849	111.23	742.0486989999999	0.000688557	1.9312e-05	0.000693087	1.596
63.3006	111.24	742.1154119999999	0.000770573	2.16962e-05	0.000775341	1.632
63.7165	111.25	742.1821249999999	0.000868563	2.52725e-05	0.0008719	1.662
64.1312	111.26	742.248838	0.000958208	2.78951e-05	0.000962261	1.662
64.547	111.27	742.3155509999999	0.00105787	3.02793e-05	0.00106145	1.65
64.9632	111.28	742.382264	0.00115968	3.33788e-05	0.00116492	1.656
65.3787	111.29	742.448977	0.00127149	3.67167e-05	0.00127626	1.668
65.7957	111.3	742.51569	0.00137521	3.91009e-05	0.00137997	1.644
66.2114	111.31	742.582403	0.00146533	4.22003e-05	0.00146914	1.656
66.6274	111.32	742.6491159999999	0.00153352	4.36308e-05	0.00153733	1.638
67.0418	111.33	742.715829	0.00157238	4.55382e-05	0.001575	1.662
67.4749	111.34	742.7825419999999	0.00157238	4.48229e-05	0.00157285	1.632
67.8891	111.35	742.8492549999999	0.00151015	4.29156e-05	0.00150848	1.626
68.3214	111.36	742.9159679999999	0.00139309	4.0293e-05	0.00138856	1.668
68.7214	111.37	742.982681	0.00119925	3.48093e-05	0.00119305	1.662
69.1214	111.38	743.0493939999999	0.000938181	2.59877e-05	0.000925545	1.608
69.5381	111.39	743.1161069999999	0.000578169	1.6451e-05	0.00055838	1.692
70.0011	111.4	743.18282	0.000153066	4.29156e-06	0.000122786	1.878
70.4171	111.41	743.2495329999999	-0.000313284	-9.5368e-06	0.000331165	-178.302
70.8496	111.42	743.316246	-0.000812296	-2.3842e-05	0.000838522	-178.362
71.2645	111.43	743.382959	-0.00132895	-3.93393e-05	0.00135494	-178.32
71.6803	111.44	743.449672	-0.00182558	-5.36444e-05	0.00185443	-178.344
72.129	111.45	743.516385	-0.00229885	-6.69961e-05	0.00232984	-178.344
72.5437	111.46	743.583098	-0.00268938	-7.72481e-05	0.00270964	-178.362
72.9604	111.47	743.649811	-0.00297357	-8.6308e-05	0.00298573	-178.344
73.3914	111.48	743.7165239999999	-0.00312783	-9.01227e-05	0.00313856	-178.356
73.8082	111.49	743.7832369999999	-0.0031686	-9.13148e-05	0.00317194	-178.356
74.2392	111.5	743.8499499999999	-0.00309731	-8.98843e-05	0.00309612	-178.338
74.6552	111.51	743.916663	-0.00289322	-8.36854e-05	0.00288512	-178.338
75.0872	111.52	743.9833759999999	-0.00257851	-7.51023e-05	0.00255801	-178.332
75.5025	111.53	744.050089	-0.00222422	-6.38966e-05	0.00221397	-178.356
75.9182	111.54	744.116802	-0.0018468	-5.36444e-05	0.00182367	-178.326
76.3349	111.55	744.1835149999999	-0.00142766	-4.07698e-05	0.00141192	-178.362
76.7656	111.56	744.250228	-0.00106812	-3.05178e-05	0.00105406	-178.362
77.1807	111.57	744.3169409999999	-0.000725988	-2.0981e-05	0.000712637	-178.326
77.5974	111.58	744.383654	-0.00044656	-1.33515e-05	0.000433208	-178.266
78.0133	111.59	744.450367	-0.000249865	-6.43733e-06	0.000242949	-178.536
78.4461	111.6	744.51708	-0.000130416	-4.52998e-06	0.000124694	-178.038
78.8769	111.61	744.5837929999999	-6.77113e-05	-1.90736e-06	6.50887e-05	-178.656
79.2926	111.62	744.650506	-6.79498e-05	-2.3842e-06	6.65192e-05	-178.122
79.7087	111.63	744.7172189999999	-9.70368e-05	-2.3842e-06	9.70368e-05	-178.62
80.1406	111.64	744.7839319999999	-0.000155211	-3.81473e-06	0.000158072	-178.578
80.5725	111.65	744.850645	-0.000250818	-7.39101e-06	0.000254156	-178.386
81.005	111.66	744.9173579999999	-0.000308754	-9.05996e-06	0.000311138	-178.35
81.4514	111.67	744.984071	-0.000365021	-1.04905e-05	0.000367882	-178.422
81.8842	111.68	745.050784	-0.000389339	-1.12057e-05	0.000391724	-178.392
82.316	111.69	745.117497	-0.000402691	-1.1921e-05	0.000401976	-178.338
82.7632	111.7	745.18421	-0.0003922	-1.16826e-05	0.000391247	-178.29
83.1797	111.71	745.250923	-0.0003531	-1.02521e-05	0.000351192	-178.338
83.6271	111.72	745.317636	-0.000308039	-8.10629e-06	0.000304939	-178.488
84.059	111.73	745.3843489999999	-0.000247957	-7.62945e-06	0.000244142	-178.302
84.4755	111.74	745.4510619999999	-0.000188828	-5.72208e-06	0.000186444	-178.356
84.9227	111.75	745.5177749999999	-0.000135661	-4.52998e-06	0.000130654	-178.092
85.3711	111.76	745.584488	-8.79769e-05	-3.09946e-06	8.51159e-05	-177.966
85.8187	111.77	745.6512009999999	-4.62534e-05	-1.1921e-06	4.29156e-05	-178.848
86.2501	111.78	745.717914	2.14578e-06	2.3842e-07	3.81473e-06	6.84
86.6664	111.79	745.784627	3.33788e-05	1.1921e-06	3.52862e-05	2.112
87.0814	111.8	745.8513399999999	8.6308e-05	2.86104e-06	8.82153e-05	1.938
87.4972	111.81	745.918053	0.00014782	4.7684e-06	0.000153781	1.77
87.9128	111.82	745.9847659999999	0.000248434	6.91417e-06	0.000255587	1.56
88.3447	111.83	746.051479	0.000356438	1.02521e-05	0.00036216	1.626
88.7776	111.84	746.118192	0.000467541	1.31131e-05	0.000474455	1.578
89.1915	111.85	746.184905	0.000593904	1.69278e-05	0.000599865	1.632
89.6251	111.86	746.2516179999999	0.000737671	2.14578e-05	0.000746731	1.68
90.0566	111.87	746.318331	0.000876907	2.50341e-05	0.000882629	1.626
90.4725	111.88	746.3850439999999	0.00101472	2.9564e-05	0.00102354	1.674
90.9046	111.89	746.4517569999999	0.00116349	3.43325e-05	0.00117088	1.698
91.3199	111.9	746.51847	0.00129486	3.76704e-05	0.0013013	1.662
91.7353	111.91	746.5851829999999	0.00140072	4.0293e-05	0.0014031	1.662
92.1511	111.92	746.651896	0.00147844	4.26772e-05	0.00148226	1.65
92.567	111.93	746.718609	0.00154138	4.52998e-05	0.00154401	1.674
92.9826	111.94	746.785322	0.00157476	4.48229e-05	0.00157595	1.632
93.4143	111.95	746.852035	0.00157953	4.55382e-05	0.00158048	1.65
93.8311	111.96	746.9187479999999	0.00156236	4.48229e-05	0.00156236	1.65
