Time (s) 	 Position (mm) 	 Delay (ps) 	 X 	 Y 	 R 	 theta 

5.5875	107.0	713.8290999999999	6.65899e-07	-6.1002e-07	9.37845e-07	-41.4
6.0501	107.01	713.895813	-7.35749e-08	1.1269e-07	4.07921e-07	149.802
6.4666	107.02	713.9625259999999	-3.94883e-07	-4.65663e-07	6.00707e-07	-132.09
6.8978	107.03	714.029239	-1.03191e-06	-3.99539e-07	9.88141e-07	-174.498
7.3447	107.04	714.095952	8.83829e-07	8.64271e-07	1.10642e-06	49.008
7.7454	107.05	714.162665	5.52278e-07	1.81609e-07	5.26201e-07	9.66
8.1622	107.06	714.229378	3.24102e-07	-1.77884e-07	3.84638e-07	-53.256
8.5932	107.07	714.2960909999999	4.33067e-07	7.31092e-07	8.55889e-07	58.17
9.0084	107.08	714.362804	1.03378e-06	-9.22014e-08	9.90934e-07	-5.844
9.4418	107.09	714.429517	-3.14789e-07	8.38196e-09	1.37837e-07	-115.86
9.8565	107.1	714.49623	7.59963e-07	-4.17234e-07	5.64385e-07	-58.884
10.2895	107.11	714.5629429999999	-9.85347e-07	-5.30856e-08	1.1297e-06	-167.754
10.7375	107.12	714.629656	-5.93256e-07	-8.47508e-08	5.9605e-07	-151.488
11.1691	107.13	714.6963689999999	-9.22014e-08	-1.41562e-07	1.67639e-07	-4.668
11.5997	107.14	714.7630819999999	2.59841e-07	-4.54487e-07	5.96981e-07	-44.634
12.0487	107.15	714.829795	1.89991e-07	2.46802e-07	2.53322e-07	-28.416
12.4794	107.16	714.8965079999999	-4.47968e-07	2.8778e-07	5.886e-07	138.906
12.9436	107.17	714.963221	5.83943e-07	-7.0781e-08	7.32023e-07	-10.098
13.3601	107.18	715.029934	6.70557e-08	-2.60772e-07	3.0827e-07	-32.154
13.7919	107.19	715.096647	8.66135e-08	-6.61244e-08	4.72182e-07	-166.032
14.2397	107.2	715.16336	-9.43433e-07	2.06755e-07	7.88834e-07	158.598
14.6704	107.21	715.230073	3.76256e-07	6.54723e-07	9.82553e-07	23.838
15.1192	107.22	715.296786	1.52365e-06	1.73227e-07	1.44356e-06	13.218
15.5344	107.23	715.3634989999999	1.32621e-06	-1.63914e-07	9.23876e-07	8.412
15.9829	107.24	715.4302119999999	3.09201e-07	1.44356e-07	2.73811e-07	141.0
16.43	107.25	715.4969249999999	-4.89879e-07	-2.60771e-08	4.82429e-07	141.018
16.8465	107.26	715.563638	1.16323e-06	3.68806e-07	1.31503e-06	11.448
17.293	107.27	715.6303509999999	4.90811e-07	2.76605e-07	7.04084e-07	22.83
17.7407	107.28	715.697064	9.31327e-08	-3.55767e-07	3.45522e-07	-58.47
18.1895	107.29	715.763777	-1.01515e-07	2.60772e-07	3.1572e-07	150.264
18.6042	107.3	715.8304899999999	-1.24798e-07	1.86266e-08	1.16416e-07	130.674
19.1329	107.31	715.897203	2.45591e-06	-9.39242e-07	2.30597e-06	-27.708
19.9641	107.32	715.9639159999999	-2.60492e-06	-6.61244e-08	1.98187e-06	177.204
20.6687	107.33	716.030629	-3.6359e-06	5.06643e-07	3.09946e-06	167.982
21.1965	107.34	716.097342	2.53321e-06	-4.47037e-07	2.29479e-06	1.374
