 Position (mm) 	 Delay (s) 	 X 	 Y 	 R 	 theta 
92.49	6.17028537e-10	-8.817898333333333e-06	1.910308333333333e-06	8.9970225e-06	167.669
92.5	6.1709525e-10	-9.156045833333334e-06	1.6935416666666667e-06	9.322831666666668e-06	169.52999999999997
92.51	6.17161963e-10	-8.811379166666668e-06	1.6014941666666667e-06	8.953945833333333e-06	169.6785
92.52	6.17228676e-10	-8.786776666666666e-06	1.8087175000000003e-06	9.004006666666668e-06	168.393
92.53	6.17295389e-10	-8.767063333333335e-06	1.8709616666666666e-06	8.9617875e-06	167.93049999999997
92.54	6.17362102e-10	-9.0131675e-06	2.03146e-06	9.204703333333333e-06	167.2955
92.55	6.174288149999999e-10	-8.617274166666667e-06	1.6549683333333331e-06	8.774591666666666e-06	169.08849999999998
92.56	6.174955279999999e-10	-8.679363333333334e-06	1.8476783333333333e-06	8.8346625e-06	167.92149999999998
92.57	6.175622409999999e-10	-8.693644166666668e-06	1.8556716666666666e-06	8.854762500000001e-06	167.9605
92.58	6.176289539999999e-10	-9.393610833333333e-06	2.1618441666666667e-06	9.619301666666667e-06	167.085
92.59	6.17695667e-10	-8.951543333333333e-06	1.854970833333333e-06	9.143084166666667e-06	168.21849999999998
92.6	6.177623799999999e-10	-8.720651666666667e-06	1.85536e-06	8.948437500000002e-06	167.9965
92.61	6.178290929999999e-10	-8.657011666666667e-06	1.8225300000000001e-06	8.832644166666668e-06	168.08149999999998
92.62	6.17895806e-10	-8.7499125e-06	1.7949791666666666e-06	8.910874166666665e-06	168.3525
