Time (s) 	 Position (mm) 	 Delay (ps) 	 X 	 Y 	 R 	 theta 

6.0044	90.0	600.4169999999999	-8.23109e-06	2.10387e-06	8.45088e-06	165.588
7.0593	90.01	600.483713	-9.04227e-06	2.15789e-06	9.33191e-06	166.452
8.0831	90.02	600.5504259999999	-9.08697e-06	1.74158e-06	9.28255e-06	169.146
9.1069	90.03	600.617139	-8.34843e-06	1.60561e-06	8.42201e-06	168.942
10.1304	90.04	600.683852	-8.25903e-06	1.94368e-06	8.55146e-06	166.71
11.1541	90.05	600.7505649999999	-7.7468e-06	1.45473e-06	7.83341e-06	169.41
12.1777	90.06	600.817278	-7.79988e-06	1.94462e-06	7.98801e-06	165.624
13.1855	90.07	600.8839909999999	-8.35775e-06	1.89711e-06	8.58313e-06	167.268
14.2087	90.08	600.950704	-8.04575e-06	1.4864e-06	8.18638e-06	169.284
15.2164	90.09	601.017417	-8.30187e-06	1.73972e-06	8.57754e-06	168.09
16.2235	90.1	601.08413	-8.17241e-06	1.37836e-06	8.32981e-06	170.736
17.2316	90.11	601.150843	-8.38755e-06	1.88035e-06	8.62597e-06	167.448
18.2391	90.12	601.217556	-9.03761e-06	2.04799e-06	9.28255e-06	167.136
19.2457	90.13	601.2842689999999	-9.22574e-06	2.4941e-06	9.48278e-06	164.682
20.2535	90.14	601.3509819999999	-8.2851e-06	1.953e-06	8.59337e-06	166.872
21.2776	90.15	601.417695	-8.62317e-06	2.17652e-06	8.94355e-06	166.164
22.3007	90.16	601.4844079999999	-8.84483e-06	1.71178e-06	9.03575e-06	169.014
23.3247	90.17	601.551121	-9.3347e-06	1.9232e-06	9.46136e-06	168.288
24.3633	90.18	601.617834	-8.8411e-06	1.90642e-06	8.94634e-06	167.736
25.3718	90.19	601.684547	-8.47789e-06	1.67453e-06	8.71351e-06	169.086
26.3952	90.2	601.75126	-8.50303e-06	1.55159e-06	8.62038e-06	169.692
27.4032	90.21	601.8179729999999	-8.08394e-06	1.68384e-06	8.31025e-06	168.294
