Time (s) 	 Position (mm) 	 Delay (ps) 	 X 	 Y 	 R 	 theta 

5.9758	91.0	607.0883	-4.56724e-06	-7.11626e-06	1.00816e-05	-107.928
7.031	91.01	607.1550129999999	-3.16744e-06	-5.36445e-06	6.12161e-06	-124.782
8.0711	91.02	607.221726	-3.69737e-06	2.32832e-08	3.78305e-06	177.972
9.0941	91.03	607.2884389999999	-2.64776e-06	5.13162e-07	2.67664e-06	168.588
10.1173	91.04	607.355152	-3.67874e-06	5.10368e-07	3.46174e-06	172.914
11.1422	91.05	607.4218649999999	-4.21613e-06	6.23991e-08	4.14255e-06	179.328
12.149	91.06	607.488578	-3.39841e-06	3.26896e-07	3.63497e-06	174.276
13.173	91.07	607.5552909999999	-1.96976e-06	-5.77422e-08	1.88594e-06	-178.086
14.18	91.08	607.622004	-4.65012e-06	1.60188e-07	4.60356e-06	178.314
15.1874	91.09	607.688717	-2.91505e-06	-7.54376e-08	3.05662e-06	-179.106
16.1952	91.1	607.7554299999999	-2.82285e-06	-1.29455e-07	2.63845e-06	-176.07
17.2026	91.11	607.822143	-5.12417e-06	5.62522e-07	5.27783e-06	173.76
18.2094	91.12	607.888856	-3.42263e-06	1.71364e-07	3.19073e-06	177.168
19.2186	91.13	607.955569	-3.89761e-06	3.37141e-07	4.01496e-06	174.708
20.2422	91.14	608.022282	-2.72972e-06	-1.50875e-07	2.55743e-06	-174.93
21.25	91.15	608.088995	-4.57469e-06	-6.23991e-08	4.79634e-06	-179.454
22.2571	91.16	608.1557079999999	-6.27156e-06	8.46576e-07	6.27901e-06	172.632
23.281	91.17	608.2224209999999	-2.08338e-06	-5.30858e-07	2.27151e-06	-166.512
24.3029	91.18	608.289134	-4.64174e-06	2.51458e-08	4.80658e-06	179.286
25.3274	91.19	608.3558469999999	-5.93721e-06	7.4413e-07	5.9875e-06	172.89
26.3662	91.2	608.42256	-2.98211e-06	-2.79398e-09	2.76791e-06	-179.694
27.3907	91.21	608.4892729999999	-1.31597e-06	-5.30858e-07	1.37557e-06	-156.642
28.3978	91.22	608.555986	-2.88711e-06	-2.91506e-07	2.9551e-06	-174.786
29.4057	91.23	608.622699	-5.26666e-06	3.74393e-07	5.38494e-06	175.896
30.4134	91.24	608.689412	-6.58169e-06	3.58561e-07	6.61894e-06	176.928
31.4199	91.25	608.756125	-6.94863e-06	6.04432e-07	6.88809e-06	175.404
32.4288	91.26	608.822838	-7.22989e-06	3.66943e-07	7.25131e-06	177.156
33.4507	91.27	608.889551	-6.31719e-06	4.82429e-07	6.33954e-06	175.8
34.4598	91.28	608.9562639999999	-5.91952e-06	6.84526e-07	5.91393e-06	173.556
35.4668	91.29	609.022977	-5.40449e-06	2.57978e-07	5.45479e-06	177.282
36.4748	91.3	609.0896899999999	-4.18446e-06	-4.8429e-08	4.02707e-06	-179.274
37.4975	91.31	609.156403	-1.91668e-06	-8.84761e-08	1.99863e-06	-176.628
38.5061	91.32	609.2231159999999	-2.03682e-06	-1.95579e-08	2.11319e-06	-179.91
