Time (s) 	 Position (mm) 	 Delay (ps) 	 X 	 Y 	 R 	 theta 

7.1835	89.0	593.7456999999999	0.000109219	-0.000109222	0.000109219	-12.3855
9.3423	89.01	593.812413	0.000109219	-0.00010445475	0.000109219	-12.344999999999999
11.4701	89.02	593.8791259999999	0.000109219	-6.5548825e-05	0.000109219	-12.580499999999999
13.5647	89.03	593.945839	0.000109219	-4.65552e-05	0.000109219	-12.589500000000001
15.6601	89.04	594.012552	0.000109219	-4.9328675e-05	0.000109219	-12.492
17.7548	89.05	594.079265	0.000109219	-6.1763e-05	0.000109219	-12.384
19.8499	89.06	594.145978	0.000109219	-6.4273825e-05	0.000109219	-12.442499999999999
22.5215	89.07	594.212691	0.00020831924999999997	-4.9799925e-05	0.00021389225	-13.474499999999999
24.6007	89.08	594.279404	3.6001375e-05	-9.059975000000001e-06	3.6239825e-05	-14.1135
26.7271	89.09	594.3461169999999	-0.0001585495	3.2902000000000004e-05	0.00016188725	168.1935
28.8226	89.1	594.4128299999999	-0.000284912	6.032025e-05	0.000291588	168.0
30.9175	89.11	594.4795429999999	-0.0002651235	5.5551725e-05	0.0002698915	168.003
33.045	89.12	594.546256	-9.25069e-05	1.88352e-05	9.2268375e-05	168.0
35.1561	89.13	594.6129689999999	0.00017333125000000002	-3.9577725e-05	0.0001792915	-12.618
37.2674	89.14	594.679682	0.00040984325	-8.988429999999999e-05	0.0004212875	-12.325499999999998
39.3617	89.15	594.746395	0.000533346	-0.00011706375	0.000545982	-12.315
41.4572	89.16	594.8131079999999	0.00044059925000000005	-9.75136e-05	0.00044989775000000003	-12.440999999999999
43.5683	89.17	594.879821	0.000138522	-3.0756175e-05	0.00013971425	-12.4695
45.6632	89.18	594.946534	-0.000281336	6.0081825000000006e-05	0.00028920374999999996	167.883
47.758	89.19	595.013247	-0.00070476925	0.00015115825	0.0007224120000000001	167.85
49.8532	89.2	595.07996	-0.001003512	0.00021648475	0.001027355	167.7885
51.9488	89.21	595.146673	-0.00112558	0.00024199575000000001	0.00115157	167.83350000000002
54.0441	89.22	595.2133859999999	-0.0010702675	0.00023079	0.001093635	167.81099999999998
56.1226	89.23	595.280099	-0.0008993185	0.00019335825	0.0009176770000000001	167.82600000000002
58.2503	89.24	595.3468119999999	-0.00066805275	0.000143529	0.00068092725	167.802
60.3446	89.25	595.4135249999999	-0.000380518	8.106279999999999e-05	0.00038671699999999996	167.889
62.4557	89.26	595.480238	-4.553822499999999e-05	8.34471e-06	4.3154025e-05	169.10699999999997
64.5507	89.27	595.5469509999999	0.00030923100000000003	-6.98571e-05	0.00031900600000000004	-12.600000000000001
