Time (s) 	 Position (mm) 	 Delay (ps) 	 X 	 Y 	 R 	 theta 

6.0629	91.0	607.0883	-3.36247e-05	6.20636e-06	3.46305e-05	169.404
7.1185	91.01	607.1550129999999	-3.35055e-05	6.56027e-06	3.40568e-05	168.954
8.1272	91.02	607.221726	-3.66757e-05	7.02593e-06	3.73388e-05	169.032
9.1498	91.03	607.2884389999999	-4.00024e-05	9.30211e-06	4.19246e-05	167.064
10.1572	91.04	607.355152	-3.47572e-05	7.19729e-06	3.54352e-05	168.318
11.1652	91.05	607.4218649999999	-3.4597e-05	7.80454e-06	3.51931e-05	167.298
12.1734	91.06	607.488578	-3.49733e-05	7.55492e-06	3.59344e-05	168.09
13.1799	91.07	607.5552909999999	-3.56475e-05	7.75984e-06	3.67837e-05	167.946
14.2039	91.08	607.622004	-3.94548e-05	7.46179e-06	4.02781e-05	169.218
15.2273	91.09	607.688717	-3.75288e-05	6.55281e-06	3.792e-05	170.088
16.2349	91.1	607.7554299999999	-3.54538e-05	7.11161e-06	3.66198e-05	168.87
17.2428	91.11	607.822143	-4.0822e-05	8.26275e-06	4.14031e-05	168.564
18.2668	91.12	607.888856	-3.83968e-05	7.74494e-06	3.90264e-05	168.432
19.2898	91.13	607.955569	-3.99018e-05	8.49372e-06	4.11982e-05	168.072
20.2977	91.14	608.022282	-3.96373e-05	8.39686e-06	4.05947e-05	168.09
21.305	91.15	608.088995	-3.33565e-05	7.69278e-06	3.39265e-05	166.932
22.3134	91.16	608.1557079999999	-3.70855e-05	8.51607e-06	3.81249e-05	167.07
23.32	91.17	608.2224209999999	-3.31739e-05	6.96632e-06	3.36582e-05	168.264
24.3274	91.18	608.289134	-3.24252e-05	5.25269e-06	3.32e-05	170.634
25.3357	91.19	608.3558469999999	-3.70333e-05	7.76356e-06	3.78119e-05	168.27
26.3429	91.2	608.42256	-3.04022e-05	6.84711e-06	3.10841e-05	167.424
27.3669	91.21	608.4892729999999	-3.75288e-05	6.49321e-06	3.83782e-05	170.256
28.3895	91.22	608.555986	-3.5547e-05	7.92375e-06	3.60201e-05	167.454
29.4135	91.23	608.622699	-3.56326e-05	8.37824e-06	3.65006e-05	166.854
30.437	91.24	608.689412	-3.78119e-05	8.15472e-06	3.83931e-05	167.604
31.4605	91.25	608.756125	-3.29765e-05	7.29787e-06	3.37216e-05	167.556
32.4843	91.26	608.822838	-4.09151e-05	9.28721e-06	4.19805e-05	167.268
33.5075	91.27	608.889551	-3.77374e-05	7.17121e-06	3.7797e-05	169.17
34.5309	91.28	608.9562639999999	-3.03538e-05	5.91579e-06	3.10133e-05	168.978
35.555	91.29	609.022977	-3.26487e-05	6.57144e-06	3.3472e-05	168.594
36.5626	91.3	609.0896899999999	-4.19023e-05	9.01526e-06	4.25878e-05	167.97
37.5696	91.31	609.156403	-3.96559e-05	6.98122e-06	4.01738e-05	170.01
38.5937	91.32	609.2231159999999	-4.03377e-05	8.70606e-06	4.12914e-05	167.964
39.6009	91.33	609.2898289999999	-3.61169e-05	7.24572e-06	3.63963e-05	168.666
40.6258	91.34	609.356542	-3.36024e-05	8.38941e-06	3.47386e-05	166.14
41.6323	91.35	609.4232549999999	-3.39712e-05	7.16749e-06	3.46417e-05	167.97
42.6395	91.36	609.489968	-3.4869e-05	8.18452e-06	3.58487e-05	166.896
43.6473	91.37	609.556681	-3.46268e-05	6.82104e-06	3.51893e-05	168.9
44.671	91.38	609.623394	-3.69328e-05	7.12651e-06	3.78231e-05	168.99
45.6945	91.39	609.690107	-4.0252e-05	8.68371e-06	4.08704e-05	167.808
46.7185	91.4	609.75682	-3.9425e-05	9.01154e-06	4.0889e-05	167.328
47.7585	91.41	609.8235329999999	-4.09784e-05	8.16962e-06	4.15447e-05	168.78
48.7812	91.42	609.8902459999999	-4.28038e-05	7.28297e-06	4.33626e-05	170.292
49.7891	91.43	609.956959	-4.15596e-05	9.8907e-06	4.27628e-05	166.488
50.7961	91.44	610.0236719999999	-4.20252e-05	8.22177e-06	4.27442e-05	168.804
51.8199	91.45	610.090385	-3.31739e-05	7.56609e-06	3.37141e-05	167.214
