Time (s) 	 Position (mm) 	 Delay (ps) 	 X 	 Y 	 R 	 theta 

6.0813	91.0	607.0883	-4.75722e-06	-3.35278e-07	4.74605e-06	-176.412
7.1372	91.01	607.1550129999999	-4.17235e-06	-4.47037e-08	4.29529e-06	-179.25
8.1604	91.02	607.221726	-4.08667e-06	2.04892e-07	4.06805e-06	177.174
9.1678	91.03	607.2884389999999	-3.59492e-06	-2.23518e-07	3.57629e-06	-176.532
10.1912	91.04	607.355152	-3.80726e-06	-4.91742e-07	3.83335e-06	-172.812
11.2151	91.05	607.4218649999999	-4.02707e-06	-2.83124e-07	4.04197e-06	-176.28
12.2225	91.06	607.488578	-5.26759e-06	-1.11759e-08	5.23034e-06	-179.964
13.2292	91.07	607.5552909999999	-4.56351e-06	1.04309e-07	4.52626e-06	178.35
14.237	91.08	607.622004	-3.91903e-06	1.63914e-07	3.92276e-06	177.432
15.2455	91.09	607.688717	-4.23941e-06	2.30969e-07	4.27294e-06	176.928
16.2687	91.1	607.7554299999999	-3.89668e-06	2.19793e-07	3.86316e-06	177.174
17.2755	91.11	607.822143	-3.73276e-06	5.99775e-07	3.76256e-06	171.132
18.2831	91.12	607.888856	-3.93394e-06	2.943e-07	3.95256e-06	175.65
19.2903	91.13	607.955569	-4.48528e-06	-1.49013e-08	4.45548e-06	-179.568
20.3147	91.14	608.022282	-4.21333e-06	-5.14094e-07	4.24686e-06	-173.376
21.3381	91.15	608.088995	-4.77585e-06	1.26661e-07	4.70507e-06	178.938
22.3619	91.16	608.1557079999999	-4.03079e-06	-7.45064e-09	4.00472e-06	179.856
23.3848	91.17	608.2224209999999	-3.56884e-06	-4.09784e-08	3.55022e-06	-179.676
24.3937	91.18	608.289134	-4.65664e-06	-1.30386e-07	4.63429e-06	-178.68
25.4169	91.19	608.3558469999999	-4.01962e-06	2.19793e-07	4.0755e-06	176.556
26.4242	91.2	608.42256	-3.90041e-06	-4.09784e-08	3.86688e-06	-179.706
27.4323	91.21	608.4892729999999	-4.52998e-06	-2.57047e-07	4.52253e-06	-176.28
28.4395	91.22	608.555986	-3.84453e-06	-1.97441e-07	3.92276e-06	-177.348
29.4623	91.23	608.622699	-4.53743e-06	3.42729e-07	4.48155e-06	175.524
30.4699	91.24	608.689412	-4.489e-06	-1.71364e-07	4.49645e-06	-178.008
31.4783	91.25	608.756125	-4.03824e-06	-3.35278e-08	4.02707e-06	-179.718
32.4858	91.26	608.822838	-4.3847e-06	-2.86849e-07	4.50018e-06	-176.01
33.4939	91.27	608.889551	-4.25804e-06	-5.10368e-07	4.27666e-06	-172.95
34.501	91.28	608.9562639999999	-4.42567e-06	-2.04892e-07	4.40705e-06	-176.916
35.5399	91.29	609.022977	-4.47783e-06	1.49013e-08	4.46293e-06	-179.784
36.5629	91.3	609.0896899999999	-3.85198e-06	-2.27244e-07	3.84453e-06	-176.52
37.5707	91.31	609.156403	-4.7237e-06	2.23519e-08	4.72742e-06	180.0
38.5786	91.32	609.2231159999999	-3.96001e-06	-4.2841e-07	3.90786e-06	-173.208
39.6029	91.33	609.2898289999999	-4.18353e-06	-1.04309e-07	4.15e-06	-178.242
40.6104	91.34	609.356542	-4.49645e-06	0.0	4.51508e-06	-179.958
41.6346	91.35	609.4232549999999	-4.15e-06	1.78815e-07	4.16863e-06	178.044
42.6413	91.36	609.489968	-3.621e-06	-3.12926e-07	3.74021e-06	-175.53
43.6492	91.37	609.556681	-4.64919e-06	-3.72532e-09	4.67527e-06	-179.88
44.6567	91.38	609.623394	-4.52998e-06	-6.55655e-07	4.61939e-06	-171.96
45.6643	91.39	609.690107	-3.94884e-06	-3.6508e-07	3.90041e-06	-174.816
46.6709	91.4	609.75682	-4.18726e-06	-1.49013e-07	4.24313e-06	-178.074
47.7113	91.41	609.8235329999999	-4.24313e-06	1.15484e-07	4.28784e-06	178.716
48.7177	91.42	609.8902459999999	-3.23357e-06	-2.68223e-07	3.2969e-06	-175.134
49.7267	91.43	609.956959	-4.01217e-06	-1.8254e-07	3.99354e-06	-177.222
50.7498	91.44	610.0236719999999	-4.15e-06	2.98025e-08	4.09785e-06	178.878
51.7732	91.45	610.090385	-4.26921e-06	-2.01167e-07	4.23568e-06	-177.606
52.7969	91.46	610.1570979999999	-4.04942e-06	-1.8254e-07	4.0606e-06	-177.408
53.8199	91.47	610.223811	-4.41822e-06	-5.96051e-08	4.39215e-06	-178.998
54.8284	91.48	610.290524	-4.50763e-06	-3.35278e-08	4.62311e-06	-179.676
55.8512	91.49	610.3572369999999	-3.65452e-06	1.26661e-07	3.60237e-06	177.708
56.8591	91.5	610.42395	-4.1649e-06	-2.53322e-07	4.20961e-06	-176.448
57.867	91.51	610.490663	-4.35862e-06	-3.16651e-07	4.39215e-06	-174.912
58.8746	91.52	610.557376	-4.31764e-06	-5.17819e-07	4.36979e-06	-173.238
59.8814	91.53	610.6240889999999	-4.39587e-06	-2.19793e-07	4.42195e-06	-176.946
60.8896	91.54	610.690802	-3.69178e-06	-6.5938e-07	3.74766e-06	-169.734
61.8964	91.55	610.7575149999999	-4.55978e-06	1.11759e-07	4.55978e-06	178.746
62.9048	91.56	610.824228	-5.30857e-06	-3.35278e-08	5.28994e-06	-179.532
63.9124	91.57	610.8909409999999	-4.29156e-06	2.08617e-07	4.28039e-06	177.234
64.9197	91.58	610.9576539999999	-4.51136e-06	-3.50179e-07	4.58586e-06	-176.106
65.9425	91.59	611.024367	-4.29529e-06	6.33304e-08	4.30274e-06	178.848
66.9666	91.6	611.0910799999999	-4.56351e-06	6.33304e-08	4.63802e-06	179.508
