Time (s) 	 Position (mm) 	 Delay (ps) 	 X 	 Y 	 R 	 theta 

7.1837	91.0	607.0883	-3.782125e-05	8.4220075e-06	3.8706924999999995e-05	167.439
9.3431	91.01	607.1550129999999	-3.7581875e-05	8.261814999999999e-06	3.85868e-05	167.661
11.4379	91.02	607.221726	-3.6110400000000006e-05	7.555855e-06	3.690575e-05	168.1605
13.5502	91.03	607.2884389999999	-4.064315e-05	8.275789999999999e-06	4.1383525e-05	168.4695
15.661	91.04	607.355152	-3.787525e-05	8.335395e-06	3.8746975e-05	167.5515
17.7556	91.05	607.4218649999999	-3.3703850000000004e-05	6.439195e-06	3.4353925000000005e-05	169.14149999999998
19.8511	91.06	607.488578	-4.0644075e-05	8.610135e-06	4.1568875e-05	167.9955
21.9467	91.07	607.5552909999999	-3.6916e-05	7.4878675e-06	3.766385e-05	168.504
24.0725	91.08	607.622004	-3.764895e-05	7.3351400000000006e-06	3.84676e-05	169.0575
26.1523	91.09	607.688717	-3.7784925e-05	7.357474999999999e-06	3.8423825e-05	168.9735
28.2643	91.1	607.7554299999999	-3.7206575e-05	7.65272e-06	3.8030825e-05	168.432
30.3427	91.11	607.822143	-4.020077500000001e-05	8.382882500000001e-06	4.105855e-05	168.2055
32.4377	91.12	607.888856	-3.6033125e-05	6.527675e-06	3.671855e-05	169.68
34.5489	91.13	607.955569	-3.701935e-05	7.893005e-06	3.771045e-05	167.9955
36.6435	91.14	608.022282	-3.8205875000000005e-05	7.7840425e-06	3.9231275e-05	168.48
38.7392	91.15	608.088995	-4.0118825e-05	8.7498325e-06	4.0882475000000005e-05	167.60250000000002
40.8336	91.16	608.1557079999999	-3.6144875e-05	7.75982e-06	3.7094825000000004e-05	167.994
42.9297	91.17	608.2224209999999	-3.7512974999999996e-05	6.9504875e-06	3.7998175e-05	169.515
45.0401	91.18	608.289134	-3.648295e-05	8.164957500000001e-06	3.71209e-05	167.1945
47.1347	91.19	608.3558469999999	-3.6207275e-05	7.4273325e-06	3.6896425e-05	168.39600000000002
49.2469	91.2	608.42256	-4.1510224999999996e-05	8.3409775e-06	4.2380075e-05	168.74099999999999
51.3417	91.21	608.4892729999999	-4.1751424999999996e-05	8.25437e-06	4.2611975e-05	168.81900000000002
53.4362	91.22	608.555986	-3.4412625e-05	8.025249999999999e-06	3.5433325e-05	167.02800000000002
55.5635	91.23	608.622699	-3.538025e-05	7.160045000000001e-06	3.6097374999999996e-05	168.549
57.6586	91.24	608.689412	-4.2997550000000006e-05	9.08325e-06	4.37491e-05	167.9955
59.7539	91.25	608.756125	-3.85747e-05	8.334465e-06	3.9355149999999995e-05	167.7135
61.833	91.26	608.822838	-3.9512525e-05	8.7526275e-06	4.03293e-05	167.50799999999998
63.9279	91.27	608.889551	-3.467895e-05	7.4040525e-06	3.5642875e-05	167.985
66.0549	91.28	608.9562639999999	-3.9412875e-05	8.1826575e-06	4.05258e-05	168.42
68.1503	91.29	609.022977	-3.8855e-05	8.496505e-06	3.967175e-05	167.715
70.2613	91.3	609.0896899999999	-3.7606125e-05	7.52793e-06	3.8518824999999996e-05	168.6825
72.357	91.31	609.156403	-3.9300175e-05	7.20381e-06	3.9930675e-05	169.56
74.4526	91.32	609.2231159999999	-3.7764424999999995e-05	8.2059425e-06	3.8651975e-05	167.769
76.5784	91.33	609.2898289999999	-3.8166774999999993e-05	8.8774275e-06	3.9026375e-05	166.863
78.6737	91.34	609.356542	-3.5810525e-05	7.4478225e-06	3.6686875e-05	168.258
80.7855	91.35	609.4232549999999	-3.5222825e-05	7.2447849999999994e-06	3.58515e-05	168.372
82.9119	91.36	609.489968	-3.7703899999999997e-05	7.564245000000001e-06	3.85635e-05	168.63
85.0066	91.37	609.556681	-3.5073825e-05	6.7912400000000006e-06	3.5881275e-05	169.035
87.1179	91.38	609.623394	-4.174025e-05	8.000117500000001e-06	4.253095e-05	169.1775
89.1969	91.39	609.690107	-3.692345e-05	7.432919999999999e-06	3.76443e-05	168.5925
91.2921	91.4	609.75682	-3.9284325e-05	7.9833475e-06	4.0181224999999996e-05	168.486
93.4196	91.41	609.8235329999999	-3.66096e-05	7.9181625e-06	3.7456175e-05	167.75549999999998
95.5145	91.42	609.8902459999999	-3.8406100000000005e-05	8.8932575e-06	3.9359799999999995e-05	167.067
97.6101	91.43	609.956959	-3.9099975e-05	7.73934e-06	3.969415e-05	168.81
99.7041	91.44	610.0236719999999	-4.41887e-05	9.48651e-06	4.50474e-05	167.8635
101.7996	91.45	610.090385	-3.4258925e-05	7.240145e-06	3.4954625e-05	168.054
103.9107	91.46	610.1570979999999	-3.3997225e-05	6.7102075e-06	3.44275e-05	168.80849999999998
106.0049	91.47	610.223811	-3.7092025e-05	8.14632e-06	3.7958125e-05	167.6475
108.0846	91.48	610.290524	-3.60061e-05	8.12305e-06	3.67968e-05	167.46599999999998
110.1803	91.49	610.3572369999999	-3.8651075000000005e-05	8.04947e-06	3.9628e-05	168.2475
112.2767	91.5	610.42395	-4.159495000000001e-05	9.477195e-06	4.2701374999999996e-05	167.1495
114.4023	91.51	610.490663	-3.6647774999999997e-05	7.336065e-06	3.6980275e-05	168.5655
116.4982	91.52	610.557376	-3.5088775e-05	7.2634125e-06	3.60825e-05	168.339
118.5922	91.53	610.6240889999999	-3.5058050000000006e-05	6.7986825e-06	3.5840299999999996e-05	169.0815
120.6713	91.54	610.690802	-3.886525e-05	8.466712499999999e-06	3.9277825e-05	167.56650000000002
122.7668	91.55	610.7575149999999	-3.100485e-05	7.376105e-06	3.1867300000000006e-05	166.66649999999998
124.9093	91.56	610.824228	-3.8673375000000006e-05	6.7996149999999994e-06	3.947435e-05	170.067
127.0044	91.57	610.8909409999999	-3.3577199999999994e-05	6.6068299999999996e-06	3.4114575e-05	168.81
129.1001	91.58	610.9576539999999	-3.2039600000000004e-05	6.7120725e-06	3.257045e-05	168.1275
131.2264	91.59	611.024367	-3.5849625e-05	7.303465e-06	3.6593775e-05	168.43949999999998
133.3219	91.6	611.0910799999999	-3.998285e-05	9.33098e-06	4.095235e-05	166.8435
135.4337	91.61	611.157793	-3.7464525e-05	7.425480000000001e-06	3.836515e-05	168.7935
137.5279	91.62	611.224506	-3.891275e-05	8.1314225e-06	3.963265e-05	168.14849999999998
139.6075	91.63	611.291219	-3.434275e-05	7.850162499999999e-06	3.5050549999999996e-05	167.118
141.7347	91.64	611.357932	-3.8476874999999996e-05	8.12678e-06	3.9132525e-05	167.952
143.8298	91.65	611.4246449999999	-3.6980275e-05	8.1649625e-06	3.7902274999999996e-05	167.6265
145.9405	91.66	611.491358	-3.6307849999999995e-05	8.31677e-06	3.7420775e-05	167.2125
148.0671	91.67	611.5580709999999	-3.824315e-05	8.35309e-06	3.9166075e-05	167.63400000000001
150.179	91.68	611.624784	-3.6756725e-05	6.1132274999999996e-06	3.7325775000000006e-05	170.40300000000002
152.2578	91.69	611.6914969999999	-3.7451525e-05	7.2019474999999995e-06	3.809135e-05	169.0935
154.3378	91.7	611.75821	-3.896305e-05	8.1966275e-06	3.9767699999999995e-05	168.10649999999998
156.4324	91.71	611.8249229999999	-3.5550700000000005e-05	7.0007875e-06	3.6393499999999996e-05	168.8775
158.5595	91.72	611.891636	-3.9262925e-05	8.213385e-06	3.9878550000000005e-05	168.1455
160.6545	91.73	611.958349	-3.5663375e-05	8.51886e-06	3.6694349999999995e-05	166.5495
162.7495	91.74	612.0250619999999	-3.669155e-05	7.972162499999999e-06	3.74124e-05	167.769
164.8448	91.75	612.091775	-3.6897375e-05	7.099505e-06	3.7853850000000003e-05	169.146
166.9398	91.76	612.158488	-4.243035e-05	8.4564675e-06	4.3008725e-05	168.6255
169.0186	91.77	612.225201	-3.7811925e-05	7.6685525e-06	3.866407499999999e-05	168.573
171.1139	91.78	612.291914	-3.744125e-05	9.78173e-06	3.8642675e-05	165.39749999999998
173.2255	91.79	612.358627	-3.6679475e-05	8.265545e-06	3.73565e-05	167.24400000000003
175.3366	91.8	612.4253399999999	-3.7533475e-05	6.357237500000001e-06	3.8199324999999994e-05	170.3805
177.4311	91.81	612.4920529999999	-3.964105e-05	8.8662475e-06	4.03116e-05	167.448
179.5267	91.82	612.5587659999999	-3.4054949999999995e-05	7.1842600000000006e-06	3.4728300000000004e-05	168.0645
181.6378	91.83	612.6254789999999	-3.60871e-05	7.840855e-06	3.7098525e-05	167.71949999999998
183.7483	91.84	612.692192	-4.009275e-05	8.48161e-06	4.1086475e-05	168.1155
185.8278	91.85	612.7589049999999	-4.049697500000001e-05	7.9321325e-06	4.1303475e-05	168.9255
187.9386	91.86	612.825618	-3.3897575e-05	7.581e-06	3.477955e-05	167.3715
190.0668	91.87	612.892331	-4.36448e-05	9.0608975e-06	4.4473675e-05	168.2625
192.1615	91.88	612.959044	-3.2345075e-05	7.22058e-06	3.31283e-05	167.454
194.2565	91.89	613.025757	-3.6566749999999993e-05	7.1619075000000005e-06	3.7319275e-05	168.83999999999997
196.351	91.9	613.09247	-3.7403999999999996e-05	8.0056925e-06	3.86017e-05	168.006
198.4467	91.91	613.159183	-4.1035225e-05	8.7516975e-06	4.1939550000000004e-05	168.0405
200.5259	91.92	613.2258959999999	-3.6649650000000006e-05	8.008492499999999e-06	3.7644275e-05	167.64300000000003
202.6207	91.93	613.292609	-3.8055024999999996e-05	8.3242125e-06	3.897795e-05	167.60699999999997
204.7315	91.94	613.3593219999999	-3.6088074999999996e-05	7.592187500000001e-06	3.6738124999999995e-05	168.114
206.843	91.95	613.426035	-4.050995e-05	8.6557675e-06	4.149440000000001e-05	167.94
208.9378	91.96	613.4927479999999	-3.6643125e-05	7.760755e-06	3.730905e-05	167.9985
211.033	91.97	613.5594609999999	-3.5101775e-05	7.12931e-06	3.58664e-05	168.5415
213.1279	91.98	613.626174	-3.95954e-05	8.8252725e-06	4.0280875e-05	167.31900000000002
215.2396	91.99	613.6928869999999	-3.57034e-05	7.335135e-06	3.64997e-05	168.40800000000002
222.3409	92.0	613.7596	-3.549945e-05	8.382885e-06	3.6899225e-05	166.863
224.4348	92.01	613.826313	-3.71032e-05	7.83061e-06	3.8286e-05	168.162
226.5621	92.02	613.893026	-3.38147e-05	7.1823950000000005e-06	3.4657525e-05	168.081
228.6579	92.03	613.959739	-3.7552125000000004e-05	7.53816e-06	3.827665e-05	168.64049999999997
230.7536	92.04	614.026452	-4.112185e-05	8.856934999999999e-06	4.20923e-05	167.87550000000002
232.8321	92.05	614.0931649999999	-3.058575e-05	6.8266225e-06	3.1395999999999996e-05	167.46599999999998
