# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -433.90000000 ps, Average over 3000 waveforms. Timestamp: 2024-05-07T16:14:46
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-426.38287238	-0.00188226
-426.34953904	-0.00156189
-426.31620571	-0.00114447
-426.28287237	-0.00073016
-426.24953904	-0.00034970
-426.21620570	-0.00006360
-426.18287237	0.00008290
-426.14953903	0.00016340
-426.11620570	0.00018268
-426.08287237	-0.00001909
-426.04953903	-0.00019712
-426.01620570	-0.00031454
-425.98287236	-0.00057965
-425.94953903	-0.00070561
-425.91620569	-0.00076143
-425.88287236	-0.00085862
-425.84953902	-0.00084924
-425.81620569	-0.00083049
-425.78287235	-0.00079653
-425.74953902	-0.00077569
-425.71620569	-0.00056936
-425.68287235	-0.00035442
-425.64953902	-0.00020632
-425.61620568	-0.00003770
-425.58287235	0.00015674
-425.54953901	0.00026431
-425.51620568	0.00031926
-425.48287234	0.00038346
-425.44953901	0.00046517
-425.41620567	0.00045146
-425.38287234	0.00049520
-425.34953901	0.00050584
-425.31620567	0.00046707
-425.28287234	0.00041985
-425.24953900	0.00034963
-425.21620567	0.00025702
-425.18287233	0.00021440
-425.14953900	0.00007508
-425.11620566	-0.00002813
-425.08287233	-0.00002514
-425.04953900	-0.00008651
-425.01620566	-0.00025449
-424.98287233	-0.00029893
-424.94953899	-0.00036671
-424.91620566	-0.00049032
-424.88287232	-0.00062603
-424.84953899	-0.00066965
-424.81620565	-0.00079376
-424.78287232	-0.00081170
-424.74953898	-0.00096685
-424.71620565	-0.00103445
-424.68287232	-0.00109951
-424.64953898	-0.00112406
-424.61620565	-0.00119220
-424.58287231	-0.00132999
-424.54953898	-0.00142088
-424.51620564	-0.00139495
-424.48287231	-0.00124437
-424.44953897	-0.00122495
-424.41620564	-0.00102581
-424.38287231	-0.00088008
-424.34953897	-0.00066905
-424.31620564	-0.00040612
-424.28287230	-0.00012545
-424.24953897	0.00017900
-424.21620563	0.00050101
-424.18287230	0.00082655
-424.14953896	0.00115657
-424.11620563	0.00133778
-424.08287229	0.00168763
