# Menlo Systems GmbH ScanControl
# Program Version 1.7.0+git.a90605a3
# Start: -433.90000000 ps, Average over 3000 waveforms. Timestamp: 2024-05-07T15:15:34
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Frequency [THz]	THz Signal [a.u.]
1.71428957	-36.89854929
1.72161559	-41.22746346
1.72894162	-33.39301797
1.73626764	-32.22933822
1.74359367	-31.41377970
1.75091969	-31.02112463
1.75824571	-30.56658831
1.76557174	-31.03199242
1.77289776	-30.82999148
1.78022378	-30.56908653
1.78754981	-30.71937918
1.79487583	-33.96124437
1.80220186	-35.10169700
1.80952788	-34.86106061
1.81685390	-36.03944882
1.82417993	-36.69524180
1.83150595	-36.75533850
1.83883198	-37.07987569
1.84615800	-36.98372286
1.85348402	-36.87974949
1.86081005	-35.63159469
1.86813607	-38.09495386
1.87546209	-35.23682965
1.88278812	-33.87834198
1.89011414	-35.11379059
1.89744017	-35.22274969
1.90476619	-36.17974996
1.91209221	-36.83815133
1.91941824	-40.89295094
1.92674426	-41.76892166
1.93407028	-42.22502520
1.94139631	-42.42466189
1.94872233	-41.07552648
1.95604836	-39.98250263
1.96337438	-39.85016056
1.97070040	-39.47082444
1.97802643	-39.40050009
1.98535245	-39.28770105
1.99267848	-38.70903179
2.00000450	-37.20066066
2.00733052	-37.78871839
2.01465655	-40.13080432
2.02198257	-41.19133764
2.02930859	-41.44671869
2.03663462	-43.29036694
2.04396064	-45.24402319
2.05128667	-44.80326708
2.05861269	-47.87664940
2.06593871	-50.80516687
2.07326474	-48.52253305
2.08059076	-47.59523693
2.08791678	-46.63785431
2.09524281	-45.44349885
2.10256883	-44.47821163
2.10989486	-44.09312242
2.11722088	-43.87574178
2.12454690	-42.84682296
2.13187293	-43.30188876
2.13919895	-46.28868431
2.14652498	-49.25816135
2.15385100	-49.93780648
2.16117702	-54.70226067
2.16850305	-84.56277391
2.17582907	-60.01545745
2.18315509	-56.81837144
2.19048112	-56.60692016
2.19780714	-61.74724341
2.20513317	-54.82056345
2.21245919	-55.09148942
2.21978521	-57.55220832
2.22711124	-55.88229649
2.23443726	-52.14685223
2.24176328	-54.42730918
2.24908931	-60.44587573
2.25641533	-68.86674241
2.26374136	-61.32782802
2.27106738	-57.87547420
2.27839340	-52.93518272
2.28571943	-52.35316042
2.29304545	-54.52212289
2.30037148	-51.58176534
2.30769750	-49.66007487
2.31502352	-50.67301857
2.32234955	-52.95662521
2.32967557	-52.97204040
2.33700159	-54.86633464
2.34432762	-60.77562039
2.35165364	-58.22895377
2.35897967	-54.10151416
2.36630569	-56.82034376
2.37363171	-56.90940376
2.38095774	-52.47195566
2.38828376	-52.73189356
2.39560978	-57.66320795
2.40293581	-50.75397045
2.41026183	-49.20647699
2.41758786	-48.60709395
2.42491388	-49.95445228
2.43223990	-50.38932992
2.43956593	-51.39543805
2.44689195	-53.79516154
2.45421798	-54.32908973
2.46154400	-57.59643313
2.46887002	-57.83532735
2.47619605	-53.78201908
2.48352207	-54.89320089
2.49084809	-54.16709969
2.49817412	-51.34665189
2.50550014	-49.86417531
2.51282617	-49.41040689
2.52015219	-49.17284175
2.52747821	-50.44276864
2.53480424	-52.13143079
2.54213026	-52.35092467
2.54945628	-52.27292408
2.55678231	-53.46269336
2.56410833	-53.28357291
2.57143436	-53.12349858
2.57876038	-53.58592500
2.58608640	-54.63717983
2.59341243	-53.16495627
2.60073845	-52.42938985
2.60806448	-52.73251405
2.61539050	-52.56028662
2.62271652	-52.80438035
2.63004255	-55.19842897
2.63736857	-63.57898980
2.64469459	-75.13076646
2.65202062	-61.02633135
2.65934664	-57.28591404
2.66667267	-58.23227056
2.67399869	-57.31660291
2.68132471	-58.33765796
2.68865074	-59.96130886
2.69597676	-57.53676520
2.70330278	-55.94769775
2.71062881	-55.69572702
2.71795483	-55.76505727
2.72528086	-55.67725909
2.73260688	-55.67351472
2.73993290	-56.24940438
2.74725893	-56.16179113
2.75458495	-56.64527263
2.76191097	-58.22998508
2.76923700	-63.42380135
2.77656302	-75.75378652
2.78388905	-64.86473160
2.79121507	-59.60193820
2.79854109	-58.67954947
2.80586712	-59.57761317
2.81319314	-58.74407535
2.82051917	-58.53918134
2.82784519	-59.15164222
2.83517121	-58.49099587
2.84249724	-58.69580065
2.84982326	-58.95408773
2.85714928	-57.01856553
2.86447531	-57.18186471
2.87180133	-57.90234708
2.87912736	-60.26779744
2.88645338	-65.86601214
2.89377940	-60.40915775
2.90110543	-59.58651515
2.90843145	-60.21432958
2.91575747	-60.74699209
2.92308350	-61.37653063
2.93040952	-60.89511716
2.93773555	-60.39418634
2.94506157	-60.51029591
2.95238759	-62.81243897
2.95971362	-64.08117306
2.96703964	-68.46032800
2.97436567	-78.60247016
2.98169169	-66.84714317
2.98901771	-65.61022748
2.99634374	-66.27363353
3.00366976	-66.24797708
3.01099578	-69.29161086
3.01832181	-82.55692416
3.02564783	-77.59321611
3.03297386	-66.97448564
3.04029988	-66.49053030
3.04762590	-72.58270586
3.05495193	-66.23644554
3.06227795	-66.86281943
3.06960397	-65.15280650
3.07693000	-65.15971066
3.08425602	-67.40622674
3.09158205	-65.64443800
