Time (s) 	 Position (mm) 	 Delay (ps) 	 X 	 Y 	 R 	 theta 

6.0775	90.0	600.4169999999999	-1.3046e-05	-6.25852e-07	1.30013e-05	-177.276
7.181	90.01	600.483713	-1.26474e-05	-1.1921e-06	1.27666e-05	-174.63
8.204	90.02	600.5504259999999	-1.37948e-05	-1.26288e-06	1.3806e-05	-174.684
9.2269	90.03	600.617139	-1.32919e-05	-7.48787e-07	1.32658e-05	-176.538
10.2503	90.04	600.683852	-1.37464e-05	-1.12877e-06	1.3806e-05	-175.32
11.2743	90.05	600.7505649999999	-1.31764e-05	-1.18092e-06	1.31429e-05	-175.098
12.2813	90.06	600.817278	-1.27629e-05	-8.45645e-07	1.27294e-05	-176.16
13.2906	90.07	600.8839909999999	-1.2368e-05	-1.17347e-06	1.24798e-05	-174.564
14.2969	90.08	600.950704	-1.34111e-05	-7.52512e-07	1.34707e-05	-176.568
15.305	90.09	601.017417	-1.3683e-05	-1.11387e-06	1.38023e-05	-175.338
16.3125	90.1	601.08413	-1.34111e-05	-8.27018e-07	1.34148e-05	-176.49
17.3189	90.11	601.150843	-1.33589e-05	-1.03191e-06	1.33925e-05	-175.644
18.3439	90.12	601.217556	-1.24798e-05	-9.61132e-07	1.24537e-05	-175.656
19.3676	90.13	601.2842689999999	-1.3344e-05	-9.42502e-07	1.3385e-05	-175.878
20.391	90.14	601.3509819999999	-1.31168e-05	-1.00211e-06	1.31913e-05	-175.77
21.4141	90.15	601.417695	-1.39475e-05	-5.40171e-07	1.38768e-05	-177.654
22.4378	90.16	601.4844079999999	-1.38209e-05	-8.19568e-07	1.38619e-05	-176.724
23.4607	90.17	601.551121	-1.36309e-05	-9.57407e-07	1.36309e-05	-176.034
24.4849	90.18	601.617834	-1.33105e-05	-1.03564e-06	1.32993e-05	-175.506
25.5084	90.19	601.684547	-1.37129e-05	-1.07662e-06	1.37725e-05	-175.686
26.5161	90.2	601.75126	-1.4063e-05	-1.2368e-06	1.4145e-05	-175.164
27.5238	90.21	601.8179729999999	-1.38283e-05	-5.55072e-07	1.38358e-05	-177.726
28.53	90.22	601.884686	-1.36383e-05	-6.96633e-07	1.3616e-05	-177.108
29.5397	90.23	601.951399	-1.34223e-05	-5.99775e-07	1.34558e-05	-177.45
30.5459	90.24	602.018112	-1.23494e-05	-5.43896e-07	1.23866e-05	-177.336
31.5538	90.25	602.0848249999999	-1.32099e-05	-6.78006e-07	1.32137e-05	-177.054
32.5613	90.26	602.151538	-1.45957e-05	-1.16602e-06	1.46703e-05	-175.416
33.569	90.27	602.2182509999999	-1.44505e-05	-1.07289e-06	1.43573e-05	-175.872
34.5923	90.28	602.284964	-1.20104e-05	-1.05799e-06	1.22078e-05	-175.02
35.6321	90.29	602.351677	-1.33962e-05	-7.15259e-07	1.33589e-05	-177.024
36.6561	90.3	602.4183899999999	-1.43126e-05	-8.60546e-07	1.43499e-05	-176.58
37.6782	90.31	602.485103	-1.29641e-05	-6.92908e-07	1.29194e-05	-176.784
38.7028	90.32	602.5518159999999	-1.29305e-05	-9.38777e-07	1.31764e-05	-176.046
39.7268	90.33	602.618529	-1.31131e-05	-9.90934e-07	1.30758e-05	-175.686
40.7501	90.34	602.685242	-1.27107e-05	-1.04681e-06	1.27294e-05	-175.164
41.7565	90.35	602.751955	-1.36756e-05	-1.05426e-06	1.37389e-05	-175.662
42.7648	90.36	602.818668	-1.32956e-05	-8.34469e-07	1.3385e-05	-176.454
43.7727	90.37	602.8853809999999	-1.38395e-05	-1.27033e-06	1.40071e-05	-174.726
44.7802	90.38	602.9520939999999	-1.33291e-05	-1.10269e-06	1.34297e-05	-175.38
45.7876	90.39	603.0188069999999	-1.4145e-05	-7.07809e-07	1.41152e-05	-177.102
46.811	90.4	603.08552	-1.24947e-05	-3.0175e-07	1.25692e-05	-178.548
47.8348	90.41	603.1522329999999	-1.33031e-05	-8.00941e-07	1.32882e-05	-176.736
48.8419	90.42	603.218946	-1.37389e-05	-8.86623e-07	1.37352e-05	-176.394
49.85	90.43	603.285659	-1.26735e-05	-7.8604e-07	1.27033e-05	-176.502
