Time (s) 	 Position (mm) 	 Delay (ps) 	 X 	 Y 	 R 	 theta 

6.0569	91.5	610.42395	-1.72109e-06	-1.71364e-07	1.74344e-06	-173.55
7.1121	91.51	610.490663	-2.13088e-06	-1.45287e-07	2.11598e-06	-175.932
8.12	91.52	610.557376	-1.49012e-06	7.82316e-08	1.546e-06	177.306
9.1281	91.53	610.6240889999999	-2.3544e-06	-1.7509e-07	2.34695e-06	-176.28
10.1511	91.54	610.690802	-1.8254e-06	1.45287e-07	1.83285e-06	173.658
11.1749	91.55	610.7575149999999	-1.74717e-06	1.60188e-07	1.67639e-06	174.9
12.2301	91.56	610.824228	-1.5311e-06	-1.89991e-07	1.54973e-06	-172.908
13.2531	91.57	610.8909409999999	-1.73227e-06	-8.56821e-08	1.67639e-06	-176.64
14.2773	91.58	610.9576539999999	-2.1048e-06	-2.27244e-07	2.19049e-06	-174.042
15.3009	91.59	611.024367	-1.95207e-06	-2.16068e-07	1.99304e-06	-173.724
16.3241	91.6	611.0910799999999	-2.0303e-06	5.21543e-08	2.00422e-06	177.798
17.332	91.61	611.157793	-1.73599e-06	-3.72531e-08	1.67639e-06	-177.81
18.3395	91.62	611.224506	-1.65404e-06	-1.00583e-07	1.69501e-06	-175.2
19.346	91.63	611.291219	-2.05637e-06	5.21543e-08	2.03775e-06	177.846
20.3539	91.64	611.357932	-1.64286e-06	-4.24685e-07	1.74344e-06	-165.858
21.3618	91.65	611.4246449999999	-1.8403e-06	-3.0175e-07	1.86638e-06	-170.622
22.3697	91.66	611.491358	-1.78815e-06	-1.63914e-07	1.7807e-06	-173.79
23.3932	91.67	611.5580709999999	-1.15857e-06	-2.23518e-07	1.13995e-06	-167.142
24.4175	91.68	611.624784	-1.32621e-06	2.64497e-07	1.38582e-06	169.122
25.4239	91.69	611.6914969999999	-1.67266e-06	-2.57047e-07	1.71737e-06	-171.264
26.4472	91.7	611.75821	-2.07873e-06	3.53904e-07	2.11598e-06	170.568
27.4703	91.71	611.8249229999999	-1.73227e-06	3.35278e-08	1.70246e-06	178.65
28.495	91.72	611.891636	-1.79932e-06	8.19568e-08	1.87383e-06	178.596
29.5179	91.73	611.958349	-1.39699e-06	-1.08034e-07	1.34856e-06	-175.176
30.5582	91.74	612.0250619999999	-1.93344e-06	-1.93716e-07	1.98559e-06	-174.804
31.5815	91.75	612.091775	-1.98187e-06	-1.60188e-07	1.99304e-06	-174.432
32.6046	91.76	612.158488	-2.0452e-06	-3.94883e-07	2.11598e-06	-169.422
33.6117	91.77	612.225201	-1.99677e-06	-3.46454e-07	1.95579e-06	-170.916
34.6194	91.78	612.291914	-2.10108e-06	-2.64497e-07	2.14206e-06	-173.328
35.627	91.79	612.358627	-2.14951e-06	-1.1921e-07	2.14206e-06	-177.498
