Time (s) 	 Position (mm) 	 Delay (ps) 	 X 	 Y 	 R 	 theta 

6.0495	91.5	610.42395	-1.83285e-06	-2.60771e-08	2.02285e-06	-179.364
7.1371	91.51	610.490663	-4.89506e-06	-9.6858e-08	4.91369e-06	-179.34
8.161	91.52	610.557376	-4.68644e-06	-8.19568e-08	4.68644e-06	-178.986
9.184	91.53	610.6240889999999	-4.4145e-06	-7.82316e-08	4.3996e-06	-179.004
10.2077	91.54	610.690802	-4.37352e-06	-4.54487e-07	4.36234e-06	-174.186
11.2304	91.55	610.7575149999999	-4.50391e-06	-2.98025e-08	4.49645e-06	-179.364
12.2711	91.56	610.824228	-4.66037e-06	-2.86849e-07	4.69762e-06	-176.148
13.2781	91.57	610.8909409999999	-4.33999e-06	-1.86265e-07	4.26549e-06	-177.804
14.2857	91.58	610.9576539999999	-4.30274e-06	-4.76841e-07	4.29529e-06	-173.832
15.293	91.59	611.024367	-4.36607e-06	-1.04309e-07	4.25431e-06	-178.818
16.3014	91.6	611.0910799999999	-3.86688e-06	-2.57047e-07	3.90041e-06	-176.244
17.3091	91.61	611.157793	-4.10157e-06	-1.26661e-07	4.13138e-06	-177.696
18.3321	91.62	611.224506	-4.74977e-06	-1.22935e-07	4.72742e-06	-178.452
19.3394	91.63	611.291219	-4.3847e-06	-3.79981e-07	4.40332e-06	-174.75
20.3477	91.64	611.357932	-4.58959e-06	-3.61355e-07	4.58959e-06	-175.704
21.3549	91.65	611.4246449999999	-3.70668e-06	-1.52738e-07	3.71785e-06	-177.582
22.3626	91.66	611.491358	-3.7253e-06	-2.42146e-07	3.7253e-06	-176.196
23.3857	91.67	611.5580709999999	-2.89084e-06	-5.58796e-08	2.82006e-06	-179.25
24.4258	91.68	611.624784	-2.74928e-06	-2.04892e-07	2.78281e-06	-175.188
25.4493	91.69	611.6914969999999	-1.29641e-06	-3.42729e-07	1.29641e-06	-166.644
26.4728	91.7	611.75821	2.53322e-07	-1.97441e-07	3.31553e-07	-41.298
27.4803	91.71	611.8249229999999	1.55345e-06	2.57047e-07	1.60933e-06	9.636
28.5041	91.72	611.891636	3.42356e-06	3.6508e-07	3.41983e-06	5.706
29.5273	91.73	611.958349	6.01265e-06	5.21543e-08	6.0499e-06	0.474
30.5353	91.74	612.0250619999999	8.43039e-06	-1.30386e-07	8.45647e-06	-0.702
31.5426	91.75	612.091775	1.05203e-05	3.16651e-07	1.05985e-05	1.866
32.5655	91.76	612.158488	1.32025e-05	2.53322e-07	1.32472e-05	0.876
33.5739	91.77	612.225201	1.61492e-05	-1.34111e-07	1.62126e-05	-0.33
